"Name","UniqueID","TrainingStatusId","TrainingLevel","AttributeType","AttributeValue","Training_NeedCostId","Training_NeedCostCount","Training_NeedUse01Id","Training_NeedItem01Count","Training_NeedUse02Id","Training_NeedItem02Count","Training_Success","Training_Fail","Training_CriticalFail","CriticalFail_Down1Level","CriticalFail_Down2Level","CriticalFail_Down3Level","CriticalFail_Down4Level","CriticalFail_Down5Level","Slot_Bg_Grade"
"1030804","1030804","10308","4","39","80","11","1000","517000411","1","517000403","5","3500","5500","1000","9000","1000","0","0","0","3"
"1030805","1030805","10308","5","39","100","11","10000","517000412","1","517000404","3","3000","4500","2500","8000","2000","0","0","0","4"
"1030806","1030806","10308","6","39","120","11","10000","517000412","1","517000404","3","2500","4500","3000","6000","3500","500","0","0","4"
"1030807","1030807","10308","7","39","140","11","10000","517000412","1","517000404","3","2000","4500","3500","6000","3500","500","0","0","4"
"1030808","1030808","10308","8","39","160","11","10000","517000412","1","517000404","3","1500","4500","4000","6000","3500","500","0","0","4"
"1030809","1030809","10308","9","39","180","11","50000","517000413","1","517000405","2","1000","4500","4500","6000","3500","500","0","0","5"
"1030810","1030810","10308","10","39","200","11","50000","517000413","1","517000405","2","500","4500","5000","6000","3500","500","0","0","5"
"1040101","1040101","10401","1","1","1000","11","1000","517000411","1","501000013","5","7000","3000","0","0","0","0","0","0","3"
"1040102","1040102","10401","2","1","2000","11","1000","517000411","1","501000013","5","5000","5000","0","0","0","0","0","0","3"
"1040103","1040103","10401","3","1","3000","11","1000","517000411","1","501000013","5","4000","5500","500","10000","0","0","0","0","3"
"1040104","1040104","10401","4","1","4000","11","1000","517000411","1","501000013","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040105","1040105","10401","5","1","5000","11","10000","517000412","1","501000014","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040106","1040106","10401","6","1","6000","11","10000","517000412","1","501000014","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040107","1040107","10401","7","1","7000","11","10000","517000412","1","501000014","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040108","1040108","10401","8","1","8000","11","10000","517000412","1","501000014","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040109","1040109","10401","9","1","9000","11","50000","517000413","1","501000015","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040110","1040110","10401","10","1","10000","11","50000","517000413","1","501000015","2","500","4500","5000","6000","3500","500","0","0","5"
"1040201","1040201","10402","1","6","100","11","1000","517000411","1","501000023","5","7000","3000","0","0","0","0","0","0","3"
"1040202","1040202","10402","2","6","200","11","1000","517000411","1","501000023","5","5000","5000","0","0","0","0","0","0","3"
"1040203","1040203","10402","3","6","300","11","1000","517000411","1","501000023","5","4000","5500","500","10000","0","0","0","0","3"
"1040204","1040204","10402","4","6","400","11","1000","517000411","1","501000023","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040205","1040205","10402","5","6","500","11","10000","517000412","1","501000024","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040206","1040206","10402","6","6","600","11","10000","517000412","1","501000024","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040207","1040207","10402","7","6","700","11","10000","517000412","1","501000024","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040208","1040208","10402","8","6","800","11","10000","517000412","1","501000024","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040209","1040209","10402","9","6","900","11","50000","517000413","1","501000025","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040210","1040210","10402","10","6","1000","11","50000","517000413","1","501000025","2","500","4500","5000","6000","3500","500","0","0","5"
"1040301","1040301","10403","1","20","20","11","1000","517000411","1","517000103","5","7000","3000","0","0","0","0","0","0","3"
"1040302","1040302","10403","2","20","40","11","1000","517000411","1","517000103","5","5000","5000","0","0","0","0","0","0","3"
"1040303","1040303","10403","3","20","60","11","1000","517000411","1","517000103","5","4000","5500","500","10000","0","0","0","0","3"
"1040304","1040304","10403","4","20","80","11","1000","517000411","1","517000103","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040305","1040305","10403","5","20","100","11","10000","517000412","1","517000104","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040306","1040306","10403","6","20","120","11","10000","517000412","1","517000104","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040307","1040307","10403","7","20","140","11","10000","517000412","1","517000104","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040308","1040308","10403","8","20","160","11","10000","517000412","1","517000104","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040309","1040309","10403","9","20","180","11","50000","517000413","1","517000105","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040310","1040310","10403","10","20","200","11","50000","517000413","1","517000105","2","500","4500","5000","6000","3500","500","0","0","5"
"1040401","1040401","10404","1","20","20","11","1000","517000411","1","517000203","5","7000","3000","0","0","0","0","0","0","3"
"1040402","1040402","10404","2","20","40","11","1000","517000411","1","517000203","5","5000","5000","0","0","0","0","0","0","3"
"1040403","1040403","10404","3","20","60","11","1000","517000411","1","517000203","5","4000","5500","500","10000","0","0","0","0","3"
"1040404","1040404","10404","4","20","80","11","1000","517000411","1","517000203","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040405","1040405","10404","5","20","100","11","10000","517000412","1","517000204","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040406","1040406","10404","6","20","120","11","10000","517000412","1","517000204","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040407","1040407","10404","7","20","140","11","10000","517000412","1","517000204","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040408","1040408","10404","8","20","160","11","10000","517000412","1","517000204","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040409","1040409","10404","9","20","180","11","50000","517000413","1","517000205","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040410","1040410","10404","10","20","200","11","50000","517000413","1","517000205","2","500","4500","5000","6000","3500","500","0","0","5"
"1040501","1040501","10405","1","24","40","11","1000","517000411","1","501000023","5","7000","3000","0","0","0","0","0","0","3"
"1040502","1040502","10405","2","24","80","11","1000","517000411","1","501000023","5","5000","5000","0","0","0","0","0","0","3"
"1040503","1040503","10405","3","24","120","11","1000","517000411","1","501000023","5","4000","5500","500","10000","0","0","0","0","3"
"1040504","1040504","10405","4","24","160","11","1000","517000411","1","501000023","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040505","1040505","10405","5","24","200","11","10000","517000412","1","501000024","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040506","1040506","10405","6","24","240","11","10000","517000412","1","501000024","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040507","1040507","10405","7","24","280","11","10000","517000412","1","501000024","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040508","1040508","10405","8","24","320","11","10000","517000412","1","501000024","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040509","1040509","10405","9","24","360","11","50000","517000413","1","501000025","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040510","1040510","10405","10","24","400","11","50000","517000413","1","501000025","2","500","4500","5000","6000","3500","500","0","0","5"
"1040601","1040601","10406","1","26","40","11","1000","517000411","1","501000043","5","7000","3000","0","0","0","0","0","0","3"
"1040602","1040602","10406","2","26","80","11","1000","517000411","1","501000043","5","5000","5000","0","0","0","0","0","0","3"
"1040603","1040603","10406","3","26","120","11","1000","517000411","1","501000043","5","4000","5500","500","10000","0","0","0","0","3"
"1040604","1040604","10406","4","26","160","11","1000","517000411","1","501000043","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040605","1040605","10406","5","26","200","11","10000","517000412","1","501000044","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040606","1040606","10406","6","26","240","11","10000","517000412","1","501000044","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040607","1040607","10406","7","26","280","11","10000","517000412","1","501000044","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040608","1040608","10406","8","26","320","11","10000","517000412","1","501000044","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040609","1040609","10406","9","26","360","11","50000","517000413","1","501000045","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040610","1040610","10406","10","26","400","11","50000","517000413","1","501000045","2","500","4500","5000","6000","3500","500","0","0","5"
"1040701","1040701","10407","1","28","20","11","1000","517000411","1","517000303","5","7000","3000","0","0","0","0","0","0","3"
"1040702","1040702","10407","2","28","40","11","1000","517000411","1","517000303","5","5000","5000","0","0","0","0","0","0","3"
"1040703","1040703","10407","3","28","60","11","1000","517000411","1","517000303","5","4000","5500","500","10000","0","0","0","0","3"
"1040704","1040704","10407","4","28","80","11","1000","517000411","1","517000303","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040705","1040705","10407","5","28","100","11","10000","517000412","1","517000304","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040706","1040706","10407","6","28","120","11","10000","517000412","1","517000304","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040707","1040707","10407","7","28","140","11","10000","517000412","1","517000304","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040708","1040708","10407","8","28","160","11","10000","517000412","1","517000304","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040709","1040709","10407","9","28","180","11","50000","517000413","1","517000305","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040710","1040710","10407","10","28","200","11","50000","517000413","1","517000305","2","500","4500","5000","6000","3500","500","0","0","5"
"1040801","1040801","10408","1","29","20","11","1000","517000411","1","517000403","5","7000","3000","0","0","0","0","0","0","3"
"1040802","1040802","10408","2","29","40","11","1000","517000411","1","517000403","5","5000","5000","0","0","0","0","0","0","3"
"1040803","1040803","10408","3","29","60","11","1000","517000411","1","517000403","5","4000","5500","500","10000","0","0","0","0","3"
"1040804","1040804","10408","4","29","80","11","1000","517000411","1","517000403","5","3500","5500","1000","9000","1000","0","0","0","3"
"1040805","1040805","10408","5","29","100","11","10000","517000412","1","517000404","3","3000","4500","2500","8000","2000","0","0","0","4"
"1040806","1040806","10408","6","29","120","11","10000","517000412","1","517000404","3","2500","4500","3000","6000","3500","500","0","0","4"
"1040807","1040807","10408","7","29","140","11","10000","517000412","1","517000404","3","2000","4500","3500","6000","3500","500","0","0","4"
"1040808","1040808","10408","8","29","160","11","10000","517000412","1","517000404","3","1500","4500","4000","6000","3500","500","0","0","4"
"1040809","1040809","10408","9","29","180","11","50000","517000413","1","517000405","2","1000","4500","4500","6000","3500","500","0","0","5"
"1040810","1040810","10408","10","29","200","11","50000","517000413","1","517000405","2","500","4500","5000","6000","3500","500","0","0","5"
"1050101","1050101","10501","1","40","50","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"1050102","1050102","10501","2","40","100","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"1050103","1050103","10501","3","40","150","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
