"Name","UniqueID","HolyStuffId","HolyStuff_Grade","HolyStuff_Level","Status_MaxLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value","Status04_Id","Status04_Value","HolyStuff_NeedCostId","HolyStuff_NeedCostCount","HolyStuff_NeedUse01Id","HolyStuff_NeedItem01Count","HolyStuff_NeedUse02Id","HolyStuff_NeedItem02Count","HolyStuff_NeedUse03Id","HolyStuff_NeedItem03Count","HolyStuff_NeedUse04Id","HolyStuff_NeedItem04Count","HolyStuff_Success","HolyStuff_Fail","ResultSlot_Bg_Grade"
"1040702","1040702","1004","7","2","5","30","96","35","384","33","384","41","384","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"1040703","1040703","1004","7","3","5","30","99","35","396","33","396","41","396","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"1040704","1040704","1004","7","4","5","30","102","35","408","33","408","41","408","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"1040705","1040705","1004","7","5","5","30","105","35","420","33","420","41","420","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"1040801","1040801","1004","8","1","5","30","108","35","432","33","432","41","432","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"1040802","1040802","1004","8","2","5","30","111","35","444","33","444","41","444","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"1040803","1040803","1004","8","3","5","30","114","35","456","33","456","41","456","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"1040804","1040804","1004","8","4","5","30","117","35","468","33","468","41","468","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"1040805","1040805","1004","8","5","5","30","120","35","480","33","480","41","480","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"1040901","1040901","1004","9","1","5","30","123","35","492","33","492","41","492","12","820000","508000004","8","1301001638","12","502600004","12","907000002","4","2000","9500","5"
"1040902","1040902","1004","9","2","5","30","126","35","504","33","504","41","504","12","820000","508000004","8","1301001638","12","502600004","12","907000002","4","2000","9500","5"
"1040903","1040903","1004","9","3","5","30","129","35","516","33","516","41","516","12","820000","508000004","8","1301001638","12","502600004","12","907000002","4","2000","9500","5"
"1040904","1040904","1004","9","4","5","30","132","35","528","33","528","41","528","12","820000","508000004","8","1301001638","12","502600004","12","907000002","4","2000","9500","5"
"1040905","1040905","1004","9","5","5","30","135","35","540","33","540","41","540","12","820000","508000004","8","1301001638","12","502600004","12","907000002","4","2000","9500","5"
"1041001","1041001","1004","10","1","5","30","138","35","552","33","552","41","552","12","1000000","508000004","20","1301001638","20","502600004","20","907000002","5","1000","9700","5"
"1041002","1041002","1004","10","2","5","30","141","35","564","33","564","41","564","12","1000000","508000004","20","1301001638","20","502600004","20","907000002","5","1000","9700","5"
"1041003","1041003","1004","10","3","5","30","144","35","576","33","576","41","576","12","1000000","508000004","20","1301001638","20","502600004","20","907000002","5","1000","9700","5"
"1041004","1041004","1004","10","4","5","30","147","35","588","33","588","41","588","12","1000000","508000004","20","1301001638","20","502600004","20","907000002","5","1000","9700","5"
"1041005","1041005","1004","10","5","5","30","150","35","600","33","600","41","600","12","1000000","508000004","20","1301001638","20","502600004","20","907000002","5","1000","9700","5"
"1050101","1050101","1005","1","1","5","82","120","40","12","43","12","34","12","12","100000","508000002","5","1301001638","1","502600005","1","906000001","1","8000","2000","3"
"1050102","1050102","1005","1","2","5","82","240","40","24","43","24","34","24","12","100000","508000002","5","1301001638","1","502600005","1","906000001","1","8000","2000","3"
"1050103","1050103","1005","1","3","5","82","360","40","36","43","36","34","36","12","100000","508000002","5","1301001638","1","502600005","1","906000001","1","8000","2000","3"
"1050104","1050104","1005","1","4","5","82","480","40","48","43","48","34","48","12","100000","508000002","5","1301001638","1","502600005","1","906000001","1","8000","2000","3"
"1050105","1050105","1005","1","5","5","82","600","40","60","43","60","34","60","12","100000","508000002","5","1301001638","1","502600005","1","906000001","1","8000","2000","3"
"1050201","1050201","1005","2","1","5","82","720","40","72","43","72","34","72","12","120000","508000002","10","1301001638","1","502600005","1","906000001","2","7000","4000","3"
"1050202","1050202","1005","2","2","5","82","840","40","84","43","84","34","84","12","120000","508000002","10","1301001638","1","502600005","1","906000001","2","7000","4000","3"
"1050203","1050203","1005","2","3","5","82","960","40","96","43","96","34","96","12","120000","508000002","10","1301001638","1","502600005","1","906000001","2","7000","4000","3"
"1050204","1050204","1005","2","4","5","82","1080","40","108","43","108","34","108","12","120000","508000002","10","1301001638","1","502600005","1","906000001","2","7000","4000","3"
"1050205","1050205","1005","2","5","5","82","1200","40","120","43","120","34","120","12","120000","508000002","10","1301001638","1","502600005","1","906000001","2","7000","4000","3"
"1050301","1050301","1005","3","1","5","82","1320","40","132","43","132","34","132","12","160000","508000003","1","1301001638","2","502600005","2","906000001","3","6000","4500","3"
"1050302","1050302","1005","3","2","5","82","1440","40","144","43","144","34","144","12","160000","508000003","1","1301001638","2","502600005","2","906000001","3","6000","4500","3"
"1050303","1050303","1005","3","3","5","82","1560","40","156","43","156","34","156","12","160000","508000003","1","1301001638","2","502600005","2","906000001","3","6000","4500","3"
"1050304","1050304","1005","3","4","5","82","1680","40","168","43","168","34","168","12","160000","508000003","1","1301001638","2","502600005","2","906000001","3","6000","4500","3"
"1050305","1050305","1005","3","5","5","82","1800","40","180","43","180","34","180","12","160000","508000003","1","1301001638","2","502600005","2","906000001","3","6000","4500","3"
"1050401","1050401","1005","4","1","5","82","1920","40","192","43","192","34","192","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"1050402","1050402","1005","4","2","5","82","2040","40","204","43","204","34","204","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"1050403","1050403","1005","4","3","5","82","2160","40","216","43","216","34","216","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"1050404","1050404","1005","4","4","5","82","2280","40","228","43","228","34","228","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"1050405","1050405","1005","4","5","5","82","2400","40","240","43","240","34","240","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"1050501","1050501","1005","5","1","5","82","2520","40","252","43","252","34","252","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"1050502","1050502","1005","5","2","5","82","2640","40","264","43","264","34","264","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"1050503","1050503","1005","5","3","5","82","2760","40","276","43","276","34","276","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"1050504","1050504","1005","5","4","5","82","2880","40","288","43","288","34","288","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"1050505","1050505","1005","5","5","5","82","3000","40","300","43","300","34","300","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"1050601","1050601","1005","6","1","5","82","3120","40","312","43","312","34","312","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"1050602","1050602","1005","6","2","5","82","3240","40","324","43","324","34","324","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"1050603","1050603","1005","6","3","5","82","3360","40","336","43","336","34","336","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"1050604","1050604","1005","6","4","5","82","3480","40","348","43","348","34","348","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"1050605","1050605","1005","6","5","5","82","3600","40","360","43","360","34","360","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"1050701","1050701","1005","7","1","5","82","3720","40","372","43","372","34","372","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"1050702","1050702","1005","7","2","5","82","3840","40","384","43","384","34","384","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"1050703","1050703","1005","7","3","5","82","3960","40","396","43","396","34","396","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"1050704","1050704","1005","7","4","5","82","4080","40","408","43","408","34","408","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"1050705","1050705","1005","7","5","5","82","4200","40","420","43","420","34","420","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"1050801","1050801","1005","8","1","5","82","4320","40","432","43","432","34","432","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"1050802","1050802","1005","8","2","5","82","4440","40","444","43","444","34","444","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"1050803","1050803","1005","8","3","5","82","4560","40","456","43","456","34","456","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"1050804","1050804","1005","8","4","5","82","4680","40","468","43","468","34","468","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"1050805","1050805","1005","8","5","5","82","4800","40","480","43","480","34","480","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"1050901","1050901","1005","9","1","5","82","4920","40","492","43","492","34","492","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"1050902","1050902","1005","9","2","5","82","5040","40","504","43","504","34","504","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"1050903","1050903","1005","9","3","5","82","5160","40","516","43","516","34","516","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"1050904","1050904","1005","9","4","5","82","5280","40","528","43","528","34","528","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"1050905","1050905","1005","9","5","5","82","5400","40","540","43","540","34","540","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"1051001","1051001","1005","10","1","5","82","5520","40","552","43","552","34","552","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
