"Name","DropPositionId","DropPositionGroupId","Position"
"537","537","145","(X=-900,Y=-127,Z=0)"
"538","538","145","(X=127,Y=-900,Z=0)"
"539","539","145","(X=-127,Y=900,Z=0)"
"540","540","145","(X=843,Y=-338,Z=0)"
"541","541","145","(X=-843,Y=338,Z=0)"
"542","542","145","(X=-338,Y=-843,Z=0)"
"543","543","145","(X=338,Y=843,Z=0)"
"544","544","145","(X=716,Y=561,Z=0)"
"545","545","145","(X=-716,Y=-561,Z=0)"
"546","546","145","(X=561,Y=-716,Z=0)"
"547","547","145","(X=-561,Y=716,Z=0)"
"548","548","145","(X=189,Y=1286,Z=0)"
"549","549","145","(X=-189,Y=-1286,Z=0)"
"550","550","145","(X=1286,Y=-189,Z=0)"
"551","551","145","(X=-1286,Y=189,Z=0)"
"552","552","145","(X=-478,Y=1208,Z=0)"
"553","553","145","(X=478,Y=-1208,Z=0)"
"554","554","145","(X=1208,Y=478,Z=0)"
"555","555","145","(X=-1208,Y=-478,Z=0)"
"556","556","145","(X=-261,Y=1272,Z=0)"
"557","557","145","(X=261,Y=-1272,Z=0)"
"558","558","145","(X=1272,Y=261,Z=0)"
"559","559","145","(X=-1272,Y=-261,Z=0)"
"560","560","145","(X=617,Y=1144,Z=0)"
"561","561","145","(X=-617,Y=-1144,Z=0)"
"562","562","145","(X=1144,Y=-617,Z=0)"
"563","563","145","(X=-1144,Y=617,Z=0)"
"564","564","145","(X=409,Y=1233,Z=0)"
"565","565","145","(X=-409,Y=-1233,Z=0)"
"566","566","145","(X=1233,Y=-409,Z=0)"
"567","567","145","(X=-1233,Y=409,Z=0)"
"568","568","145","(X=-35,Y=1299,Z=0)"
"569","569","145","(X=35,Y=-1299,Z=0)"
"570","570","145","(X=1299,Y=35,Z=0)"
"571","571","145","(X=-1299,Y=-35,Z=0)"
"572","572","145","(X=-807,Y=-1018,Z=0)"
"573","573","145","(X=-1018,Y=807,Z=0)"
"574","574","145","(X=1018,Y=-807,Z=0)"
"575","575","145","(X=807,Y=1018,Z=0)"
"576","576","145","(X=-971,Y=-862,Z=0)"
"577","577","145","(X=-862,Y=971,Z=0)"
"578","578","145","(X=862,Y=-971,Z=0)"
"579","579","145","(X=971,Y=862,Z=0)"
"580","580","145","(X=-681,Y=1106,Z=0)"
"581","581","145","(X=681,Y=-1106,Z=0)"
"582","582","145","(X=1106,Y=681,Z=0)"
"583","583","145","(X=-1106,Y=-681,Z=0)"
"584","584","145","(X=735,Y=-109,Z=0)"
"585","585","145","(X=-735,Y=109,Z=0)"
"586","586","145","(X=-109,Y=-735,Z=0)"
"587","587","145","(X=109,Y=735,Z=0)"
"588","588","145","(X=582,Y=-461,Z=0)"
"589","589","145","(X=-582,Y=461,Z=0)"
"590","590","145","(X=-461,Y=-582,Z=0)"
"591","591","145","(X=461,Y=582,Z=0)"
"592","592","145","(X=691,Y=272,Z=0)"
"593","593","145","(X=-691,Y=-272,Z=0)"
"594","594","145","(X=272,Y=-691,Z=0)"
"595","595","145","(X=-272,Y=691,Z=0)"
"596","596","501","(X=-1,Y=7725,Z=0)"
"597","597","501","(X=1000,Y=1820,Z=0)"
"598","598","501","(X=1001,Y=-4842,Z=0)"
"599","599","501","(X=1001,Y=5835,Z=0)"
"600","600","501","(X=101,Y=2799,Z=0)"
"601","601","501","(X=-1016,Y=-5119,Z=0)"
"602","602","501","(X=1018,Y=5086,Z=0)"
"603","603","501","(X=1019,Y=-5701,Z=0)"
"604","604","501","(X=1020,Y=-3251,Z=0)"
"605","605","501","(X=1020,Y=-4063,Z=0)"
"606","606","501","(X=1021,Y=4235,Z=0)"
"607","607","501","(X=-1022,Y=2757,Z=0)"
"608","608","501","(X=-1032,Y=-2748,Z=0)"
"609","609","501","(X=1045,Y=2627,Z=0)"
"610","610","501","(X=-1047,Y=4328,Z=0)"
"611","611","501","(X=1049,Y=-901,Z=0)"
"612","612","501","(X=1051,Y=-174,Z=0)"
"613","613","501","(X=-1054,Y=5203,Z=0)"
"614","614","501","(X=-1058,Y=3543,Z=0)"
"615","615","501","(X=-1070,Y=6785,Z=0)"
"616","616","501","(X=-1077,Y=31,Z=0)"
"617","617","501","(X=-1081,Y=6000,Z=0)"
"618","618","501","(X=1082,Y=-2524,Z=0)"
"619","619","501","(X=1082,Y=3403,Z=0)"
"620","620","501","(X=-1083,Y=-3509,Z=0)"
"621","621","501","(X=1084,Y=-7327,Z=0)"
"622","622","501","(X=-1087,Y=-703,Z=0)"
"623","623","501","(X=-1088,Y=-4241,Z=0)"
"624","624","501","(X=109,Y=427,Z=0)"
"625","625","501","(X=1092,Y=-1739,Z=0)"
"626","626","501","(X=1100,Y=585,Z=0)"
"627","627","501","(X=1101,Y=-6497,Z=0)"
"628","628","501","(X=-1112,Y=7589,Z=0)"
"629","629","501","(X=1115,Y=8562,Z=0)"
"630","630","501","(X=1124,Y=6953,Z=0)"
"631","631","501","(X=1126,Y=7815,Z=0)"
"632","632","501","(X=113,Y=3585,Z=0)"
"633","633","501","(X=-1132,Y=-1511,Z=0)"
"634","634","501","(X=1135,Y=1374,Z=0)"
"635","635","501","(X=-1138,Y=861,Z=0)"
"636","636","501","(X=-1140,Y=8446,Z=0)"
"637","637","501","(X=115,Y=-7167,Z=0)"
"638","638","501","(X=-1155,Y=-2289,Z=0)"
"639","639","501","(X=1157,Y=-4510,Z=0)"
"640","640","501","(X=1159,Y=6167,Z=0)"
"641","641","501","(X=-1164,Y=1675,Z=0)"
"642","642","501","(X=-1170,Y=-5418,Z=0)"
"643","643","501","(X=-1180,Y=2426,Z=0)"
"644","644","501","(X=1184,Y=2106,Z=0)"
"645","645","501","(X=1191,Y=-5432,Z=0)"
"646","646","501","(X=1192,Y=-3793,Z=0)"
"647","647","501","(X=-1200,Y=-6149,Z=0)"
"648","648","501","(X=1207,Y=156,Z=0)"
"649","649","501","(X=-1210,Y=4872,Z=0)"
"650","650","501","(X=1211,Y=4531,Z=0)"
"651","651","501","(X=1222,Y=5317,Z=0)"
"652","652","501","(X=1225,Y=-3022,Z=0)"
"653","653","501","(X=-1233,Y=7268,Z=0)"
"654","654","501","(X=-1235,Y=-2978,Z=0)"
"655","655","501","(X=1238,Y=3735,Z=0)"
"656","656","501","(X=1239,Y=-2193,Z=0)"
"657","657","501","(X=-1239,Y=3256,Z=0)"
"658","658","501","(X=1239,Y=-6995,Z=0)"
"659","659","501","(X=-1243,Y=-1036,Z=0)"
"660","660","501","(X=-1244,Y=-4573,Z=0)"
"661","661","501","(X=1248,Y=2856,Z=0)"
"662","662","501","(X=-1250,Y=-239,Z=0)"
"663","663","501","(X=-1250,Y=4096,Z=0)"
"664","664","501","(X=-1253,Y=-3775,Z=0)"
"665","665","501","(X=1253,Y=-670,Z=0)"
"666","666","501","(X=1259,Y=-6165,Z=0)"
"667","667","501","(X=1265,Y=-1468,Z=0)"
"668","668","501","(X=-1272,Y=5704,Z=0)"
"669","669","501","(X=-1273,Y=6554,Z=0)"
"670","670","501","(X=1273,Y=855,Z=0)"
"671","671","501","(X=1276,Y=7273,Z=0)"
"672","672","501","(X=-130,Y=6561,Z=0)"
"673","673","501","(X=-1316,Y=-6428,Z=0)"
"674","674","501","(X=1320,Y=8048,Z=0)"
"675","675","501","(X=-1321,Y=1343,Z=0)"
"676","676","501","(X=-1327,Y=-2559,Z=0)"
"677","677","501","(X=-1335,Y=-1741,Z=0)"
"678","678","501","(X=1338,Y=1605,Z=0)"
"679","679","501","(X=1339,Y=2437,Z=0)"
"680","680","501","(X=-1341,Y=631,Z=0)"
"681","681","501","(X=-1342,Y=8921,Z=0)"
"682","682","501","(X=-1344,Y=8216,Z=0)"
"683","683","501","(X=1347,Y=-5099,Z=0)"
"684","684","501","(X=1348,Y=-3461,Z=0)"
"685","685","501","(X=-135,Y=-5899,Z=0)"
"686","686","501","(X=-1352,Y=2156,Z=0)"
"687","687","501","(X=1357,Y=8767,Z=0)"
"688","688","501","(X=136,Y=2015,Z=0)"
"689","689","501","(X=1361,Y=-4280,Z=0)"
"690","690","501","(X=1363,Y=6397,Z=0)"
"691","691","501","(X=1367,Y=4863,Z=0)"
"692","692","501","(X=-1391,Y=-6742,Z=0)"
"693","693","501","(X=-1392,Y=-3310,Z=0)"
"694","694","501","(X=1395,Y=5585,Z=0)"
"695","695","501","(X=-1396,Y=-5727,Z=0)"
"696","696","501","(X=-140,Y=4978,Z=0)"
"697","697","501","(X=-1400,Y=-4856,Z=0)"
"698","698","501","(X=-1404,Y=6999,Z=0)"
"699","699","501","(X=-1405,Y=3766,Z=0)"
"700","700","501","(X=1409,Y=-2734,Z=0)"
"701","701","501","(X=-141,Y=5830,Z=0)"
"702","702","501","(X=1410,Y=388,Z=0)"
"703","703","501","(X=-1410,Y=4561,Z=0)"
"704","704","501","(X=1419,Y=-411,Z=0)"
"705","705","501","(X=1421,Y=-1138,Z=0)"
"706","706","501","(X=1422,Y=-7558,Z=0)"
"707","707","501","(X=-1427,Y=-1323,Z=0)"
"708","708","501","(X=-1429,Y=6223,Z=0)"
"709","709","501","(X=1430,Y=1186,Z=0)"
"710","710","501","(X=1434,Y=-5877,Z=0)"
"711","711","501","(X=1440,Y=3965,Z=0)"
"712","712","501","(X=1442,Y=-1964,Z=0)"
"713","713","501","(X=1444,Y=-6765,Z=0)"
"714","714","501","(X=-1445,Y=3026,Z=0)"
"715","715","501","(X=1447,Y=3168,Z=0)"
"716","716","501","(X=-1453,Y=-468,Z=0)"
"717","717","501","(X=-1457,Y=-4005,Z=0)"
"718","718","501","(X=146,Y=8766,Z=0)"
"719","719","501","(X=147,Y=-1495,Z=0)"
"720","720","501","(X=-1475,Y=5472,Z=0)"
"721","721","501","(X=1483,Y=7586,Z=0)"
"722","722","501","(X=-1485,Y=1084,Z=0)"
"723","723","501","(X=-1492,Y=-2073,Z=0)"
"724","724","501","(X=-1498,Y=300,Z=0)"
"725","725","501","(X=-1499,Y=7884,Z=0)"
"726","726","501","(X=1504,Y=8313,Z=0)"
"727","727","501","(X=-1514,Y=8652,Z=0)"
"728","728","501","(X=1521,Y=1891,Z=0)"
"729","729","501","(X=1528,Y=-4749,Z=0)"
"730","730","501","(X=-1531,Y=-2789,Z=0)"
"731","731","501","(X=1533,Y=-4011,Z=0)"
"732","732","501","(X=1544,Y=2668,Z=0)"
"733","733","501","(X=1546,Y=6685,Z=0)"
"734","734","501","(X=155,Y=8057,Z=0)"
"735","735","501","(X=1550,Y=5917,Z=0)"
"736","736","501","(X=-1551,Y=-5154,Z=0)"
"737","737","501","(X=1552,Y=-3231,Z=0)"
"738","738","501","(X=-1555,Y=1925,Z=0)"
"739","739","501","(X=-1563,Y=-3576,Z=0)"
"740","740","501","(X=1565,Y=-2402,Z=0)"
"741","741","501","(X=1571,Y=5094,Z=0)"
"742","742","501","(X=1575,Y=-80,Z=0)"
"743","743","501","(X=1583,Y=658,Z=0)"
"744","744","501","(X=-1588,Y=3480,Z=0)"
"745","745","501","(X=1593,Y=-7292,Z=0)"
"746","746","501","(X=16,Y=-3420,Z=0)"
"747","747","501","(X=-16,Y=-6451,Z=0)"
"748","748","501","(X=-1600,Y=2695,Z=0)"
"749","749","501","(X=1603,Y=3500,Z=0)"
"750","750","501","(X=1606,Y=-5611,Z=0)"
"751","751","501","(X=-1608,Y=6769,Z=0)"
"752","752","501","(X=161,Y=-3874,Z=0)"
"753","753","501","(X=-1610,Y=-800,Z=0)"
"754","754","501","(X=-1613,Y=-4337,Z=0)"
"755","755","501","(X=1614,Y=-1693,Z=0)"
"756","756","501","(X=-1614,Y=4330,Z=0)"
"757","757","501","(X=-1615,Y=-6077,Z=0)"
"758","758","501","(X=1616,Y=-6495,Z=0)"
"759","759","501","(X=-162,Y=-1296,Z=0)"
"760","760","501","(X=162,Y=-4683,Z=0)"
"761","761","501","(X=-1620,Y=5926,Z=0)"
"762","762","501","(X=1625,Y=-907,Z=0)"
"763","763","501","(X=-163,Y=-4473,Z=0)"
"764","764","501","(X=-1630,Y=-1553,Z=0)"
"765","765","501","(X=-1630,Y=-6355,Z=0)"
"766","766","501","(X=1631,Y=4263,Z=0)"
"767","767","501","(X=-1631,Y=5141,Z=0)"
"768","768","501","(X=1633,Y=1416,Z=0)"
"769","769","501","(X=-1665,Y=-2343,Z=0)"
"770","770","501","(X=-1670,Y=30,Z=0)"
"771","771","501","(X=1677,Y=2222,Z=0)"
"772","772","501","(X=1677,Y=7011,Z=0)"
"773","773","501","(X=-1687,Y=-3121,Z=0)"
"774","774","501","(X=-1689,Y=855,Z=0)"
"775","775","501","(X=1690,Y=-3678,Z=0)"
"776","776","501","(X=-1690,Y=7587,Z=0)"
"777","777","501","(X=17,Y=-5599,Z=0)"
"778","778","501","(X=1703,Y=7857,Z=0)"
"779","779","501","(X=-1711,Y=1595,Z=0)"
"780","780","501","(X=-1718,Y=8423,Z=0)"
"781","781","501","(X=-172,Y=-6781,Z=0)"
"782","782","501","(X=1731,Y=-4519,Z=0)"
"783","783","501","(X=1736,Y=-2944,Z=0)"
"784","784","501","(X=1739,Y=988,Z=0)"
"785","785","501","(X=174,Y=1178,Z=0)"
"786","786","501","(X=1741,Y=8532,Z=0)"
"787","787","501","(X=1743,Y=2979,Z=0)"
"788","788","501","(X=1743,Y=5362,Z=0)"
"789","789","501","(X=1749,Y=-6960,Z=0)"
"790","790","501","(X=1754,Y=6148,Z=0)"
"791","791","501","(X=1762,Y=-5278,Z=0)"
"792","792","501","(X=-1764,Y=6438,Z=0)"
"793","793","501","(X=-1767,Y=-3806,Z=0)"
"794","794","501","(X=1768,Y=-2172,Z=0)"
"795","795","501","(X=177,Y=-2351,Z=0)"
"796","796","501","(X=-1771,Y=3998,Z=0)"
"797","797","501","(X=1772,Y=-1361,Z=0)"
"798","798","501","(X=1772,Y=-6163,Z=0)"
"799","799","501","(X=-1773,Y=2425,Z=0)"
"800","800","501","(X=-1778,Y=-5463,Z=0)"
"801","801","501","(X=1779,Y=151,Z=0)"
"802","802","501","(X=-1785,Y=-4606,Z=0)"
"803","803","501","(X=-1786,Y=-1885,Z=0)"
"804","804","501","(X=1787,Y=4594,Z=0)"
"805","805","501","(X=1791,Y=-647,Z=0)"
"806","806","501","(X=-1792,Y=3249,Z=0)"
"807","807","501","(X=-1793,Y=-1088,Z=0)"
"808","808","501","(X=1807,Y=3731,Z=0)"
"809","809","501","(X=1815,Y=1701,Z=0)"
"810","810","501","(X=-182,Y=-2913,Z=0)"
"811","811","501","(X=-1824,Y=5696,Z=0)"
"812","812","501","(X=-1831,Y=4829,Z=0)"
"813","813","501","(X=-1845,Y=522,Z=0)"
"814","814","501","(X=-185,Y=616,Z=0)"
"815","815","501","(X=-1852,Y=8831,Z=0)"
"816","816","501","(X=-1857,Y=7333,Z=0)"
"817","817","501","(X=-1859,Y=-3387,Z=0)"
"818","818","501","(X=-1868,Y=-2575,Z=0)"
"819","819","501","(X=-1874,Y=-199,Z=0)"
"820","820","501","(X=-1875,Y=8090,Z=0)"
"821","821","501","(X=-1877,Y=1335,Z=0)"
"822","822","501","(X=188,Y=-3150,Z=0)"
"823","823","501","(X=-188,Y=-3650,Z=0)"
"824","824","501","(X=188,Y=-6219,Z=0)"
"825","825","501","(X=1880,Y=2453,Z=0)"
"826","826","501","(X=1883,Y=7323,Z=0)"
"827","827","501","(X=1890,Y=-3448,Z=0)"
"828","828","501","(X=1892,Y=-2611,Z=0)"
"829","829","501","(X=1898,Y=5693,Z=0)"
"830","830","501","(X=1900,Y=3311,Z=0)"
"831","831","501","(X=1906,Y=-4250,Z=0)"
"832","832","501","(X=1907,Y=8083,Z=0)"
"833","833","501","(X=-191,Y=-2115,Z=0)"
"834","834","501","(X=-191,Y=7428,Z=0)"
"835","835","501","(X=-1920,Y=-4906,Z=0)"
"836","836","501","(X=-1923,Y=-4138,Z=0)"
"837","837","501","(X=-193,Y=1412,Z=0)"
"838","838","501","(X=1937,Y=6433,Z=0)"
"839","839","501","(X=1941,Y=-1902,Z=0)"
"840","840","501","(X=1942,Y=1218,Z=0)"
"841","841","501","(X=-1947,Y=2918,Z=0)"
"842","842","501","(X=1947,Y=-317,Z=0)"
"843","843","501","(X=-1952,Y=3712,Z=0)"
"844","844","501","(X=1952,Y=421,Z=0)"
"845","845","501","(X=1954,Y=-6730,Z=0)"
"846","846","501","(X=-1955,Y=6140,Z=0)"
"847","847","501","(X=-1959,Y=-2154,Z=0)"
"848","848","501","(X=1959,Y=-7482,Z=0)"
"849","849","501","(X=1964,Y=8751,Z=0)"
"850","850","501","(X=1967,Y=-5048,Z=0)"
"851","851","501","(X=1972,Y=2033,Z=0)"
"852","852","501","(X=1974,Y=-1132,Z=0)"
"853","853","501","(X=-1977,Y=2194,Z=0)"
"854","854","501","(X=-1980,Y=5364,Z=0)"
"855","855","501","(X=1987,Y=-5894,Z=0)"
"856","856","501","(X=1990,Y=4825,Z=0)"
"857","857","501","(X=-1996,Y=-1318,Z=0)"
"858","858","501","(X=-1997,Y=-5814,Z=0)"
"859","859","501","(X=1998,Y=4028,Z=0)"
"860","860","501","(X=-20,Y=1682,Z=0)"
"861","861","501","(X=-2018,Y=253,Z=0)"
"862","862","501","(X=-2024,Y=-2905,Z=0)"
"863","863","501","(X=-2024,Y=8564,Z=0)"
"864","864","501","(X=-2030,Y=-530,Z=0)"
"865","865","501","(X=-2030,Y=7038,Z=0)"
"866","866","501","(X=-2034,Y=4600,Z=0)"
"867","867","501","(X=206,Y=5608,Z=0)"
"868","868","501","(X=-2061,Y=-3618,Z=0)"
"869","869","501","(X=2061,Y=-3917,Z=0)"
"870","870","501","(X=-2066,Y=7794,Z=0)"
"871","871","501","(X=-2073,Y=-5205,Z=0)"
"872","872","501","(X=2075,Y=-3161,Z=0)"
"873","873","501","(X=-2080,Y=1106,Z=0)"
"874","874","501","(X=2080,Y=2765,Z=0)"
"875","875","501","(X=-2080,Y=-6103,Z=0)"
"876","876","501","(X=2092,Y=6764,Z=0)"
"877","877","501","(X=-2095,Y=-4409,Z=0)"
"878","878","501","(X=2096,Y=-2381,Z=0)"
"879","879","501","(X=2098,Y=-1570,Z=0)"
"880","880","501","(X=2100,Y=8340,Z=0)"
"881","881","501","(X=2101,Y=5924,Z=0)"
"882","882","501","(X=2103,Y=3542,Z=0)"
"883","883","501","(X=2104,Y=7595,Z=0)"
"884","884","501","(X=2108,Y=752,Z=0)"
"885","885","501","(X=-2122,Y=2647,Z=0)"
"886","886","501","(X=2125,Y=1502,Z=0)"
"887","887","501","(X=2126,Y=-6460,Z=0)"
"888","888","501","(X=2132,Y=-7215,Z=0)"
"889","889","501","(X=-2133,Y=1864,Z=0)"
"890","890","501","(X=2138,Y=-4778,Z=0)"
"891","891","501","(X=2142,Y=-872,Z=0)"
"892","892","501","(X=215,Y=-796,Z=0)"
"893","893","501","(X=2151,Y=-87,Z=0)"
"894","894","501","(X=-2154,Y=-1649,Z=0)"
"895","895","501","(X=2154,Y=4359,Z=0)"
"896","896","501","(X=-2156,Y=3484,Z=0)"
"897","897","501","(X=2158,Y=-5628,Z=0)"
"898","898","501","(X=-2158,Y=5909,Z=0)"
"899","899","501","(X=-2163,Y=-2385,Z=0)"
"900","900","501","(X=2163,Y=5093,Z=0)"
"901","901","501","(X=2166,Y=8948,Z=0)"
"902","902","501","(X=2176,Y=2263,Z=0)"
"903","903","501","(X=-2180,Y=5052,Z=0)"
"904","904","501","(X=-2184,Y=6706,Z=0)"
"905","905","501","(X=-2190,Y=4269,Z=0)"
"906","906","501","(X=-2195,Y=-3171,Z=0)"
"907","907","501","(X=-2214,Y=-819,Z=0)"
"908","908","501","(X=-2218,Y=-3950,Z=0)"
"909","909","501","(X=-2223,Y=23,Z=0)"
"910","910","501","(X=-2227,Y=8333,Z=0)"
"911","911","501","(X=2231,Y=-2830,Z=0)"
"912","912","501","(X=-2233,Y=7539,Z=0)"
"913","913","501","(X=2236,Y=3096,Z=0)"
"914","914","501","(X=-2238,Y=775,Z=0)"
"915","915","501","(X=-225,Y=8971,Z=0)"
"916","916","501","(X=2264,Y=-3688,Z=0)"
"917","917","501","(X=2268,Y=-2112,Z=0)"
"918","918","501","(X=-2270,Y=-4701,Z=0)"
"919","919","501","(X=2281,Y=1834,Z=0)"
"920","920","501","(X=2282,Y=-6128,Z=0)"
"921","921","501","(X=2286,Y=6211,Z=0)"
"922","922","501","(X=2288,Y=-6884,Z=0)"
"923","923","501","(X=229,Y=7123,Z=0)"
"924","924","501","(X=2293,Y=3839,Z=0)"
"925","925","501","(X=2296,Y=-4446,Z=0)"
"926","926","501","(X=2297,Y=-539,Z=0)"
"927","927","501","(X=-2298,Y=1604,Z=0)"
"928","928","501","(X=2299,Y=7078,Z=0)"
"929","929","501","(X=-230,Y=8268,Z=0)"
"930","930","501","(X=-2300,Y=-5515,Z=0)"
"931","931","501","(X=2301,Y=-1341,Z=0)"
"932","932","501","(X=2307,Y=7820,Z=0)"
"933","933","501","(X=-2312,Y=3151,Z=0)"
"934","934","501","(X=2312,Y=982,Z=0)"
"935","935","501","(X=2314,Y=-5296,Z=0)"
"936","936","501","(X=-2314,Y=5578,Z=0)"
"937","937","501","(X=-2320,Y=-2715,Z=0)"
"938","938","501","(X=2320,Y=5424,Z=0)"
"939","939","501","(X=2323,Y=184,Z=0)"
"940","940","501","(X=-2324,Y=2417,Z=0)"
"941","941","501","(X=-2326,Y=-1919,Z=0)"
"942","942","501","(X=234,Y=6328,Z=0)"
"943","943","501","(X=2347,Y=8550,Z=0)"
"944","944","501","(X=2358,Y=4590,Z=0)"
"945","945","501","(X=-2372,Y=8816,Z=0)"
"946","946","501","(X=-2374,Y=3982,Z=0)"
"947","947","501","(X=-2374,Y=6411,Z=0)"
"948","948","501","(X=2376,Y=2575,Z=0)"
"949","949","501","(X=-2379,Y=-309,Z=0)"
"950","950","501","(X=-2383,Y=4823,Z=0)"
"951","951","501","(X=-2383,Y=8001,Z=0)"
"952","952","501","(X=2386,Y=9095,Z=0)"
"953","953","501","(X=-2390,Y=-4219,Z=0)"
"954","954","501","(X=-2399,Y=-3403,Z=0)"
"955","955","501","(X=-24,Y=-2581,Z=0)"
"956","956","501","(X=-2405,Y=7244,Z=0)"
"957","957","501","(X=-2409,Y=504,Z=0)"
"958","958","501","(X=-2417,Y=-6146,Z=0)"
"959","959","501","(X=-2418,Y=-1048,Z=0)"
"960","960","501","(X=-2421,Y=-4999,Z=0)"
"961","961","501","(X=2424,Y=-1781,Z=0)"
"962","962","501","(X=2435,Y=-2600,Z=0)"
"963","963","501","(X=2440,Y=3327,Z=0)"
"964","964","501","(X=2442,Y=6542,Z=0)"
"965","965","501","(X=2444,Y=-4163,Z=0)"
"966","966","501","(X=2448,Y=-3400,Z=0)"
"967","967","501","(X=2448,Y=-7459,Z=0)"
"968","968","501","(X=2450,Y=4171,Z=0)"
"969","969","501","(X=2466,Y=-1082,Z=0)"
"970","970","501","(X=-247,Y=3022,Z=0)"
"971","971","501","(X=2479,Y=514,Z=0)"
"972","972","501","(X=-2480,Y=2087,Z=0)"
"973","973","501","(X=2485,Y=2066,Z=0)"
"974","974","501","(X=-2486,Y=2880,Z=0)"
"975","975","501","(X=2487,Y=-5807,Z=0)"
"976","976","501","(X=-2490,Y=-2983,Z=0)"
"977","977","501","(X=2491,Y=-6653,Z=0)"
"978","978","501","(X=2496,Y=1267,Z=0)"
"979","979","501","(X=2500,Y=-310,Z=0)"
"980","980","501","(X=2501,Y=8078,Z=0)"
"981","981","501","(X=-2503,Y=1375,Z=0)"
"982","982","501","(X=-2513,Y=5267,Z=0)"
"983","983","501","(X=2519,Y=-5066,Z=0)"
"984","984","501","(X=-2519,Y=-5864,Z=0)"
"985","985","501","(X=-252,Y=-878,Z=0)"
"986","986","501","(X=2520,Y=7349,Z=0)"
"987","987","501","(X=2523,Y=5655,Z=0)"
"988","988","501","(X=2529,Y=4858,Z=0)"
"989","989","501","(X=-2530,Y=-2151,Z=0)"
"990","990","501","(X=2530,Y=2907,Z=0)"
"991","991","501","(X=-2538,Y=4490,Z=0)"
"992","992","501","(X=-2543,Y=8547,Z=0)"
"993","993","501","(X=-255,Y=-7325,Z=0)"
"994","994","501","(X=-2555,Y=-3734,Z=0)"
"995","995","501","(X=-2559,Y=6912,Z=0)"
"996","996","501","(X=-2562,Y=-596,Z=0)"
"997","997","501","(X=257,Y=3132,Z=0)"
"998","998","501","(X=-2574,Y=7704,Z=0)"
"999","999","501","(X=-2575,Y=-1381,Z=0)"
"1000","1000","501","(X=-2577,Y=3753,Z=0)"
"1001","1001","501","(X=-2578,Y=6179,Z=0)"
"1002","1002","501","(X=2579,Y=8761,Z=0)"
"1003","1003","501","(X=-259,Y=-61,Z=0)"
"1004","1004","501","(X=-2595,Y=-4449,Z=0)"
"1005","1005","501","(X=26,Y=6892,Z=0)"
"1006","1006","501","(X=-26,Y=8498,Z=0)"
"1007","1007","501","(X=2605,Y=-3068,Z=0)"
"1008","1008","501","(X=2608,Y=-2328,Z=0)"
"1009","1009","501","(X=-2613,Y=273,Z=0)"
"1010","1010","501","(X=2613,Y=9276,Z=0)"
"1011","1011","501","(X=2620,Y=-7193,Z=0)"
"1012","1012","501","(X=2624,Y=-750,Z=0)"
"1013","1013","501","(X=2629,Y=-1550,Z=0)"
"1014","1014","501","(X=2630,Y=3622,Z=0)"
"1015","1015","501","(X=2644,Y=6772,Z=0)"
"1016","1016","501","(X=-2646,Y=1828,Z=0)"
"1017","1017","501","(X=-2647,Y=-5309,Z=0)"
"1018","1018","501","(X=2648,Y=-3932,Z=0)"
"1019","1019","501","(X=265,Y=760,Z=0)"
"1020","1020","501","(X=2650,Y=1598,Z=0)"
"1021","1021","501","(X=2653,Y=4401,Z=0)"
"1022","1022","501","(X=-2659,Y=1042,Z=0)"
"1023","1023","501","(X=2659,Y=-5541,Z=0)"
"1024","1024","501","(X=2664,Y=-6383,Z=0)"
"1025","1025","501","(X=2673,Y=-40,Z=0)"
"1026","1026","501","(X=2683,Y=745,Z=0)"
"1027","1027","501","(X=2685,Y=2376,Z=0)"
"1028","1028","501","(X=2685,Y=5189,Z=0)"
"1029","1029","501","(X=-2687,Y=-2482,Z=0)"
"1030","1030","501","(X=-2688,Y=2651,Z=0)"
"1031","1031","501","(X=2690,Y=-4796,Z=0)"
"1032","1032","501","(X=-2694,Y=-3212,Z=0)"
"1033","1033","501","(X=2705,Y=5941,Z=0)"
"1034","1034","501","(X=-2718,Y=5037,Z=0)"
"1035","1035","501","(X=-2722,Y=4205,Z=0)"
"1036","1036","501","(X=2724,Y=7574,Z=0)"
"1037","1037","501","(X=-2727,Y=-4004,Z=0)"
"1038","1038","501","(X=-2734,Y=3420,Z=0)"
"1039","1039","501","(X=-2734,Y=5849,Z=0)"
"1040","1040","501","(X=2735,Y=3137,Z=0)"
"1041","1041","501","(X=274,Y=-5416,Z=0)"
"1042","1042","501","(X=-2741,Y=7450,Z=0)"
"1043","1043","501","(X=2747,Y=8287,Z=0)"
"1044","1044","501","(X=-2748,Y=-1650,Z=0)"
"1045","1045","501","(X=-2748,Y=8317,Z=0)"
"1046","1046","501","(X=-2750,Y=6617,Z=0)"
"1047","1047","501","(X=-2753,Y=-4734,Z=0)"
"1048","1048","501","(X=2764,Y=-1998,Z=0)"
"1049","1049","501","(X=-2766,Y=-826,Z=0)"
"1050","1050","501","(X=-2770,Y=-57,Z=0)"
"1051","1051","501","(X=2776,Y=-6861,Z=0)"
"1052","1052","501","(X=-278,Y=3836,Z=0)"
"1053","1053","501","(X=2786,Y=3954,Z=0)"
"1054","1054","501","(X=2787,Y=8950,Z=0)"
"1055","1055","501","(X=279,Y=-46,Z=0)"
"1056","1056","501","(X=2794,Y=-1290,Z=0)"
"1057","1057","501","(X=-28,Y=948,Z=0)"
