"Name","WarpId","Arrival_StageId","Coordinate","RotationYaw","CameraYaw","CameraPitch","CameraDistance","WarpArrivalRadius"
"7012","7012","107003010","(X=30802.011719,Y=-11103.267578,Z=226.865356)","-60","135","-10","400","0"
"7013","7013","107003010","(X=-481.995911,Y=28074.794922,Z=2111.492188)","-120","-150","-4","400","0"
"7014","7014","107002020","(X=347.430389,Y=-9649.153320,Z=3485.937988)","100","90","-25","489","0"
"7015","7015","107003020","(X=-27996.087891,Y=19156.970703,Z=876.485107)","0","25","0","420","0"
"7016","7016","107001010","(X=-1353.948730,Y=23316.917969,Z=-1942.023926)","-44","-90","-2","400","0"
"8001","8001","108001020","(X=18753.000000,Y=14331.000977,Z=788.000000)","180","178","-12","500","0"
"8002","8002","108001010","(X=14147.000000,Y=-12770.999023,Z=88.000000)","180","-177","-19","731","0"
"8003","8003","108001010","(X=75.999611,Y=4478.000000,Z=437.000031)","-90","-91","-4","711","0"
"8004","8004","107001010","(X=19522.000000,Y=-50965.000000,Z=2633.260742)","90","88","-11","724","0"
"8005","8005","108001020","(X=-13713.000000,Y=4379.000000,Z=424.732697)","-90","-93","-3","598","0"
"8006","8006","108001040","(X=2968.815674,Y=-14270.039063,Z=2534.277344)","187","168","-15","483","0"
"8007","8007","108001030","(X=17858.947266,Y=8342.931641,Z=256.074738)","90","89","-13","627","0"
"8008","8008","108001020","(X=17771.000000,Y=-15967.000977,Z=456.720825)","180","-179","-16","722","0"
"8009","8009","108001040","(X=-23562.466797,Y=9205.281250,Z=4103.647949)","-90","-90","-20","700","0"
"8010","8010","107001010","(X=30298.564453,Y=-25994.935547,Z=-558.999878)","145","132","-11","520","0"
"8011","8011","108001050","(X=115.584045,Y=18844.167969,Z=8301.488281)","-155","-155","-19","516","0"
"8012","8012","108001040","(X=1380.999634,Y=13858.987305,Z=2071.546875)","-60","-66","-22","569","0"
"8013","8013","108001050","(X=-18405.769531,Y=-29659.048828,Z=7797.707520)","40","38","-7","580","0"
"8014","8014","108001030","(X=-16445.000000,Y=-8639.000000,Z=-323.236328)","-90","-91","-13","723","0"
"9003","9003","102004070","(X=15786.534180,Y=28659.892578,Z=-1115.977417)","180","178","-17","500","0"
"9008","9008","200251010","(X=-129.923569,Y=-9670.107422,Z=978.100098)","90","90.6","-18","600","0"
"9009","9009","200251010","(X=-129.923569,Y=-9670.107422,Z=978.100098)","90","90.6","-18","600","0"
"9010","9010","200251010","(X=-129.923569,Y=-9670.107422,Z=978.100098)","90","90.6","-18","600","0"
"9011","9011","200251010","(X=-129.923569,Y=-9670.107422,Z=978.100098)","90","90.6","-18","600","0"
"9012","9012","200251010","(X=-129.923569,Y=-9670.107422,Z=978.100098)","90","90.6","-18","600","0"
"9013","9013","103003050","(X=-295.383911,Y=1970.245850,Z=418.479126)","0","0","0","600","0"
"9014","9014","103003050","(X=-295.383911,Y=1970.245850,Z=418.479126)","0","0","0","600","0"
"9015","9015","103003050","(X=-295.383911,Y=1970.245850,Z=418.479126)","0","0","0","600","0"
"9016","9016","103003050","(X=-295.383911,Y=1970.245850,Z=418.479126)","0","0","0","600","0"
"9017","9017","103003050","(X=-295.383911,Y=1970.245850,Z=418.479126)","0","0","0","600","0"
"9218","9218","101001010","(X=2144.998291,Y=-4267.663086,Z=560.088867)","0","277.19928","0","538.950378","0"
"9220","9220","200501020","(X=2890.000000,Y=9920.000000,Z=3770.000000)","210","-140","-14","600","0"
"9221","9221","200501020","(X=-730.000000,Y=7330.000000,Z=3750.000000)","210","-141","-14","600","0"
"9224","9224","200501040","(X=7240.000000,Y=-7450.000000,Z=4050.000000)","100","92.218468","-13.432646","498.884033","0"
"9225","9225","200501040","(X=7240.000000,Y=-7450.000000,Z=4050.000000)","100","92.218468","-13.432646","498.884033","0"
"9226","9226","200300000","(X=-488.134583,Y=2454.474365,Z=330.000000)","-100","-83","-1","700","0"
"9227","9227","200300000","(X=-250.000000,Y=2160.000000,Z=330.000000)","0","-85","-13","1321","0"
"9229","9229","102004050","(X=4690.000000,Y=-7589.997070,Z=2151.947754)","80","0","0","600","0"
"9230","9230","200501400","(X=-200.000000,Y=-3330.000000,Z=220.000000)","-80","0","0","600","0"
"9231","9231","101003020","(X=10669.007813,Y=-2462.196045,Z=790.550720)","150","0","0","600","0"
"9232","9232","200501400","(X=6900.000000,Y=-4530.000000,Z=200.000000)","-180.000198","-176","-13","589","0"
"9233","9233","200501400","(X=6770.000000,Y=-4070.000000,Z=200.000000)","-180.000198","-176","-13","589","0"
"9234","9234","200501400","(X=6770.000000,Y=-4970.000000,Z=200.000000)","-180.000198","-176","-13","589","0"
"9235","9235","200501400","(X=7120.000000,Y=-4230.000000,Z=200.000000)","-180.000198","-176","-13","589","0"
"9236","9236","200501400","(X=7120.000000,Y=-4840.000000,Z=200.000000)","-180.000198","-176","-13","589","0"
"9237","9237","201003030","(X=13556.680664,Y=-14417.697266,Z=4415.189941)","-114","-113","-20","600","0"
"9238","9238","104004100","(X=-9295.619141,Y=-26892.531250,Z=-123.493134)","3","120","-23","600","0"
"9239","9239","200300000","(X=-732.132813,Y=2265.834961,Z=330.000000)","-100","-83","-1","700","0"
"9240","9240","200300000","(X=-149.838074,Y=2417.271484,Z=330.000000)","-100","-83","-1","700","0"
"9241","9241","200300000","(X=-780.000000,Y=2540.000000,Z=330.000000)","-100","-83","-1","700","0"
"9242","9242","200300000","(X=-312.698914,Y=2716.719238,Z=330.000000)","-100","-83","-1","700","0"
"9297","9297","200501200","(X=-5400.000000,Y=5670.000000,Z=-840.000000)","-84.459167","-73.499619","-14","600","0"
"9298","9298","200501200","(X=-5680.000000,Y=5620.000000,Z=-830.000000)","-84.459167","-73.499619","-14","600","0"
"9299","9299","200501200","(X=-5230.000000,Y=5390.000000,Z=-830.000000)","-84.459167","-73.499619","-14","600","0"
"9300","9300","200501200","(X=-5770.000000,Y=5390.000000,Z=-830.000000)","-84.459167","-73.499619","-14","600","0"
"9301","9301","200501200","(X=-5615.270996,Y=5364.676758,Z=-618.487976)","-84.459167","-73.499619","-14","600","0"
"9302","9302","103004010","(X=980.000000,Y=-4600.001953,Z=1962.315186)","0","0","0","600","0"
"9402","9402","104004050","(X=-8697.162109,Y=12745.720703,Z=175.090622)","0","0","0","600","0"
"9403","9403","200501400","(X=40.000000,Y=5650.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9404","9404","105002050","(X=16759.996094,Y=16300.104492,Z=92.067116)","0","-91","-18","1328","0"
"9405","9405","200501400","(X=40.000000,Y=5650.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9406","9406","200501400","(X=-490.000000,Y=5380.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9407","9407","200501400","(X=460.000000,Y=5380.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9408","9408","200501400","(X=-270.000000,Y=6000.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9409","9409","200501400","(X=290.000000,Y=6000.000000,Z=-380.000000)","0","-91","-18","1328","0"
"9420","9420","105002060","(X=12730.000000,Y=-9610.000000,Z=-2280.000000)","0","-91","-18","1328","0"
"9426","9426","200251030","(X=200.000000,Y=-6870.000000,Z=2270.000000)","-90","75","-17","800","0"
"9427","9427","106002030","(X=-8412.040039,Y=-18846.539063,Z=4661.526367)","0","90","0","700","0"
"9428","9428","200251030","(X=200.000000,Y=-6870.000000,Z=2270.000000)","-90","75","-17","800","0"
"9429","9429","200251030","(X=510.000000,Y=-6560.000000,Z=2270.000000)","-90","75","-17","800","0"
"9430","9430","200251030","(X=10.000000,Y=-6500.000000,Z=2270.000000)","-90","75","-17","800","0"
"9431","9431","200251030","(X=560.000000,Y=-6900.000000,Z=2270.000000)","-90","75","-17","800","0"
"9432","9432","200251030","(X=-130.000000,Y=-6840.000000,Z=2270.000000)","-90","75","-17","800","0"
"9457","9457","200501020","(X=3130.000000,Y=10380.000000,Z=3770.000000)","210","-140","-14","600","0"
"9458","9458","200501020","(X=3220.000000,Y=9600.000000,Z=3770.000000)","210","-140","-14","600","0"
"9459","9459","200501020","(X=2820.000000,Y=10630.000000,Z=3770.000000)","210","-140","-14","600","0"
"9460","9460","200501020","(X=3010.000000,Y=9240.000000,Z=3770.000000)","210","-140","-14","600","0"
"9510","9510","200501020","(X=-14060.000000,Y=9380.000000,Z=1520.000000)","130","123","-15","924","0"
"9511","9511","200501020","(X=-14650.000000,Y=9160.000000,Z=1520.000000)","130","123","-15","924","0"
"9512","9512","200501020","(X=-15050.000000,Y=8700.000000,Z=1520.000000)","130","123","-15","924","0"
"9513","9513","200501020","(X=-14450.000000,Y=9460.000000,Z=1520.000000)","130","123","-15","924","0"
"9514","9514","200501020","(X=-15020.000000,Y=9050.000000,Z=1520.000000)","130","123","-15","924","0"
"9520","9520","200300000","(X=-590.000000,Y=-1060.000000,Z=320.000000)","-180","-83","-1","700","0"
"9521","9521","200300000","(X=-150.000000,Y=-1060.000000,Z=320.000000)","0","-83","-13","1321","0"
"9522","9522","200300000","(X=220.000000,Y=-1060.000000,Z=320.000000)","0","-83","-13","1321","0"
"9523","9523","200300000","(X=610.000000,Y=-1060.000000,Z=320.000000)","0","-83","-13","1321","0"
"9524","9524","200300000","(X=1000.000000,Y=-1060.000000,Z=320.000000)","0","-83","-13","1321","0"
"10100","10100","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10101","10101","200400201","(X=6530.000000,Y=6080.000000,Z=170.000000)","160","160","-15","924","0"
"10102","10102","200400201","(X=6620.000000,Y=6410.000000,Z=170.000000)","160","160","-15","924","0"
"10103","10103","200400201","(X=6430.000000,Y=5760.000000,Z=170.000000)","160","160","-15","924","0"
"10104","10104","200400201","(X=6900.000000,Y=6090.000000,Z=170.000000)","160","160","-15","924","0"
"10105","10105","200400201","(X=6770.000000,Y=5780.000000,Z=170.000000)","160","160","-15","924","0"
"10106","10106","200400201","(X=6530.000000,Y=6080.000000,Z=170.000000)","160","160","-15","924","0"
"10199","10199","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10200","10200","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10231","10231","200501400","(X=2970.000000,Y=2250.000000,Z=200.000000)","0","0","-19","924","0"
"10232","10232","200501400","(X=2830.000000,Y=1960.000000,Z=200.000000)","0","0","-19","924","0"
"10233","10233","200501400","(X=2830.000000,Y=2470.000000,Z=200.000000)","0","0","-19","924","0"
"10234","10234","200501400","(X=3010.000000,Y=1620.000000,Z=200.000000)","0","0","-19","924","0"
"10235","10235","200501400","(X=3010.000000,Y=2820.000000,Z=200.000000)","0","0","-19","924","0"
"10236","10236","200501400","(X=2229.000000,Y=17432.000000,Z=1545.000000)","0","0","-19","924","0"
"10237","10237","200501400","(X=2417.000000,Y=17196.000000,Z=1545.000000)","0","0","-19","924","0"
"10238","10238","200501400","(X=2417.000000,Y=17674.000000,Z=1545.000000)","0","0","-19","924","0"
"10239","10239","200501400","(X=2115.000000,Y=17196.000000,Z=1545.000000)","0","0","-19","924","0"
"10240","10240","200501400","(X=2115.000000,Y=17674.000000,Z=1545.000000)","0","0","-19","924","0"
"10299","10299","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10300","10300","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10301","10301","200400301","(X=-310.000000,Y=19270.000000,Z=698.000000)","-180","-176","-13","600","0"
"10302","10302","200400301","(X=-300.000000,Y=18800.000000,Z=698.000000)","-180","-176","-13","600","0"
"10303","10303","200400301","(X=20.000000,Y=19470.000000,Z=698.000000)","-180","-176","-13","600","0"
"10304","10304","200400301","(X=60.000000,Y=19060.000000,Z=698.000000)","-180","-176","-13","600","0"
"10305","10305","200400301","(X=70.000000,Y=18670.000000,Z=698.000000)","-180","-176","-13","600","0"
"10306","10306","200400301","(X=60.000000,Y=19060.000000,Z=698.000000)","-180","-176","-13","600","0"
"10399","10399","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10400","10400","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10401","10401","200601010","(X=16940.000000,Y=4880.000000,Z=10.000000)","-180","-177","-6","2010","0"
"10402","10402","200601010","(X=16670.000000,Y=5250.000000,Z=10.000000)","-180","-177","-6","2010","0"
"10403","10403","200601010","(X=16670.000000,Y=4490.000000,Z=10.000000)","-180","-177","-6","2010","0"
"10404","10404","200601010","(X=17280.000000,Y=5270.000000,Z=10.000000)","-180","-177","-6","2010","0"
"10405","10405","200601010","(X=17280.000000,Y=4490.000000,Z=10.000000)","-180","-177","-6","2010","0"
"10406","10406","200601010","(X=9070.000000,Y=2369.998291,Z=402.001038)","-180","-177","-6","2010","0"
"10459","10459","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10460","10460","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10461","10461","200601020","(X=50.000000,Y=5990.000000,Z=80.000000)","-50","-92","-9","618","0"
"10481","10481","200501930","(X=150,Y=10290,Z=7010)","-40","-92","-9","1321","0"
"10482","10482","200501930","(X=-455,Y=9858,Z=7010)","-40","-92","-9","1321","0"
"10483","10483","200501930","(X=-243,Y=9707,Z=7010)","-40","-92","-9","1321","0"
"10484","10484","200501930","(X=-149,Y=10028,Z=7010)","-40","-92","-9","1321","0"
"10485","10485","200501930","(X=157,Y=10421,Z=7010)","-40","-92","-9","1321","0"
"10486","10486","200501930","(X=-412,Y=11193,Z=7010)","-40","-92","-9","1321","0"
"10487","10487","200501930","(X=-319,Y=10583,Z=7010)","-40","-92","-9","1321","0"
"10488","10488","200501930","(X=-167,Y=10369,Z=7010)","-40","-92","-9","1321","0"
"10489","10489","200501930","(X=761,Y=11196,Z=7010)","-40","-92","-9","1321","0"
"10490","10490","200501930","(X=-158,Y=10560,Z=7010)","-40","-92","-9","1321","0"
"10491","10491","200501930","(X=-195,Y=11207,Z=7010)","-40","-92","-9","1321","0"
"10492","10492","200501930","(X=-485,Y=11188,Z=7010)","-40","-92","-9","1321","0"
"10493","10493","200501930","(X=608,Y=11423,Z=7010)","-40","-92","-9","1321","0"
"10494","10494","200501930","(X=-648,Y=11361,Z=7010)","-40","-92","-9","1321","0"
"10495","10495","200501930","(X=-360,Y=11301,Z=7010)","-40","-92","-9","1321","0"
"10500","10500","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10501","10501","200601030","(X=-15430.000000,Y=-1300.000000,Z=570.000000)","-40","-26","-16","727","0"
"10502","10502","200601030","(X=-15430.000000,Y=-1580.000000,Z=570.000000)","-40","-26","-16","727","0"
"10503","10503","200601030","(X=-15150.000000,Y=-1300.000000,Z=570.000000)","-40","-26","-16","727","0"
"10504","10504","200601030","(X=-15640.000000,Y=-1370.000000,Z=570.000000)","-40","-26","-16","727","0"
"10505","10505","200601030","(X=-15360.000000,Y=-1090.000000,Z=570.000000)","-40","-26","-16","727","0"
"10531","10531","200601030","(X=11060.000000,Y=2840.000000,Z=-170.000000)","-10","-83","-1","700","0"
"10532","10532","200601030","(X=11220.000000,Y=2540.000000,Z=-170.000000)","-10","-83","-13","1321","0"
"10533","10533","200601030","(X=11300.000000,Y=3050.000000,Z=-170.000000)","-10","-83","-13","1321","0"
"10534","10534","200601030","(X=10820.000000,Y=2690.000000,Z=-170.000000)","-10","-83","-13","1321","0"
"10535","10535","200601030","(X=10910.000000,Y=3170.000000,Z=-170.000000)","-10","-83","-13","1321","0"
"10551","10551","200601030","(X=17020.000000,Y=220.000000,Z=1030.000000)","-180","-83","-1","700","0"
"10552","10552","200601030","(X=17020.000000,Y=-110.000000,Z=1030.000000)","0","-83","-13","1321","0"
"10553","10553","200601030","(X=17340.000000,Y=300.000000,Z=1030.000000)","0","-83","-13","1321","0"
"10554","10554","200601030","(X=16660.000000,Y=180.000000,Z=1030.000000)","0","-83","-13","1321","0"
"10555","10555","200601030","(X=16960.000000,Y=560.000000,Z=1030.000000)","0","-83","-13","1321","0"
"10599","10599","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10600","10600","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10601","10601","200601040","(X=16390.000000,Y=4700.000000,Z=-10.000000)","130","128","-15","1323","0"
"10602","10602","200601040","(X=-763.843140,Y=2760.923828,Z=330.000000)","0","-83","-13","1321","0"
"10603","10603","200601040","(X=-220.438431,Y=3019.209229,Z=330.000000)","0","-83","-13","1321","0"
"10604","10604","200601040","(X=-831.566040,Y=3094.998779,Z=330.000000)","0","-83","-13","1321","0"
"10605","10605","200601040","(X=-360.000000,Y=3260.000000,Z=330.000000)","0","-83","-13","1321","0"
"10699","10699","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"10701","10701","200501950","(X=-15570.000000,Y=8200.000000,Z=-2900.000000)","95","97","-29","1321","0"
"10702","10702","200501950","(X=-15110.000000,Y=8090.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10703","10703","200501950","(X=-15940.000000,Y=8220.000000,Z=-2940.000000)","95","97","-29","1321","0"
"10704","10704","200501950","(X=-14950.000000,Y=7700.000000,Z=-2960.000000)","95","97","-29","1321","0"
"10705","10705","200501950","(X=-15430.000000,Y=7770.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10706","10706","200501950","(X=-15920.000000,Y=7900.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10707","10707","200501950","(X=-16330.000000,Y=7770.000000,Z=-2940.000000)","95","97","-29","1321","0"
"10708","10708","200501950","(X=-15250.000000,Y=7450.000000,Z=-2960.000000)","95","97","-29","1321","0"
"10709","10709","200501950","(X=-15760.000000,Y=7530.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10710","10710","200501950","(X=-16170.000000,Y=7500.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10711","10711","200501950","(X=-15470.000000,Y=7180.000000,Z=-2960.000000)","95","97","-29","1321","0"
"10712","10712","200501950","(X=-15850.000000,Y=7150.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10713","10713","200501950","(X=-16440.000000,Y=7190.000000,Z=-2930.000000)","95","97","-29","1321","0"
"10714","10714","200501950","(X=-15110.000000,Y=7030.000000,Z=-2960.000000)","95","97","-29","1321","0"
"10715","10715","200501950","(X=-15640.000000,Y=7790.000000,Z=-2950.000000)","95","97","-29","1321","0"
"10790","10790","200501950","(X=-15570.000000,Y=8200.000000,Z=-2900.000000)","95","97","-29","1321","0"
"10999","10999","0","(X=0.0,Y=0.0,Z=0.0)","0","-83","-13","1321","0"
"11101","11101","201003010","(X=-19983.974609,Y=-18140.000000,Z=1869.820801)","-20","-26","-15","1130","0"
"11102","11102","101003030","(X=662.65332,Y=-3005.720703,Z=-19502.418213)","0","0.9","-5","622","0"
"11103","11103","201003011","(X=-13394.489258,Y=-11669.722656,Z=1754.866455)","-45","-45","-16","600","0"
"11104","11104","201003010","(X=24275.878906,Y=-3459.896729,Z=2387.864502)","160","167","-12","728","0"
