"Name","ItemId","Attribute1Type","Attribute1Value","Attribute2Type","Attribute2Value","Attribute3Type","Attribute3Value","Attribute4Type","Attribute4Value","Attribute5Type","Attribute5Value","Attribute6Type","Attribute6Value","PassiveId01","RandomOptionCountMax","RandomOptionGroupId","RandomSpecialOptionCountMax","SpecialRandomOptionGroupId","RefineGroup"
"302102000","302102000","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302102001","302102001","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302102002","302102002","1","1000","24","13","38","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302102003","302102003","1","1000","24","13","39","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302102004","302102004","1","1195","24","17","38","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302102005","302102005","1","1195","24","17","39","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302102006","302102006","1","1390","24","22","38","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302102007","302102007","1","1390","24","22","39","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302102008","302102008","1","1585","24","26","38","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302102009","302102009","1","1585","24","26","39","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302102010","302102010","1","2235","24","41","38","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302102011","302102011","1","2235","24","41","39","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302102012","302102012","1","2625","24","50","38","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302102013","302102013","1","2625","24","50","39","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302102014","302102014","1","3015","24","59","38","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302102015","302102015","1","3015","24","59","39","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302102016","302102016","1","3405","24","68","38","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302102017","302102017","1","3405","24","68","39","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302102018","302102018","1","5290","24","112","38","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
"302102019","302102019","1","5290","24","112","39","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
"302102020","302102020","1","5745","24","122","38","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302102021","302102021","1","5745","24","122","39","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302102022","302102022","1","6200","24","133","38","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302102023","302102023","1","6200","24","133","39","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302102024","302102024","1","6655","24","143","38","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302102025","302102025","1","6655","24","143","39","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302102026","302102026","1","8280","24","181","38","122","29","159","39","122","0","0","0","4","1013","1","11013","0"
"302102027","302102027","1","8800","24","193","38","130","29","170","39","130","0","0","0","5","1014","1","11014","0"
"302102028","302102028","1","9320","24","205","38","138","29","180","39","138","0","0","0","6","1015","1","11015","0"
"302102029","302102029","1","9840","24","217","38","146","29","191","39","146","0","0","0","8","1016","1","11016","203020"
"302102030","302102030","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102031","302102031","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102032","302102032","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102033","302102033","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102034","302102034","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102035","302102035","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102036","302102036","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102037","302102037","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102038","302102038","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102039","302102039","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302102040","302102040","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"303102000","303102000","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303102001","303102001","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303102002","303102002","1","500","28","10","40","20","38","10","0","0","0","0","0","2","1001","0","0","0"
"303102003","303102003","1","500","28","10","40","20","39","10","0","0","0","0","0","2","1001","0","0","0"
"303102004","303102004","1","598","28","14","40","32","38","13","0","0","0","0","0","2","1002","0","0","0"
"303102005","303102005","1","598","28","14","40","32","39","13","0","0","0","0","0","2","1002","0","0","0"
"303102006","303102006","1","695","28","18","40","44","38","16","0","0","0","0","0","2","1003","0","0","0"
"303102007","303102007","1","695","28","18","40","44","39","16","0","0","0","0","0","2","1003","0","0","0"
"303102008","303102008","1","793","28","22","40","56","38","19","0","0","0","0","0","2","1004","0","0","0"
"303102009","303102009","1","793","28","22","40","56","39","19","0","0","0","0","0","2","1004","0","0","0"
"303102010","303102010","1","1118","28","36","40","96","38","29","0","0","0","0","0","3","1005","0","0","0"
"303102011","303102011","1","1118","28","36","40","96","39","29","0","0","0","0","0","3","1005","0","0","0"
"303102012","303102012","1","1313","28","44","40","120","38","35","0","0","0","0","0","3","1006","0","0","0"
"303102013","303102013","1","1313","28","44","40","120","39","35","0","0","0","0","0","3","1006","0","0","0"
"303102014","303102014","1","1508","28","52","40","144","38","41","0","0","0","0","0","3","1007","0","0","0"
"303102015","303102015","1","1508","28","52","40","144","39","41","0","0","0","0","0","3","1007","0","0","0"
"303102016","303102016","1","1703","28","60","40","168","38","47","0","0","0","0","0","3","1008","0","0","0"
"303102017","303102017","1","1703","28","60","40","168","39","47","0","0","0","0","0","3","1008","0","0","0"
"303102018","303102018","1","2645","28","99","40","284","38","76","0","0","0","0","0","4","1009","1","11009","0"
"303102019","303102019","1","2645","28","99","40","284","39","76","0","0","0","0","0","4","1009","1","11009","0"
"303102020","303102020","1","2873","28","108","40","312","38","83","0","0","0","0","0","4","1010","1","11010","0"
"303102021","303102021","1","2873","28","108","40","312","39","83","0","0","0","0","0","4","1010","1","11010","0"
"303102022","303102022","1","3100","28","117","40","340","38","90","0","0","0","0","0","4","1011","1","11011","0"
"303102023","303102023","1","3100","28","117","40","340","39","90","0","0","0","0","0","4","1011","1","11011","0"
"303102024","303102024","1","3328","28","126","40","368","38","97","0","0","0","0","0","4","1012","1","11012","0"
"303102025","303102025","1","3328","28","126","40","368","39","97","0","0","0","0","0","4","1012","1","11012","0"
"303102026","303102026","1","4140","28","159","40","468","38","122","39","122","0","0","0","4","1013","1","11013","0"
"303102027","303102027","1","4400","28","170","40","500","38","130","39","130","0","0","0","5","1014","1","11014","0"
"303102028","303102028","1","4660","28","180","40","532","38","138","39","138","0","0","0","6","1015","1","11015","0"
"303102029","303102029","1","4920","28","191","40","564","38","146","39","146","0","0","0","8","1016","1","11016","203030"
"303102030","303102030","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102031","303102031","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102032","303102032","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102033","303102033","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102034","303102034","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102035","303102035","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102036","303102036","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102037","303102037","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102038","303102038","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102039","303102039","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303102040","303102040","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"304102000","304102000","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304102001","304102001","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304102002","304102002","1","500","24","13","29","10","46","10","0","0","0","0","0","2","1001","0","0","0"
"304102003","304102003","1","500","24","13","29","10","47","10","0","0","0","0","0","2","1001","0","0","0"
"304102004","304102004","1","598","24","17","29","14","46","13","0","0","0","0","0","2","1002","0","0","0"
"304102005","304102005","1","598","24","17","29","14","47","13","0","0","0","0","0","2","1002","0","0","0"
"304102006","304102006","1","695","24","22","29","18","46","16","0","0","0","0","0","2","1003","0","0","0"
"304102007","304102007","1","695","24","22","29","18","47","16","0","0","0","0","0","2","1003","0","0","0"
"304102008","304102008","1","793","24","26","29","22","46","19","0","0","0","0","0","2","1004","0","0","0"
"304102009","304102009","1","793","24","26","29","22","47","19","0","0","0","0","0","2","1004","0","0","0"
"304102010","304102010","1","1118","24","41","29","36","46","29","0","0","0","0","0","3","1005","0","0","0"
"304102011","304102011","1","1118","24","41","29","36","47","29","0","0","0","0","0","3","1005","0","0","0"
"304102012","304102012","1","1313","24","50","29","44","46","33","0","0","0","0","0","3","1006","0","0","0"
"304102013","304102013","1","1313","24","50","29","44","47","33","0","0","0","0","0","3","1006","0","0","0"
"304102014","304102014","1","1508","24","59","29","52","46","37","0","0","0","0","0","3","1007","0","0","0"
"304102015","304102015","1","1508","24","59","29","52","47","37","0","0","0","0","0","3","1007","0","0","0"
"304102016","304102016","1","1703","24","68","29","60","46","41","0","0","0","0","0","3","1008","0","0","0"
"304102017","304102017","1","1703","24","68","29","60","47","41","0","0","0","0","0","3","1008","0","0","0"
"304102018","304102018","1","2645","24","112","29","99","46","76","0","0","0","0","0","4","1009","1","11009","0"
"304102019","304102019","1","2645","24","112","29","99","47","76","0","0","0","0","0","4","1009","1","11009","0"
"304102020","304102020","1","2873","24","122","29","108","46","80","0","0","0","0","0","4","1010","1","11010","0"
"304102021","304102021","1","2873","24","122","29","108","47","80","0","0","0","0","0","4","1010","1","11010","0"
"304102022","304102022","1","3100","24","133","29","117","46","84","0","0","0","0","0","4","1011","1","11011","0"
"304102023","304102023","1","3100","24","133","29","117","47","84","0","0","0","0","0","4","1011","1","11011","0"
"304102024","304102024","1","3328","24","143","29","126","46","88","0","0","0","0","0","4","1012","1","11012","0"
"304102025","304102025","1","3328","24","143","29","126","47","88","0","0","0","0","0","4","1012","1","11012","0"
"304102026","304102026","1","4140","24","181","29","159","46","108","47","108","0","0","0","4","1013","1","11013","0"
"304102027","304102027","1","4400","24","193","29","170","46","112","47","112","0","0","0","5","1014","1","11014","0"
"304102028","304102028","1","4660","24","205","29","180","46","116","47","116","0","0","0","6","1015","1","11015","0"
"304102029","304102029","1","4920","24","217","29","191","46","120","47","120","0","0","0","8","1016","1","11016","203040"
"304102030","304102030","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102031","304102031","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102032","304102032","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102033","304102033","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102034","304102034","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102035","304102035","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102036","304102036","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102037","304102037","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102038","304102038","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304102039","304102039","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
