"Name","AchievementId","AchievementGroupId","AchievementGroupGrade","AchievementCategory","AchievementIcon","AchievementShowType","AutoCheck","AchievementOpenLevel","AchievementName","AchievementText","PlayDataId","CompleteCount","CompleteCountAccrue","ContentOpenPage","MissionId","RewardAchievementExp","RewardGOLD","RewardGoodsType","RewardGoodsCount","RewardItemId01","RewardItemCount01","RewardItemId02","RewardItemCount02"
"130401","130401","1304","1","1","800001","0","0","0","1401011","1415011","1304","270","270","0","0","25","1200","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","5","(0,0,0,0,0,0)","0"
"130402","130402","1304","2","1","800001","0","0","0","1401011","1415011","1304","540","810","0","0","25","1400","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","5","(0,0,0,0,0,0)","0"
"130403","130403","1304","3","1","800001","0","0","0","1401011","1415011","1304","1350","2160","0","0","25","1500","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","5","(0,0,0,0,0,0)","0"
"130404","130404","1304","4","1","800001","0","0","0","1401011","1415011","1304","2700","4860","0","0","25","1700","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","5","(0,0,0,0,0,0)","0"
"130405","130405","1304","5","1","800001","0","0","0","1401011","1415011","1304","4050","8910","0","0","50","1900","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","5","(0,0,0,0,0,0)","0"
"130406","130406","1304","6","1","800001","0","0","0","1401011","1415011","1304","5400","14310","0","0","50","2200","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130407","130407","1304","7","1","800001","0","0","0","1401011","1415011","1304","8100","22410","0","0","50","2500","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130408","130408","1304","8","1","800001","0","0","0","1401011","1415011","1304","10800","33210","0","0","50","2800","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130409","130409","1304","9","1","800001","0","0","0","1401011","1415011","1304","13500","46710","0","0","50","3100","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130410","130410","1304","10","1","800001","0","0","0","1401011","1415011","1304","20250","66960","0","0","50","3400","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130411","130411","1304","11","1","800001","0","0","0","1401011","1415011","1304","27000","93960","0","0","50","3700","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130412","130412","1304","12","1","800001","0","0","0","1401011","1415011","1304","33750","127710","0","0","75","4000","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130413","130413","1304","13","1","800001","0","0","0","1401011","1415011","1304","40500","168210","0","0","75","4300","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130414","130414","1304","14","1","800001","0","0","0","1401011","1415011","1304","47250","215460","0","0","75","4600","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130415","130415","1304","15","1","800001","0","0","0","1401011","1415011","1304","54000","269460","0","0","75","4900","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130416","130416","1304","16","1","800001","0","0","0","1401011","1415011","1304","67500","336960","0","0","75","5200","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130417","130417","1304","17","1","800001","0","0","0","1401011","1415011","1304","81000","417960","0","0","75","5500","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130418","130418","1304","18","1","800001","0","0","0","1401011","1415011","1304","94500","512460","0","0","75","5800","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130419","130419","1304","19","1","800001","0","0","0","1401011","1415011","1304","108000","620460","0","0","100","6100","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130420","130420","1304","20","1","800001","0","0","0","1401011","1415011","1304","121500","741960","0","0","100","6400","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130421","130421","1304","21","1","800001","0","0","0","1401011","1415011","1304","135000","876960","0","0","100","6700","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130422","130422","1304","22","1","800001","0","0","0","1401011","1415011","1304","162000","1038960","0","0","100","7000","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130423","130423","1304","23","1","800001","0","0","0","1401011","1415011","1304","189000","1227960","0","0","100","7300","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130424","130424","1304","24","1","800001","0","0","0","1401011","1415011","1304","216000","1443960","0","0","100","7600","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130425","130425","1304","25","1","800001","0","0","0","1401011","1415011","1304","243000","1686960","0","0","125","7900","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130426","130426","1304","26","1","800001","0","0","0","1401011","1415011","1304","270000","1956960","0","0","125","8200","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130427","130427","1304","27","1","800001","0","0","0","1401011","1415011","1304","337500","2294460","0","0","125","8500","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130428","130428","1304","28","1","800001","0","0","0","1401011","1415011","1304","405000","2699460","0","0","125","8800","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130429","130429","1304","29","1","800001","0","0","0","1401011","1415011","1304","472500","3171960","0","0","125","9100","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130430","130430","1304","30","1","800001","0","0","0","1401011","1415011","1304","540000","3711960","0","0","125","9400","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130431","130431","1304","31","1","800001","0","0","0","1401011","1415011","1304","607500","4319460","0","0","125","9700","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130432","130432","1304","32","1","800001","0","0","0","1401011","1415011","1304","675000","4994460","0","0","150","10000","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130433","130433","1304","33","1","800001","0","0","0","1401011","1415011","1304","810000","5804460","0","0","150","10300","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130434","130434","1304","34","1","800001","0","0","0","1401011","1415011","1304","945000","6749460","0","0","150","10600","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130435","130435","1304","35","1","800001","0","0","0","1401011","1415011","1304","1080000","7829460","0","0","150","10900","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","5","(0,0,0,0,0,0)","0"
"130501","130501","1305","1","1","800001","0","0","0","1401012","1415012","1305","150","150","0","0","25","1100","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130502","130502","1305","2","1","800001","0","0","0","1401012","1415012","1305","300","450","0","0","25","1200","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130503","130503","1305","3","1","800001","0","0","0","1401012","1415012","1305","750","1200","0","0","25","1400","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130504","130504","1305","4","1","800001","0","0","0","1401012","1415012","1305","1500","2700","0","0","25","1500","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130505","130505","1305","5","1","800001","0","0","0","1401012","1415012","1305","2250","4950","0","0","25","1700","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130506","130506","1305","6","1","800001","0","0","0","1401012","1415012","1305","3000","7950","0","0","50","1900","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0"
"130507","130507","1305","7","1","800001","0","0","0","1401012","1415012","1305","4500","12450","0","0","50","2200","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130508","130508","1305","8","1","800001","0","0","0","1401012","1415012","1305","6000","18450","0","0","50","2500","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130509","130509","1305","9","1","800001","0","0","0","1401012","1415012","1305","7500","25950","0","0","50","2800","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130510","130510","1305","10","1","800001","0","0","0","1401012","1415012","1305","11250","37200","0","0","50","3100","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130511","130511","1305","11","1","800001","0","0","0","1401012","1415012","1305","15000","52200","0","0","50","3400","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130512","130512","1305","12","1","800001","0","0","0","1401012","1415012","1305","18750","70950","0","0","50","3700","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130513","130513","1305","13","1","800001","0","0","0","1401012","1415012","1305","22500","93450","0","0","75","4000","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130514","130514","1305","14","1","800001","0","0","0","1401012","1415012","1305","26250","119700","0","0","75","4300","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130515","130515","1305","15","1","800001","0","0","0","1401012","1415012","1305","30000","149700","0","0","75","4600","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130516","130516","1305","16","1","800001","0","0","0","1401012","1415012","1305","37500","187200","0","0","75","4900","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130517","130517","1305","17","1","800001","0","0","0","1401012","1415012","1305","45000","232200","0","0","75","5200","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130518","130518","1305","18","1","800001","0","0","0","1401012","1415012","1305","52500","284700","0","0","75","5500","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130519","130519","1305","19","1","800001","0","0","0","1401012","1415012","1305","60000","344700","0","0","75","5800","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130520","130520","1305","20","1","800001","0","0","0","1401012","1415012","1305","67500","412200","0","0","100","6100","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130521","130521","1305","21","1","800001","0","0","0","1401012","1415012","1305","75000","487200","0","0","100","6400","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130522","130522","1305","22","1","800001","0","0","0","1401012","1415012","1305","90000","577200","0","0","100","6700","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130523","130523","1305","23","1","800001","0","0","0","1401012","1415012","1305","105000","682200","0","0","100","7000","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130524","130524","1305","24","1","800001","0","0","0","1401012","1415012","1305","120000","802200","0","0","100","7300","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130525","130525","1305","25","1","800001","0","0","0","1401012","1415012","1305","135000","937200","0","0","100","7600","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130526","130526","1305","26","1","800001","0","0","0","1401012","1415012","1305","150000","1087200","0","0","125","7900","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130527","130527","1305","27","1","800001","0","0","0","1401012","1415012","1305","187500","1274700","0","0","125","8200","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130528","130528","1305","28","1","800001","0","0","0","1401012","1415012","1305","225000","1499700","0","0","125","8500","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130529","130529","1305","29","1","800001","0","0","0","1401012","1415012","1305","262500","1762200","0","0","125","8800","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130530","130530","1305","30","1","800001","0","0","0","1401012","1415012","1305","300000","2062200","0","0","125","9100","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130531","130531","1305","31","1","800001","0","0","0","1401012","1415012","1305","337500","2399700","0","0","125","9400","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130532","130532","1305","32","1","800001","0","0","0","1401012","1415012","1305","375000","2774700","0","0","125","9700","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130533","130533","1305","33","1","800001","0","0","0","1401012","1415012","1305","450000","3224700","0","0","150","10000","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130534","130534","1305","34","1","800001","0","0","0","1401012","1415012","1305","525000","3749700","0","0","150","10300","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130535","130535","1305","35","1","800001","0","0","0","1401012","1415012","1305","600000","4349700","0","0","150","10600","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","10","(0,0,0,0,0,0)","0"
"130601","130601","1306","1","1","800001","0","0","0","1401013","1415013","1306","150","150","0","0","25","1100","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","5","(0,0,0,0,0,0)","0"
