"Name","RandomGetId","OpenEffect","ItemId","MainType","RewardProbability","RewardType","RewardId","RewardValue","xdracoProbability"
"1080102005","1080102005","0","602980020","0","3400","1","(603200101,603200101,603200101,603200101,603200101,603200101)","3","0"
"1080102006","1080102006","0","602980020","0","3300","1","(603200301,603200301,603200301,603200301,603200301,603200301)","3","0"
"1080102007","1080102007","0","602980020","0","3300","1","(603200501,603200501,603200501,603200501,603200501,603200501)","3","0"
"980103001","980103001","0","60298003","0","16668","1","(601200402,601200402,601200402,601200402,601200402,601200402)","3","0"
"980103002","980103002","0","60298003","0","16666","1","(601200302,601200302,601200302,601200302,601200302,601200302)","3","0"
"980103003","980103003","0","60298003","0","16666","1","(601200202,601200202,601200202,601200202,601200202,601200202)","3","0"
"980103004","980103004","0","60298003","0","40000","2","(18)","60","0"
"980103005","980103005","0","60298003","0","3400","1","(603200102,603200102,603200102,603200102,603200102,603200102)","1","0"
"980103006","980103006","0","60298003","0","3300","1","(603200302,603200302,603200302,603200302,603200302,603200302)","1","0"
"980103007","980103007","0","60298003","0","3300","1","(603200502,603200502,603200502,603200502,603200502,603200502)","1","0"
"1080103001","1080103001","0","602980030","0","16668","1","(601200402,601200402,601200402,601200402,601200402,601200402)","3","0"
"1080103002","1080103002","0","602980030","0","16666","1","(601200302,601200302,601200302,601200302,601200302,601200302)","3","0"
"1080103003","1080103003","0","602980030","0","16666","1","(601200202,601200202,601200202,601200202,601200202,601200202)","3","0"
"1080103004","1080103004","0","602980030","0","40000","2","(18)","60","0"
"1080103005","1080103005","0","602980030","0","3400","1","(603200102,603200102,603200102,603200102,603200102,603200102)","1","0"
"1080103006","1080103006","0","602980030","0","3300","1","(603200302,603200302,603200302,603200302,603200302,603200302)","1","0"
"1080103007","1080103007","0","602980030","0","3300","1","(603200502,603200502,603200502,603200502,603200502,603200502)","1","0"
"980104001","980104001","0","60298004","0","10000","1","(601200402,601200402,601200402,601200402,601200402,601200402)","7","0"
"980104002","980104002","0","60298004","0","10000","1","(601200302,601200302,601200302,601200302,601200302,601200302)","7","0"
"980104003","980104003","0","60298004","0","10000","1","(601200202,601200202,601200202,601200202,601200202,601200202)","7","0"
"980104004","980104004","0","60298004","0","50000","2","(18)","60","0"
"980104005","980104005","0","60298004","0","6600","1","(603200102,603200102,603200102,603200102,603200102,603200102)","3","0"
"980104006","980104006","0","60298004","0","6700","1","(603200302,603200302,603200302,603200302,603200302,603200302)","3","0"
"980104007","980104007","0","60298004","0","6700","1","(603200502,603200502,603200502,603200502,603200502,603200502)","3","0"
"1080104001","1080104001","0","602980040","0","10000","1","(601200402,601200402,601200402,601200402,601200402,601200402)","7","0"
"1080104002","1080104002","0","602980040","0","10000","1","(601200302,601200302,601200302,601200302,601200302,601200302)","7","0"
"1080104003","1080104003","0","602980040","0","10000","1","(601200202,601200202,601200202,601200202,601200202,601200202)","7","0"
"1080104004","1080104004","0","602980040","0","50000","2","(18)","60","0"
"1080104005","1080104005","0","602980040","0","6600","1","(603200102,603200102,603200102,603200102,603200102,603200102)","3","0"
"1080104006","1080104006","0","602980040","0","6700","1","(603200302,603200302,603200302,603200302,603200302,603200302)","3","0"
"1080104007","1080104007","0","602980040","0","6700","1","(603200502,603200502,603200502,603200502,603200502,603200502)","3","0"
"980105001","980105001","0","60298005","0","16668","1","(601200403,601200403,601200403,601200403,601200403,601200403)","3","0"
"980105002","980105002","0","60298005","0","16666","1","(601200303,601200303,601200303,601200303,601200303,601200303)","3","0"
"980105003","980105003","0","60298005","0","16666","1","(601200203,601200203,601200203,601200203,601200203,601200203)","3","0"
"980105004","980105004","0","60298005","0","40000","2","(18)","180","0"
"980105005","980105005","0","60298005","0","3400","1","(603200103,603200103,603200103,603200103,603200103,603200103)","1","0"
"980105006","980105006","0","60298005","0","3300","1","(603200303,603200303,603200303,603200303,603200303,603200303)","1","0"
"980105007","980105007","0","60298005","0","3300","1","(603200503,603200503,603200503,603200503,603200503,603200503)","1","0"
"1080105001","1080105001","0","602980050","0","16668","1","(601200403,601200403,601200403,601200403,601200403,601200403)","3","0"
"1080105002","1080105002","0","602980050","0","16666","1","(601200303,601200303,601200303,601200303,601200303,601200303)","3","0"
"1080105003","1080105003","0","602980050","0","16666","1","(601200203,601200203,601200203,601200203,601200203,601200203)","3","0"
"1080105004","1080105004","0","602980050","0","40000","2","(18)","180","0"
"1080105005","1080105005","0","602980050","0","3400","1","(603200103,603200103,603200103,603200103,603200103,603200103)","1","0"
"1080105006","1080105006","0","602980050","0","3300","1","(603200303,603200303,603200303,603200303,603200303,603200303)","1","0"
"1080105007","1080105007","0","602980050","0","3300","1","(603200503,603200503,603200503,603200503,603200503,603200503)","1","0"
"980106001","980106001","0","60298006","0","16668","1","(601200403,601200403,601200403,601200403,601200403,601200403)","7","0"
"980106002","980106002","0","60298006","0","16666","1","(601200303,601200303,601200303,601200303,601200303,601200303)","7","0"
"980106003","980106003","0","60298006","0","16666","1","(601200203,601200203,601200203,601200203,601200203,601200203)","7","0"
"980106004","980106004","0","60298006","0","40000","2","(18)","720","0"
"980106005","980106005","0","60298006","0","3400","1","(603200103,603200103,603200103,603200103,603200103,603200103)","3","0"
"980106006","980106006","0","60298006","0","3300","1","(603200303,603200303,603200303,603200303,603200303,603200303)","3","0"
"980106007","980106007","0","60298006","0","3300","1","(603200503,603200503,603200503,603200503,603200503,603200503)","3","0"
"1080106001","1080106001","0","602980060","0","16668","1","(601200403,601200403,601200403,601200403,601200403,601200403)","7","0"
"1080106002","1080106002","0","602980060","0","16666","1","(601200303,601200303,601200303,601200303,601200303,601200303)","7","0"
"1080106003","1080106003","0","602980060","0","16666","1","(601200203,601200203,601200203,601200203,601200203,601200203)","7","0"
"1080106004","1080106004","0","602980060","0","40000","2","(18)","720","0"
"1080106005","1080106005","0","602980060","0","3400","1","(603200103,603200103,603200103,603200103,603200103,603200103)","3","0"
"1080106006","1080106006","0","602980060","0","3300","1","(603200303,603200303,603200303,603200303,603200303,603200303)","3","0"
"1080106007","1080106007","0","602980060","0","3300","1","(603200503,603200503,603200503,603200503,603200503,603200503)","3","0"
"1180106001","1180106001","0","60298006","0","16668","1","(601200403,601200403,601200403,601200403,601200403,601200403)","7","0"
"1180106002","1180106002","0","60298006","0","16666","1","(601200303,601200303,601200303,601200303,601200303,601200303)","7","0"
"1180106003","1180106003","0","60298006","0","16666","1","(601200203,601200203,601200203,601200203,601200203,601200203)","7","0"
"1180106004","1180106004","0","60298006","0","40000","2","(18)","720","0"
"1180106005","1180106005","0","60298006","0","3400","1","(603200103,603200103,603200103,603200103,603200103,603200103)","3","0"
"1180106006","1180106006","0","60298006","0","3300","1","(603200303,603200303,603200303,603200303,603200303,603200303)","3","0"
"1180106007","1180106007","0","60298006","0","3300","1","(603200503,603200503,603200503,603200503,603200503,603200503)","3","0"
"980107001","980107001","0","60298007","0","33334","1","(801200002,801200002,801200002,801200002,801200002,801200002)","1","0"
"980107002","980107002","0","60298007","0","33333","1","(802200002,802200002,802200002,802200002,802200002,802200002)","1","0"
"980107003","980107003","0","60298007","0","33333","1","(803200002,803200002,803200002,803200002,803200002,803200002)","1","0"
"980108001","980108001","0","60298008","0","33334","1","(801200003,801200003,801200003,801200003,801200003,801200003)","1","0"
"980108002","980108002","0","60298008","0","33333","1","(802200003,802200003,802200003,802200003,802200003,802200003)","1","0"
"980108003","980108003","0","60298008","0","33333","1","(803200003,803200003,803200003,803200003,803200003,803200003)","1","0"
"980109001","980109001","0","60298009","0","33334","1","(801200004,801200004,801200004,801200004,801200004,801200004)","1","0"
"980109002","980109002","0","60298009","0","33333","1","(802200004,802200004,802200004,802200004,802200004,802200004)","1","0"
"980109003","980109003","0","60298009","0","33333","1","(803200004,803200004,803200004,803200004,803200004,803200004)","1","0"
"980110001","980110001","0","60298010","0","11112","1","(1702200001,1702200001,1702200001,1702200001,1702200001,1702200001)","1","0"
"980110002","980110002","0","60298010","0","11111","1","(1702200002,1702200002,1702200002,1702200002,1702200002,1702200002)","1","0"
"980110003","980110003","0","60298010","0","11111","1","(1702200003,1702200003,1702200003,1702200003,1702200003,1702200003)","1","0"
"980110004","980110004","0","60298010","0","11111","1","(1702200004,1702200004,1702200004,1702200004,1702200004,1702200004)","1","0"
"980110005","980110005","0","60298010","0","11111","1","(1702200005,1702200005,1702200005,1702200005,1702200005,1702200005)","1","0"
"980110006","980110006","0","60298010","0","11111","1","(1702200010,1702200010,1702200010,1702200010,1702200010,1702200010)","1","0"
"980110007","980110007","0","60298010","0","11111","1","(1702200011,1702200011,1702200011,1702200011,1702200011,1702200011)","1","0"
"980110008","980110008","0","60298010","0","11111","1","(1702200014,1702200014,1702200014,1702200014,1702200014,1702200014)","1","0"
"980110009","980110009","0","60298010","0","11111","1","(1702200015,1702200015,1702200015,1702200015,1702200015,1702200015)","1","0"
"980111001","980111001","0","60298011","0","11112","1","(1702200032,1702200032,1702200032,1702200032,1702200032,1702200032)","1","0"
"980111002","980111002","0","60298011","0","11111","1","(1702200033,1702200033,1702200033,1702200033,1702200033,1702200033)","1","0"
"980111003","980111003","0","60298011","0","11111","1","(1702200034,1702200034,1702200034,1702200034,1702200034,1702200034)","1","0"
"980111004","980111004","0","60298011","0","11111","1","(1702200035,1702200035,1702200035,1702200035,1702200035,1702200035)","1","0"
"980111005","980111005","0","60298011","0","11111","1","(1702200036,1702200036,1702200036,1702200036,1702200036,1702200036)","1","0"
"980111006","980111006","0","60298011","0","11111","1","(1702200041,1702200041,1702200041,1702200041,1702200041,1702200041)","1","0"
"980111007","980111007","0","60298011","0","11111","1","(1702200042,1702200042,1702200042,1702200042,1702200042,1702200042)","1","0"
"980111008","980111008","0","60298011","0","11111","1","(1702200045,1702200045,1702200045,1702200045,1702200045,1702200045)","1","0"
"980111009","980111009","0","60298011","0","11111","1","(1702200046,1702200046,1702200046,1702200046,1702200046,1702200046)","1","0"
"980112001","980112001","0","60298012","0","11112","1","(1702200063,1702200063,1702200063,1702200063,1702200063,1702200063)","1","0"
"980112002","980112002","0","60298012","0","11111","1","(1702200064,1702200064,1702200064,1702200064,1702200064,1702200064)","1","0"
"980112003","980112003","0","60298012","0","11111","1","(1702200065,1702200065,1702200065,1702200065,1702200065,1702200065)","1","0"
"980112004","980112004","0","60298012","0","11111","1","(1702200066,1702200066,1702200066,1702200066,1702200066,1702200066)","1","0"
"980112005","980112005","0","60298012","0","11111","1","(1702200067,1702200067,1702200067,1702200067,1702200067,1702200067)","1","0"
"980112006","980112006","0","60298012","0","11111","1","(1702200072,1702200072,1702200072,1702200072,1702200072,1702200072)","1","0"
"980112007","980112007","0","60298012","0","11111","1","(1702200073,1702200073,1702200073,1702200073,1702200073,1702200073)","1","0"
"980112008","980112008","0","60298012","0","11111","1","(1702200076,1702200076,1702200076,1702200076,1702200076,1702200076)","1","0"
