"Name","ObjectId","ObjectGatherType","ObjectType","ObjectNameSid","CastingDesc","ChattingStringId","ChattingStringId2","IsBossDropRewardBox","ResourceId","ObjectScale","ObjectNameOnOff","ObjectLifeTime","CollectActivationType","CollectActivationValue","AlwaysVisible","AlwaysVisibleOff","CollectActivationString","CollectQualificationType","CollectQualificationValue","CollectMethod","InteractionRange","ProgressRangeInteraction","ProgressRange","BroadcastingSize","CollectCountMin","CollectCountMax","CastingTime","CollectIcon","FixedDropItemId","IconCoordinate","DecalScale","CollectAniType","EffectScale","ObjectLoopFxId","ObjectGenFxId","ObjectAniOnOff","ABPLink","ObjectDisappearTime","DropItemId","MonGenType","MonsterID","SpawnCount","SpawnRange","MonGenValue","LinkOccupationId","GetWayType","GenMessageStringTemplateIdTitle","GenMessageStringTemplateIdContent","QuestDropId","ObjectGrade","ObjectRadius","BuffId","BuffOverLap","MiniMapList_Show","ServerLogEventType"
"111001006","111001006","0","0","2105059","2210048","0","0","0","40075","1","0","0","(1)","(0)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001007","111001007","0","0","2100062","2210048","0","0","0","40067","1","0","0","(1)","(105203700)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001008","111001008","0","0","2100061","2210049","0","0","0","40068","1","0","0","(1)","(105207200)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001009","111001009","0","0","2105062","2210050","0","0","0","40069","1","0","0","(1)","(105205800)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","1","400059","2.7","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001010","111001010","0","0","2105063","2210051","0","0","0","40067","1","0","0","(1)","(105210600)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001011","111001011","0","0","2105063","2210051","0","0","0","40067","1.1","0","0","(1)","(105210800)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001012","111001012","0","0","2105064","2210052","0","0","0","40022","1","0","0","(1)","(105207100)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001013","111001013","0","0","2105065","2210002","0","0","0","40022","1","0","0","(1)","(105203900)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001014","111001014","0","0","2105065","2210002","0","0","0","40022","1","0","0","(1)","(105204200)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001015","111001015","0","0","2100058","2210046","0","0","0","40065","0.9","1","0","(1)","(0)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","0","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001016","111001016","0","0","2105067","2210053","0","0","0","40022","1","0","0","(1)","(105204800)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001017","111001017","0","0","2105068","2210053","0","0","0","40022","1","0","0","(1)","(105202600)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001018","111001018","0","0","2105069","2210054","0","0","0","40084","1","0","0","(1)","(105210700)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","1","400067","3.3","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001019","111001019","0","0","2105070","2210055","0","0","0","40082","1","0","0","(1)","(105201600)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400051","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001020","111001020","0","0","2105071","2210056","0","0","0","40053","1","0","0","(1)","(105201900)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400051","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"111001021","111001021","0","0","2105072","2210038","0","0","0","40082","1","0","0","(1)","(105203400)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400051","0","0","0","205060037","1","600","10000","0","1","0","0","(0)","0","0","0","0","0","0"
"111001022","111001022","0","0","2105072","2210038","0","0","0","40060","1.5","0","0","(0)","(105203500)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400054","0","0","0","205060039","2","600","10000","0","1","0","0","(0)","0","0","0","0","0","0"
"111001023","111001023","0","0","2105072","2210038","0","0","0","40053","1","0","0","(1)","(105203600)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400051","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001001","120001001","0","0","2105073","2210002","0","0","0","40022","1","0","0","(1)","(106104300)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001002","120001002","0","0","2105074","2210057","0","0","0","40076","0.9","0","0","(1)","(106107900)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","100173","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001003","120001003","0","0","2105075","2210002","0","0","0","40022","1","0","0","(1)","(106109000)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001004","120001004","0","0","2105076","2210002","0","0","0","40022","1","0","0","(1)","(106109100)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001005","120001005","0","0","2105077","2210002","0","0","0","40022","1","0","0","(1)","(106109200)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001009","120001009","0","0","2100069","2210058","0","0","0","40022","1","0","0","(1)","(106110750)","1","0","0","0","0","1","500","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001010","120001010","0","0","2100069","2210058","0","0","0","40022","1","0","0","(1)","(106112000)","1","0","0","0","0","1","500","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001011","120001011","0","0","2105080","2210059","0","0","0","40001","1","0","0","(1)","(106100700)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400010","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001012","120001012","0","0","2105081","2210060","0","0","0","40022","1","0","0","(1)","(106112550)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"120001013","120001013","0","0","2105082","2210060","0","0","0","40022","1","0","0","(1)","(106112570)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001001","107001001","0","0","2105083","2210060","0","0","0","40022","1","0","0","(1)","(107002700)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001002","107001002","0","0","2105026","2210060","0","0","0","40022","1","0","0","(1)","(107003400)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001003","107001003","0","0","2105085","2210061","0","0","0","40022","1","0","0","(1)","(107003500)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001004","107001004","0","0","2105086","2210062","0","0","0","40118","1","0","0","(1)","(107006900)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001005","107001005","0","0","2105087","2210063","0","0","0","40019","1","0","0","(1)","(107007900)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001006","107001006","0","0","2105088","2210064","0","0","0","40120","1","0","0","(1)","(107009500)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001007","107001007","0","0","2105088","2210064","0","0","0","40120","1","0","0","(1)","(107010400)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001008","107001008","0","0","2105088","2210064","0","0","0","40120","1","0","0","(1)","(107011300)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001009","107001009","0","0","2105089","2210065","0","0","0","40119","1.5","0","0","(1)","(107016200)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001010","107001010","0","0","2105090","2210066","0","0","0","40022","1","0","0","(1)","(107011100)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001011","107001011","0","0","2105096","2210091","0","0","0","40022","1","0","0","(1)","(107000350)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"107001012","107001012","0","0","2105097","2210092","0","0","0","40022","1","0","0","(1)","(107000900)","1","0","0","0","1","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001001","130001001","0","0","2100048","2210015","0","0","0","40059","1.5","0","0","(1)","(108101800)","1","0","0","0","0","1","350","200","200","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400053","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001002","130001002","0","0","2105092","2210024","0","0","0","40013","1","0","0","(1)","(108102100)","1","0","0","0","0","1","350","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001003","130001003","0","0","2105100","2210096","0","0","0","40022","1","0","0","(1)","(108104400)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","3","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001004","130001004","0","0","2105100","2210096","0","0","0","40022","1","0","0","(1)","(108105100)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","3","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001005","130001005","0","0","2105100","2210096","0","0","0","40022","1","0","0","(1)","(108105400)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","3","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001006","130001006","0","0","2105095","2210022","0","0","0","40015","1","0","0","(1)","(108105800)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400039","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001007","130001007","0","0","2105098","2210098","0","0","0","40022","1","0","0","(1)","(108103300)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001008","130001008","0","0","2105098","2210098","0","0","0","40022","1","0","0","(1)","(108103300)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001009","130001009","0","0","2105099","2210095","0","0","0","40076","1","0","0","(1)","(108105800)","1","0","0","0","0","1","500","250","250","0","1","1","3","1000051","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","100173","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001010","130001010","0","0","0","0","0","0","0","30119","1","0","0","(1)","(0)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400106","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001011","130001011","0","0","2100009","2210013","0","0","0","30120","1","0","0","(1)","(0)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400107","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001012","130001012","0","0","0","0","0","0","0","40139","1","0","0","(1)","(0)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400111","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001013","130001013","0","0","2105101","2210099","0","0","0","40013","1","0","0","(1)","(108112200)","1","0","0","0","0","1","350","250","250","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"130001014","130001014","0","0","2100001","2200004","0","0","0","40022","1","0","0","(1)","(0)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","0","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"109100001","109100001","0","0","2100001","2210013","0","0","0","40022","1","0","0","(1)","(0)","1","0","0","0","0","1","350","175","175","0","1","1","3","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400000","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
