"Name","AiId","AiIndex","Phase","CheckValue_1","CheckValue_2","AiActionValue1_1","AiActionValue1_2","AiActionValue1_3","AiActionValue1_4","AiActionValue2_1","AiActionValue2_2","AiActionValue2_3","AiActionValue2_4","AiActionValue3_1","AiActionValue3_2","AiActionValue3_3","AiActionValue3_4","AiActionValue4_1","AiActionValue4_2","AiActionValue4_3","AiActionValue4_4","AniStance","AniSection","NextActionID","NextDelay","GotoEvent","EventTimer","TimerNum","StateFSM","CheckType_1","CheckTarget_1","CheckType_2","CheckTarget_2","AiActionType_1","AiActionType_2","AiActionType_3","AiActionType_4"
"1552","1552","1550","0","1552","0","110032215","1","10000","0","1553","2000","0","0","1552","0","0","0","220017","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","6","17","8"
"1553","1553","1550","0","1553","0","1552","0","0","0","1553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"1554","1554","1550","0","1554","0","1555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","0","0","0"
"1555","1555","1550","0","1555","0","1556","30000","0","0","1555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"1556","1556","1550","0","1556","0","1555","0","0","0","1556","0","0","0","110032216","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","11","0"
"1557","1557","1550","0","0","0","110032217","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"1560","1560","1560","0","0","0","1561","0","0","0","1564","0","0","0","1210201","1220083","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","5","0"
"1561","1561","1560","0","1561","0","1562","0","0","0","220011","0","0","0","220012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","8","8","0"
"1562","1562","1560","0","1562","0","110032215","1","10000","0","1563","2000","0","0","1562","0","0","0","220017","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","6","17","8"
"1563","1563","1560","0","1563","0","1562","0","0","0","1563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"1564","1564","1560","0","1564","0","1565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","0","0","0"
"1565","1565","1560","0","1565","0","1566","30000","0","0","1565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"1566","1566","1560","0","1566","0","1565","0","0","0","1566","0","0","0","110032216","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","11","0"
"1567","1567","1560","0","0","0","110032217","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"1601","1601","1600","0","0","0","2000502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"1701","1701","1700","0","0","0","1702","120000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","0","0","0"
"1702","1702","1700","0","1702","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0"
"1711","1711","1710","0","0","0","1712","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","0","0","0"
"1712","1712","1710","0","1712","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0"
"1801","1801","1800","0","0","0","201001105","0","0","0","1802","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","25","6","0","0"
"1802","1802","1800","0","1802","100","110033204","2","10000","1000","1802","0","0","0","1803","2000","0","0","110033206","2","10000","1000","0","0","0","0","0","0","0","2","2","0","1","2","11","17","6","11"
"1803","1803","1800","0","1803","100","1803","0","0","0","1802","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","2","17","6","0","0"
"1811","1811","1810","0","0","0","201001106","0","0","0","1812","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","25","6","0","0"
"1812","1812","1810","0","1812","0","110033204","2","10000","1000","1812","0","0","0","1813","2000","0","0","110033206","2","10000","1000","0","0","0","0","0","0","0","0","2","0","0","0","11","17","6","11"
"1813","1813","1810","0","1813","0","1813","0","0","0","1812","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"1821","1821","1820","0","70","0","201001109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","25","0","0","0"
"1831","1831","1830","0","0","0","1290012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"1841","1841","1840","0","0","0","1290015","0","0","0","1210201","1210336","10000","0","1842","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","5","6","0"
"1842","1842","1840","0","1842","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0"
"1843","1843","1840","0","0","0","110033204","10","10000","1200","110033206","15","10000","1200","110033205","5","10000","1200","0","0","10000","1200","0","0","0","0","0","0","0","0","4","2","0","0","11","11","11","0"
"1851","1851","1850","0","0","0","110033217","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"1861","1861","1860","0","0","0","1210201","1210331","30000","0","1862","100","0","0","1863","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","6","6","0"
"1862","1862","1860","0","1862","0","0","0","0","0","110033219","5","10000","1500","110033220","3","10000","1500","110033221","8","10000","1500","0","0","0","0","0","0","0","0","2","0","0","0","0","11","11","11"
"1863","1863","1860","0","1863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"1901","1901","1900","0","95","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1903","1903","1900","0","85","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1905","1905","1900","0","75","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1907","1907","1900","0","70","0","1","0","0","0","201","10000","0","0","202","10000","0","0","203","10000","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","21","21","21"
"1909","1909","1900","0","65","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1911","1911","1900","0","55","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1913","1913","1900","0","45","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1915","1915","1900","0","40","0","2","0","0","0","201","10000","0","0","202","10000","0","0","203","10000","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","21","21","21"
"1917","1917","1900","0","35","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1919","1919","1900","0","25","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1921","1921","1900","0","15","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1923","1923","1900","0","5","0","110100507","4","10000","2000","110100508","4","10000","2000","110100509","4","10000","2000","1210201","1220972","20000","0","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","5"
"1931","1931","1930","0","0","0","1932","300000","0","0","1933","300500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"1932","1932","1930","0","1932","0","110100510","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0"
"1933","1933","1930","0","1933","0","1540","0","0","0","1210201","1220973","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","5","0","0"
"1936","1936","1936","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"1937","1937","1936","0","0","0","402","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"1939","1939","1939","0","0","0","401","10000","0","0","110100506","10","10000","2000","110100518","10","10000","2000","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","11","11","0"
"1941","1941","1940","0","0","0","1942","300000","0","0","1943","300500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"1942","1942","1940","0","1942","0","110100514","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0"
"1943","1943","1940","0","1943","0","1540","0","0","0","1210201","1220975","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","5","0","0"
"1946","1946","1946","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"1947","1947","1946","0","0","0","502","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"1949","1949","1949","0","0","0","501","10000","0","0","110100506","10","10000","2000","110100518","10","10000","2000","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","11","11","0"
"1951","1951","1950","0","0","0","1952","300000","0","0","1953","300500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"1952","1952","1950","0","1952","0","110100515","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0"
"1953","1953","1950","0","1953","0","1540","0","0","0","1210201","1220974","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","5","0","0"
"1956","1956","1956","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"1957","1957","1956","0","0","0","602","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"1959","1959","1959","0","0","0","601","10000","0","0","110100506","10","10000","2000","110100518","10","10000","2000","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","11","11","0"
"2000","2000","2000","0","40","0","101","120000","3660","0","1014801","0","0","0","1050002","1050003","0","0","2001","1000","0","0","0","0","0","0","0","0","0","0","1","2","0","0","4","8","5","6"
"2001","2001","2000","0","2001","0","2004","111340","0","0","2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","12","0","0"
"2002","2002","2000","0","10","0","5","0","0","0","2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","2","0","0","18","17","0","0"
"2004","2004","2000","0","2004","0","1050002","1050004","0","0","2005","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","6","0","0"
"2005","2005","2000","0","2005","0","1050002","1050005","0","0","2006","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","6","0","0"
"2006","2006","2000","0","2006","0","1050002","1050006","0","0","2007","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","6","0","0"
"2007","2007","2000","0","2007","0","1050002","1050007","0","0","2008","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","6","0","0"
"2008","2008","2000","0","2008","0","1050002","1050008","0","0","2009","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","6","0","0"
"2009","2009","2000","0","2009","0","1050002","1050009","0","0","5","0","0","0","2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","18","17","0"
"2100","2100","2100","0","0","0","2101","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","0","0","0"
"2200","2200","2200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2201","2201","2200","0","0","0","110033035","10","10000","3000","2202","30500","0","0","2203","0","0","0","110033036","10","10000","3000","0","0","0","0","0","0","0","0","8","2","0","0","11","6","17","11"
"2202","2202","2200","0","2202","0","0","0","0","0","2203","500","0","0","2201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","17","0"
"2203","2203","2200","0","2203","0","0","0","0","0","2202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","17","0","0"
"2204","2204","2200","0","0","0","110033038","1","10000","0","2205","30500","0","0","2206","0","0","0","1210201","1220552","20000","0","0","0","0","0","0","0","0","0","8","2","0","0","11","6","17","5"
"2205","2205","2200","0","2205","0","0","0","0","0","2206","500","0","0","2204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","17","0"
"2206","2206","2200","0","2206","0","0","0","0","0","2205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","17","0","0"
"2207","2207","2200","0","80","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","0","0","0"
"2208","2208","2200","0","60","0","2","0","0","0","201003205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","25","0","0"
"2209","2209","2200","0","40","0","3","0","0","0","201003207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","25","0","0"
"2210","2210","2200","0","0","0","5","10000","0","0","2211","30500","0","0","2212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","21","6","17","0"
"2211","2211","2200","0","2211","0","0","0","0","0","2212","500","0","0","2210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","17","0"
"2212","2212","2200","0","2212","0","0","0","0","0","2211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","17","0","0"
"2221","2221","2220","0","0","0","1028536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"2231","2231","2230","0","0","0","2232","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","0","0","0"
"2232","2232","2230","0","2232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"2241","2241","2240","0","0","0","2242","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","0","0","0"
