"Name","BuffId","ActEffect","BuffEffect","EffectSocket","EffectSocket_Type","ExtinctionEffect","ExtinctionEffectSocket","BuffEffectScale","EffectHeight","BuffName","BuffExplain","Icon","Icon_Big","ShowDamageFont","PetBuff_IconId","PetId","BuffUseType","ApplyType","BuffTarget","UpdateRule","KeepType_Die","KeepType_StageOut","KeepType_LogOut","BuffArmorType","Buffprobability","BuffOverlap","OverLapCallGroupID","BuffAttackID","TimeType","BuffType","IsHideRemainTime","BuffTime","LevelUpBuffTime","BuffIndexType_1","BuffIndex_1","BuffValue_1","LevelUpBuffValue_1","BuffValueEx_1","BuffIndexType_2","BuffIndex_2","BuffValue_2","LevelUpBuffValue_2","BuffValueEx_2","BuffIndexType_3","BuffIndex_3","BuffValue_3","LevelUpBuffValue_3","BuffValueEx_3","MaterialPath","Emissive_Dcolor","Fresnel_Exponenth","Fresnel_BaseReflect","PassiveID","detachBuffID","AppearBuff","CalculateType_1","CalculateType_2","CalculateType_3","ShowDamageLog"
"365","365","0","0","0","0","0","0","1","0","2602003","2612005","341017","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","33","15","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"366","366","0","0","0","0","0","0","1","0","2602003","2612005","341017","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","33","12","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"367","367","0","0","0","0","0","0","1","0","2602003","2612005","341017","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","33","9","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"368","368","0","0","0","0","0","0","1","0","2602003","2612005","341017","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","33","6","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"369","369","0","0","0","0","0","0","1","0","2602003","2612005","341017","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","33","3","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"401","401","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","50","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"402","402","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","40","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"403","403","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","30","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"404","404","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","20","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"405","405","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","15","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"406","406","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","12","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"407","407","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","9","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"408","408","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","6","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"409","409","0","0","0","0","0","0","1","0","2602004","2612006","341013","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","38","3","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"411","411","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","50","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"412","412","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","40","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"413","413","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","30","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"414","414","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","20","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"415","415","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","15","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"416","416","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","12","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"417","417","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","9","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"418","418","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","6","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"419","419","0","0","0","0","0","0","1","0","2602004","2612007","341015","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"451","451","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"452","452","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"453","453","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"454","454","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","200","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"455","455","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","150","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"456","456","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","120","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"457","457","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","90","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"458","458","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","60","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"459","459","0","0","0","0","0","0","1","0","2602005","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","30","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"461","461","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"462","462","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"463","463","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"464","464","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","200","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"465","465","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","150","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"466","466","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","120","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"467","467","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","90","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"468","468","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","60","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"469","469","0","0","0","0","0","0","1","0","2602005","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","30","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"470","470","0","0","0","0","0","0","1","0","2602006","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"471","471","0","0","0","0","0","0","1","0","2602006","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"472","472","0","0","0","0","0","0","1","0","2602006","2612009","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","88","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"473","473","0","0","0","0","0","0","1","0","2602006","2612010","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","89","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"474","474","0","0","0","0","0","0","1","0","2602006","2612010","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","89","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"475","475","0","0","0","0","0","0","1","0","2602006","2612010","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","89","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"476","476","0","0","0","0","0","0","1","0","2602006","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"477","477","0","0","0","0","0","0","1","0","2602006","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"478","478","0","0","0","0","0","0","1","0","2602006","2612008","341026","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","84","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"479","479","0","0","0","0","0","0","1","0","2602006","2612011","120080","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","82","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"480","480","0","0","0","0","0","0","1","0","2602006","2612011","120080","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","82","400","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"481","481","0","0","0","0","0","0","1","0","2602006","2612011","120080","0","0","(0,0)","0","0","2","1","0","1","1","0","0","1000","0","0","0","0","1","0","0","0","1","82","300","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"501","501","0","0","0","0","0","0","1","0","330048","340048","120081","0","1","(0,0)","0","2","0","1","0","1","1","0","0","1000","0","0","0","0","1","0","600","0","1","82","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"601","601","0","0","0","0","0","0","1","0","330048","340048","120081","0","1","(0,0)","0","2","0","1","0","1","1","0","0","1000","0","0","0","0","1","0","600","0","1","82","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"801","801","2050105","2050117","Root","1","0","0","1","0","330801","340801","341017","0","1","(0,0)","0","2","2","1","1","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","77","500","0","20","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"802","802","0","0","0","0","0","0","1","0","330802","340802","341026","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"803","803","0","0","0","0","0","0","1","0","330803","340803","120080","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","82","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"804","804","0","0","0","0","0","0","1","0","330804","340804","120081","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","84","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"805","805","0","0","0","0","0","0","1","0","330805","340805","360001","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","71","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"806","806","0","0","0","0","0","0","1","0","330806","340806","341013","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","21","500","0","0","1","23","500","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"807","807","0","0","0","0","0","0","1","0","330807","340807","341015","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","25","500","0","0","1","27","500","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"808","808","0","0","0","0","0","0","1","0","330808","340808","341011","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","3","4016","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"809","809","0","0","0","0","0","0","1","0","330809","340809","341023","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","120","0","1","62","1000","0","0","1","64","1000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"810","810","0","0","0","0","0","0","1","0","330810","340810","120083","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","300","0","1","91","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"811","811","0","0","0","0","0","0","1","0","330811","340811","120113","0","1","(0,0)","0","2","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","300","0","1","93","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
