"Name","RowId","PresetGroupId","OrderNum","MainColorNumber","MainColorBrightness","SubColorNumber","SubColorBrightness"
"729","729","1215","9","134","100","134","100"
"730","730","1215","10","135","100","135","100"
"731","731","1215","11","136","100","136","100"
"732","732","1215","12","137","100","137","100"
"733","733","1215","13","138","100","138","100"
"734","734","1215","14","139","100","139","100"
"735","735","1215","15","140","100","140","100"
"736","736","1215","16","141","100","141","100"
"737","737","1215","17","142","100","142","100"
"738","738","1215","18","143","100","143","100"
"739","739","1215","19","144","100","144","100"
"740","740","1215","20","145","100","145","100"
"741","741","1216","1","22","100","22","100"
"742","742","1216","2","127","100","127","100"
"743","743","1216","3","128","100","128","100"
"744","744","1216","4","129","100","129","100"
"745","745","1216","5","130","100","130","100"
"746","746","1216","6","131","100","131","100"
"747","747","1216","7","132","100","132","100"
"748","748","1216","8","133","100","133","100"
"749","749","1216","9","134","100","134","100"
"750","750","1216","10","135","100","135","100"
"751","751","1216","11","136","100","136","100"
"752","752","1216","12","137","100","137","100"
"753","753","1216","13","138","100","138","100"
"754","754","1216","14","139","100","139","100"
"755","755","1216","15","140","100","140","100"
"756","756","1216","16","141","100","141","100"
"757","757","1216","17","142","100","142","100"
"758","758","1216","18","143","100","143","100"
"759","759","1216","19","144","100","144","100"
"760","760","1216","20","145","100","145","100"
"761","761","1301","1","125","100","125","100"
"762","762","1301","2","127","100","127","100"
"763","763","1301","3","128","100","128","100"
"764","764","1301","4","129","100","129","100"
"765","765","1301","5","130","100","130","100"
"766","766","1301","6","131","100","131","100"
"767","767","1301","7","132","100","132","100"
"768","768","1301","8","133","100","133","100"
"769","769","1301","9","134","100","134","100"
"770","770","1301","10","135","100","135","100"
"771","771","1301","11","136","100","136","100"
"772","772","1301","12","137","100","137","100"
"773","773","1301","13","138","100","138","100"
"774","774","1301","14","139","100","139","100"
"775","775","1301","15","140","100","140","100"
"776","776","1301","16","141","100","141","100"
"777","777","1301","17","142","100","142","100"
"778","778","1301","18","143","100","143","100"
"779","779","1301","19","144","100","144","100"
"780","780","1301","20","145","100","145","100"
"781","781","1302","1","45","100","45","100"
"782","782","1302","2","127","100","127","100"
"783","783","1302","3","128","100","128","100"
"784","784","1302","4","129","100","129","100"
"785","785","1302","5","130","100","130","100"
"786","786","1302","6","131","100","131","100"
"787","787","1302","7","132","100","132","100"
"788","788","1302","8","133","100","133","100"
"789","789","1302","9","134","100","134","100"
"790","790","1302","10","135","100","135","100"
"791","791","1302","11","136","100","136","100"
"792","792","1302","12","137","100","137","100"
"793","793","1302","13","138","100","138","100"
"794","794","1302","14","139","100","139","100"
"795","795","1302","15","140","100","140","100"
"796","796","1302","16","141","100","141","100"
"797","797","1302","17","142","100","142","100"
"798","798","1302","18","143","100","143","100"
"799","799","1302","19","144","100","144","100"
"800","800","1302","20","145","100","145","100"
"801","801","1303","1","29","40","29","40"
"802","802","1303","2","127","100","127","100"
"803","803","1303","3","128","100","128","100"
"804","804","1303","4","129","100","129","100"
"805","805","1303","5","130","100","130","100"
"806","806","1303","6","131","100","131","100"
"807","807","1303","7","132","100","132","100"
"808","808","1303","8","133","100","133","100"
"809","809","1303","9","134","100","134","100"
"810","810","1303","10","135","100","135","100"
"811","811","1303","11","136","100","136","100"
"812","812","1303","12","137","100","137","100"
"813","813","1303","13","138","100","138","100"
"814","814","1303","14","139","100","139","100"
"815","815","1303","15","140","100","140","100"
"816","816","1303","16","141","100","141","100"
"817","817","1303","17","142","100","142","100"
"818","818","1303","18","143","100","143","100"
"819","819","1303","19","144","100","144","100"
"820","820","1303","20","145","100","145","100"
"821","821","2001","1","126","100","126","100"
"822","822","2001","2","127","100","127","100"
"823","823","2001","3","128","100","128","100"
"824","824","2001","4","129","100","129","100"
"825","825","2001","5","130","100","130","100"
"826","826","2001","6","131","100","131","100"
"827","827","2001","7","132","100","132","100"
"828","828","2001","8","133","100","133","100"
"829","829","2001","9","134","100","134","100"
"830","830","2001","10","135","100","135","100"
"831","831","2001","11","136","100","136","100"
"832","832","2001","12","137","100","137","100"
"833","833","2001","13","138","100","138","100"
"834","834","2001","14","139","100","139","100"
"835","835","2001","15","140","100","140","100"
"836","836","2001","16","141","100","141","100"
"837","837","2001","17","142","100","142","100"
"838","838","2001","18","143","100","143","100"
"839","839","2001","19","144","100","144","100"
"840","840","2001","20","145","100","145","100"
"841","841","2002","1","126","100","126","100"
"842","842","2002","2","127","100","127","100"
"843","843","2002","3","128","100","128","100"
"844","844","2002","4","129","100","129","100"
"845","845","2002","5","130","100","130","100"
"846","846","2002","6","131","100","131","100"
"847","847","2002","7","132","100","132","100"
"848","848","2002","8","133","100","133","100"
"849","849","2002","9","134","100","134","100"
"850","850","2002","10","135","100","135","100"
"851","851","2002","11","136","100","136","100"
"852","852","2002","12","137","100","137","100"
"853","853","2002","13","138","100","138","100"
"854","854","2002","14","139","100","139","100"
"855","855","2002","15","140","100","140","100"
"856","856","2002","16","141","100","141","100"
"857","857","2002","17","142","100","142","100"
"858","858","2002","18","143","100","143","100"
"859","859","2002","19","144","100","144","100"
"860","860","2002","20","145","100","145","100"
"861","861","2003","1","126","100","126","100"
"862","862","2003","2","127","100","127","100"
"863","863","2003","3","128","100","128","100"
"864","864","2003","4","129","100","129","100"
"865","865","2003","5","130","100","130","100"
"866","866","2003","6","131","100","131","100"
"867","867","2003","7","132","100","132","100"
"868","868","2003","8","133","100","133","100"
"869","869","2003","9","134","100","134","100"
"870","870","2003","10","135","100","135","100"
"871","871","2003","11","136","100","136","100"
"872","872","2003","12","137","100","137","100"
"873","873","2003","13","138","100","138","100"
"874","874","2003","14","139","100","139","100"
"875","875","2003","15","140","100","140","100"
"876","876","2003","16","141","100","141","100"
"877","877","2003","17","142","100","142","100"
"878","878","2003","18","143","100","143","100"
"879","879","2003","19","144","100","144","100"
"880","880","2003","20","145","100","145","100"
"881","881","2004","1","126","100","126","100"
"882","882","2004","2","127","100","127","100"
"883","883","2004","3","128","100","128","100"
"884","884","2004","4","129","100","129","100"
"885","885","2004","5","130","100","130","100"
"886","886","2004","6","131","100","131","100"
"887","887","2004","7","132","100","132","100"
"888","888","2004","8","133","100","133","100"
"889","889","2004","9","134","100","134","100"
"890","890","2004","10","135","100","135","100"
"891","891","2004","11","136","100","136","100"
"892","892","2004","12","137","100","137","100"
"893","893","2004","13","138","100","138","100"
"894","894","2004","14","139","100","139","100"
"895","895","2004","15","140","100","140","100"
"896","896","2004","16","141","100","141","100"
"897","897","2004","17","142","100","142","100"
"898","898","2004","18","143","100","143","100"
"899","899","2004","19","144","100","144","100"
"900","900","2004","20","145","100","145","100"
"901","901","2005","1","79","-70","60","72"
"902","902","2005","2","127","100","127","100"
"903","903","2005","3","128","100","128","100"
"904","904","2005","4","129","100","129","100"
"905","905","2005","5","130","100","130","100"
"906","906","2005","6","131","100","131","100"
"907","907","2005","7","132","100","132","100"
"908","908","2005","8","133","100","133","100"
"909","909","2005","9","134","100","134","100"
"910","910","2005","10","135","100","135","100"
"911","911","2005","11","136","100","136","100"
"912","912","2005","12","137","100","137","100"
"913","913","2005","13","138","100","138","100"
"914","914","2005","14","139","100","139","100"
"915","915","2005","15","140","100","140","100"
"916","916","2005","16","141","100","141","100"
"917","917","2005","17","142","100","142","100"
"918","918","2005","18","143","100","143","100"
"919","919","2005","19","144","100","144","100"
"920","920","2005","20","145","100","145","100"
"921","921","2006","1","8","-10","75","0"
"922","922","2006","2","127","100","127","100"
"923","923","2006","3","128","100","128","100"
"924","924","2006","4","129","100","129","100"
"925","925","2006","5","130","100","130","100"
"926","926","2006","6","131","100","131","100"
"927","927","2006","7","132","100","132","100"
"928","928","2006","8","133","100","133","100"
"929","929","2006","9","134","100","134","100"
"930","930","2006","10","135","100","135","100"
"931","931","2006","11","136","100","136","100"
