"Name","RowId","Potential_Id","Training_Class","Training_Level","Training_SuccessRate","Training_ExplanId","CostMoney_Id","CostMoney_Count","CostItem01_UseId","CostItem01_Count","CostItem02_UseId","CostItem02_Count","CostItem03_UseId","CostItem03_Count","CostItem04_UseId","CostItem04_Count","Passive_Id","Passive_CombatPoint","Passive_CombatPointLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value"
"221","221","51","1","2","60000","6401051","23","3","1201001301","2","1201001306","2","0","0","0","0","0","0","0","40","54","89","240","0","0"
"222","222","51","1","3","50000","6401051","23","3","1201001301","4","1201001306","4","0","0","0","0","0","0","0","40","81","89","360","0","0"
"223","223","51","1","4","40000","6401051","23","6","1201001401","1","0","0","0","0","0","0","0","0","0","40","108","89","480","0","0"
"224","224","51","1","5","40000","6401051","23","6","1201001401","1","1201001406","1","0","0","0","0","0","0","0","40","135","89","600","0","0"
"225","225","52","1","1","60000","6401052","23","5","1201001309","5","1201001302","5","517000408","1","0","0","0","0","0","46","30","146","7","0","0"
"226","226","52","1","2","50000","6401052","23","10","1201001409","1","0","0","517000408","2","0","0","0","0","0","46","60","146","14","0","0"
"227","227","52","1","3","50000","6401052","23","10","1201001409","1","1201001402","1","517000408","2","0","0","0","0","0","46","90","146","21","0","0"
"228","228","52","1","4","50000","6401052","23","20","1201001509","1","0","0","517000408","4","0","0","0","0","0","46","120","146","28","0","0"
"229","229","52","1","5","40000","6401052","23","20","0","0","1201001502","1","517000408","4","0","0","0","0","0","46","150","146","35","0","0"
"230","230","52","1","6","40000","6401052","23","20","1201001509","1","1201001502","1","517000408","4","0","0","0","0","0","46","180","146","42","0","0"
"231","231","53","1","1","70000","6401053","23","3","1201001310","1","0","0","0","0","0","0","0","0","0","33","72","1","90","0","0"
"232","232","53","1","2","60000","6401053","23","3","1201001310","2","1201001308","2","0","0","0","0","0","0","0","33","144","1","180","0","0"
"233","233","53","1","3","50000","6401053","23","3","1201001310","4","1201001308","4","0","0","0","0","0","0","0","33","216","1","270","0","0"
"234","234","53","1","4","40000","6401053","23","6","1201001410","1","0","0","0","0","0","0","0","0","0","33","288","1","360","0","0"
"235","235","53","1","5","40000","6401053","23","6","1201001410","1","1201001408","1","0","0","0","0","0","0","0","33","360","1","450","0","0"
"236","236","54","1","1","60000","6401054","23","5","1201001301","5","1201001307","5","517000408","1","0","0","0","0","0","40","90","147","7","0","0"
"237","237","54","1","2","50000","6401054","23","10","1201001401","1","0","0","517000408","2","0","0","0","0","0","40","180","147","14","0","0"
"238","238","54","1","3","50000","6401054","23","10","1201001401","1","1201001407","1","517000408","2","0","0","0","0","0","40","270","147","21","0","0"
"239","239","54","1","4","50000","6401054","23","20","1201001501","1","0","0","517000408","4","0","0","0","0","0","40","360","147","28","0","0"
"240","240","54","1","5","40000","6401054","23","20","0","0","1201001507","1","517000408","4","0","0","0","0","0","40","450","147","35","0","0"
"241","241","54","1","6","40000","6401054","23","20","1201001501","1","1201001507","1","517000408","4","0","0","0","0","0","40","540","147","42","0","0"
"242","242","55","1","1","60000","6401055","23","5","1201001304","5","1201001307","5","517000408","1","0","0","0","0","0","36","90","87","300","0","0"
"243","243","55","1","2","50000","6401055","23","10","1201001404","1","0","0","517000408","2","0","0","0","0","0","36","180","87","600","0","0"
"244","244","55","1","3","50000","6401055","23","10","1201001404","1","1201001407","1","517000408","2","0","0","0","0","0","36","270","87","900","0","0"
"245","245","55","1","4","50000","6401055","23","20","1201001504","1","0","0","517000408","4","0","0","0","0","0","36","360","87","1200","0","0"
"246","246","55","1","5","40000","6401055","23","20","0","0","1201001507","1","517000408","4","0","0","0","0","0","36","450","87","1500","0","0"
"247","247","55","1","6","40000","6401055","23","20","1201001504","1","1201001507","1","517000408","4","0","0","0","0","0","36","540","87","1800","0","0"
"248","248","56","1","1","60000","6401056","23","5","1201001309","5","1201001303","5","517000408","1","0","0","0","0","0","20","60","22","60","86","370"
"249","249","56","1","2","50000","6401056","23","10","1201001409","1","0","0","517000408","2","0","0","0","0","0","20","120","22","120","86","740"
"250","250","56","1","3","50000","6401056","23","10","1201001409","1","1201001403","1","517000408","2","0","0","0","0","0","20","180","22","180","86","1110"
"251","251","56","1","4","50000","6401056","23","20","1201001509","1","0","0","517000408","4","0","0","0","0","0","20","240","22","240","86","1480"
"252","252","56","1","5","40000","6401056","23","20","0","0","1201001503","1","517000408","4","0","0","0","0","0","20","300","22","300","86","1850"
"253","253","56","1","6","40000","6401056","23","20","1201001509","1","1201001503","1","517000408","4","0","0","0","0","0","20","360","22","360","86","2220"
"254","254","57","1","1","70000","6401057","23","3","1201001311","1","0","0","0","0","0","0","0","0","0","45","9","82","90","0","0"
"255","255","57","1","2","60000","6401057","23","3","1201001311","2","1201001309","2","0","0","0","0","0","0","0","45","18","82","180","0","0"
"256","256","57","1","3","50000","6401057","23","3","1201001311","4","1201001309","4","0","0","0","0","0","0","0","45","27","82","270","0","0"
"257","257","57","1","4","40000","6401057","23","6","1201001411","1","0","0","0","0","0","0","0","0","0","45","36","82","360","0","0"
"258","258","57","1","5","40000","6401057","23","6","1201001411","1","1201001409","1","0","0","0","0","0","0","0","45","45","82","450","0","0"
"259","259","58","1","1","60000","6401058","23","5","1201001304","5","1201001302","5","517000408","1","0","0","0","0","0","36","90","84","450","0","0"
"260","260","58","1","2","50000","6401058","23","10","1201001404","1","0","0","517000408","2","0","0","0","0","0","36","180","84","900","0","0"
"261","261","58","1","3","50000","6401058","23","10","1201001404","1","1201001402","1","517000408","2","0","0","0","0","0","36","270","84","1350","0","0"
"262","262","58","1","4","50000","6401058","23","20","1201001504","1","0","0","517000408","4","0","0","0","0","0","36","360","84","1800","0","0"
"263","263","58","1","5","40000","6401058","23","20","0","0","1201001502","1","517000408","4","0","0","0","0","0","36","450","84","2250","0","0"
"264","264","58","1","6","40000","6401058","23","20","1201001504","1","1201001502","1","517000408","4","0","0","0","0","0","36","540","84","2700","0","0"
"265","265","59","1","1","60000","6401059","23","5","1201001306","5","1201001303","5","517000408","1","0","0","0","0","0","43","90","86","370","0","0"
"266","266","59","1","2","50000","6401059","23","10","1201001406","1","0","0","517000408","2","0","0","0","0","0","43","180","86","740","0","0"
"267","267","59","1","3","50000","6401059","23","10","1201001406","1","1201001403","1","517000408","2","0","0","0","0","0","43","270","86","1110","0","0"
"268","268","59","1","4","50000","6401059","23","20","1201001506","1","0","0","517000408","4","0","0","0","0","0","43","360","86","1480","0","0"
"269","269","59","1","5","40000","6401059","23","20","0","0","1201001503","1","517000408","4","0","0","0","0","0","43","450","86","1850","0","0"
"270","270","59","1","6","40000","6401059","23","20","1201001506","1","1201001503","1","517000408","4","0","0","0","0","0","43","540","86","2220","0","0"
"271","271","60","1","1","60000","6401060","23","5","1201001310","5","1201001307","5","517000408","1","0","0","0","0","0","24","60","147","7","0","0"
"272","272","60","1","2","50000","6401060","23","10","1201001410","1","0","0","517000408","2","0","0","0","0","0","24","120","147","14","0","0"
"273","273","60","1","3","50000","6401060","23","10","1201001410","1","1201001407","1","517000408","2","0","0","0","0","0","24","180","147","21","0","0"
"274","274","60","1","4","50000","6401060","23","20","1201001510","1","0","0","517000408","4","0","0","0","0","0","24","240","147","28","0","0"
"275","275","60","1","5","40000","6401060","23","20","0","0","1201001507","1","517000408","4","0","0","0","0","0","24","300","147","35","0","0"
"276","276","60","1","6","40000","6401060","23","20","1201001510","1","1201001507","1","517000408","4","0","0","0","0","0","24","360","147","42","0","0"
"277","277","61","1","1","60000","6401061","23","5","1201001311","5","1201001305","5","517000408","1","0","0","0","0","0","45","30","88","370","0","0"
"278","278","61","1","2","50000","6401061","23","10","1201001411","1","0","0","517000408","2","0","0","0","0","0","45","60","88","740","0","0"
"279","279","61","1","3","50000","6401061","23","10","1201001411","1","1201001405","1","517000408","2","0","0","0","0","0","45","90","88","1110","0","0"
"280","280","61","1","4","50000","6401061","23","20","1201001511","1","0","0","517000408","4","0","0","0","0","0","45","120","88","1480","0","0"
"281","281","61","1","5","40000","6401061","23","20","0","0","1201001505","1","517000408","4","0","0","0","0","0","45","150","88","1850","0","0"
"282","282","61","1","6","40000","6401061","23","20","1201001511","1","1201001505","1","517000408","4","0","0","0","0","0","45","180","88","2220","0","0"
"283","283","62","1","1","50000","6401062","23","50","1201001501","1","0","0","503200001","4","0","0","800001","900","0","0","0","0","0","0","0"
"284","284","62","1","2","45000","6401062","23","50","0","0","1201001513","1","503200001","8","0","0","800001","900","500","0","0","0","0","0","0"
"285","285","62","1","3","40000","6401062","23","50","1201001501","1","0","0","503200001","16","0","0","800001","900","500","0","0","0","0","0","0"
"286","286","62","1","4","35000","6401062","23","50","0","0","1201001513","1","503200001","32","0","0","800001","900","500","0","0","0","0","0","0"
"287","287","62","1","5","30000","6401062","23","50","1201001501","1","1201001513","1","503200001","64","0","0","800001","900","500","0","0","0","0","0","0"
"288","288","62","1","6","25000","6401062","23","50","1201001501","2","1201001513","2","503200001","100","0","0","800001","900","500","0","0","0","0","0","0"
"289","289","63","1","1","50000","6401063","23","50","1201001505","1","0","0","503200001","4","0","0","800002","900","0","0","0","0","0","0","0"
"290","290","63","1","2","45000","6401063","23","50","0","0","1201001512","1","503200001","8","0","0","800002","900","500","0","0","0","0","0","0"
"291","291","63","1","3","40000","6401063","23","50","1201001505","1","0","0","503200001","16","0","0","800002","900","500","0","0","0","0","0","0"
"292","292","63","1","4","35000","6401063","23","50","0","0","1201001512","1","503200001","32","0","0","800002","900","500","0","0","0","0","0","0"
"293","293","63","1","5","30000","6401063","23","50","1201001505","1","1201001512","1","503200001","64","0","0","800002","900","500","0","0","0","0","0","0"
"294","294","63","1","6","25000","6401063","23","50","1201001505","2","1201001512","2","503200001","100","0","0","800002","900","500","0","0","0","0","0","0"
"295","295","101","1","1","80000","6401101","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","38","10","0","0","0","0"
"296","296","101","1","2","70000","6401101","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","38","20","0","0","0","0"
"297","297","101","1","3","60000","6401101","23","2","1201001311","1","0","0","0","0","0","0","0","0","0","38","30","0","0","0","0"
"298","298","102","1","1","70000","6401102","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","49","9","47","2","0","0"
"299","299","102","1","2","60000","6401102","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","49","18","47","4","0","0"
"300","300","102","1","3","50000","6401102","23","4","1201001310","1","1201001303","1","0","0","0","0","0","0","0","49","27","47","6","0","0"
"301","301","102","1","4","50000","6401102","23","4","1201001410","1","0","0","0","0","0","0","0","0","0","49","36","47","8","0","0"
"302","302","103","1","1","70000","6401103","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","159","9","24","5","0","0"
"303","303","103","1","2","60000","6401103","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","159","18","24","10","0","0"
"304","304","103","1","3","50000","6401103","23","4","1201001302","1","1201001303","1","0","0","0","0","0","0","0","159","27","24","15","0","0"
"305","305","103","1","4","50000","6401103","23","4","1201001402","1","0","0","0","0","0","0","0","0","0","159","36","24","20","0","0"
"306","306","104","1","1","70000","6401104","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","48","9","35","20","0","0"
"307","307","104","1","2","60000","6401104","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","48","18","35","40","0","0"
"308","308","104","1","3","50000","6401104","23","4","1201001309","1","1201001310","1","0","0","0","0","0","0","0","48","27","35","60","0","0"
"309","309","104","1","4","50000","6401104","23","4","1201001409","1","0","0","0","0","0","0","0","0","0","48","36","35","80","0","0"
"310","310","105","1","1","70000","6401105","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","28","4","20","5","22","5"
"311","311","105","1","2","60000","6401105","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","28","8","20","10","22","10"
"312","312","105","1","3","50000","6401105","23","4","1201001311","1","1201001305","1","0","0","0","0","0","0","0","28","12","20","15","22","15"
"313","313","105","1","4","50000","6401105","23","4","1201001411","1","0","0","0","0","0","0","0","0","0","28","16","20","20","22","20"
"314","314","106","1","1","70000","6401106","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","29","4","20","5","22","5"
"315","315","106","1","2","60000","6401106","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","29","8","20","10","22","10"
"316","316","106","1","3","50000","6401106","23","4","1201001311","1","1201001305","1","0","0","0","0","0","0","0","29","12","20","15","22","15"
"317","317","106","1","4","50000","6401106","23","4","1201001411","1","0","0","0","0","0","0","0","0","0","29","16","20","20","22","20"
"318","318","107","1","1","70000","6401107","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","50","9","20","5","22","5"
