"Name","TranceID","TranceStep","TranceType","AttributeType","StatusValue","OptionGradeValue01","OptionGradeValue06","OptionGradeValue11","OptionGradeValue16","OptionGradeValue21","OptionGradeValue26","OptionGradeValue31","OptionGradeValue36","OptionGradeValue41","OptionGradeValue46","PassiveLv","BattlePointPerLv","Grade"
"342","342","6","1","89","900","0","0","0","0","0","0","0","0","0","0","0","0","5"
"343","343","7","1","89","1050","0","0","0","0","0","0","0","0","0","0","0","0","5"
"344","344","1","1","36","11","0","0","0","0","0","0","0","0","0","0","0","0","5"
"345","345","2","1","36","22","0","0","0","0","0","0","0","0","0","0","0","0","5"
"346","346","3","1","36","34","0","0","0","0","0","0","0","0","0","0","0","0","5"
"347","347","4","1","36","45","0","0","0","0","0","0","0","0","0","0","0","0","5"
"348","348","5","1","36","57","0","0","0","0","0","0","0","0","0","0","0","0","5"
"349","349","6","1","36","68","0","0","0","0","0","0","0","0","0","0","0","0","5"
"350","350","7","1","36","79","0","0","0","0","0","0","0","0","0","0","0","0","5"
"351","351","1","2","1","0","0","163","163","0","0","0","0","0","0","0","0","0","4"
"352","352","2","2","1","0","0","326","326","0","0","0","0","0","0","0","0","0","4"
"353","353","3","2","1","0","0","490","490","0","0","0","0","0","0","0","0","0","4"
"354","354","4","2","1","0","0","653","653","0","0","0","0","0","0","0","0","0","4"
"355","355","5","2","1","0","0","816","816","0","0","0","0","0","0","0","0","0","4"
"356","356","6","2","1","0","0","980","980","0","0","0","0","0","0","0","0","0","4"
"357","357","7","2","1","0","0","1143","1143","0","0","0","0","0","0","0","0","0","4"
"358","358","1","2","6","0","0","39","39","0","0","0","0","0","0","0","0","0","4"
"359","359","2","2","6","0","0","79","79","0","0","0","0","0","0","0","0","0","4"
"360","360","3","2","6","0","0","118","118","0","0","0","0","0","0","0","0","0","4"
"361","361","4","2","6","0","0","158","158","0","0","0","0","0","0","0","0","0","4"
"362","362","5","2","6","0","0","198","198","0","0","0","0","0","0","0","0","0","4"
"363","363","6","2","6","0","0","237","237","0","0","0","0","0","0","0","0","0","4"
"364","364","7","2","6","0","0","277","277","0","0","0","0","0","0","0","0","0","4"
"365","365","1","2","20","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"366","366","2","2","20","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"367","367","3","2","20","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"368","368","4","2","20","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"369","369","5","2","20","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"370","370","6","2","20","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"371","371","7","2","20","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"372","372","1","2","22","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"373","373","2","2","22","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"374","374","3","2","22","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"375","375","4","2","22","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"376","376","5","2","22","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"377","377","6","2","22","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"378","378","7","2","22","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"379","379","1","2","24","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"380","380","2","2","24","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"381","381","3","2","24","0","0","13","13","0","0","0","0","0","0","0","0","0","4"
"382","382","4","2","24","0","0","18","18","0","0","0","0","0","0","0","0","0","4"
"383","383","5","2","24","0","0","22","22","0","0","0","0","0","0","0","0","0","4"
"384","384","6","2","24","0","0","27","27","0","0","0","0","0","0","0","0","0","4"
"385","385","7","2","24","0","0","31","31","0","0","0","0","0","0","0","0","0","4"
"386","386","1","2","26","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"387","387","2","2","26","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"388","388","3","2","26","0","0","13","13","0","0","0","0","0","0","0","0","0","4"
"389","389","4","2","26","0","0","18","18","0","0","0","0","0","0","0","0","0","4"
"390","390","5","2","26","0","0","22","22","0","0","0","0","0","0","0","0","0","4"
"391","391","6","2","26","0","0","27","27","0","0","0","0","0","0","0","0","0","4"
"392","392","7","2","26","0","0","31","31","0","0","0","0","0","0","0","0","0","4"
"393","393","1","2","28","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"394","394","2","2","28","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"395","395","3","2","28","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"396","396","4","2","28","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"397","397","5","2","28","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"398","398","6","2","28","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"399","399","7","2","28","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"400","400","1","2","29","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"401","401","2","2","29","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"402","402","3","2","29","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"403","403","4","2","29","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"404","404","5","2","29","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"405","405","6","2","29","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"406","406","7","2","29","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"407","407","1","2","30","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"408","408","2","2","30","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"409","409","3","2","30","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"410","410","4","2","30","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"411","411","5","2","30","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"412","412","6","2","30","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"413","413","7","2","30","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"414","414","1","2","31","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"415","415","2","2","31","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"416","416","3","2","31","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"417","417","4","2","31","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"418","418","5","2","31","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"419","419","6","2","31","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"420","420","7","2","31","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"421","421","1","2","38","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"422","422","2","2","38","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"423","423","3","2","38","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"424","424","4","2","38","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"425","425","5","2","38","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"426","426","6","2","38","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"427","427","7","2","38","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"428","428","1","2","39","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"429","429","2","2","39","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"430","430","3","2","39","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"431","431","4","2","39","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"432","432","5","2","39","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"433","433","6","2","39","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"434","434","7","2","39","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"435","435","1","2","44","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"436","436","2","2","44","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"437","437","3","2","44","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"438","438","4","2","44","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"439","439","5","2","44","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"440","440","6","2","44","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"441","441","7","2","44","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"442","442","1","2","45","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"443","443","2","2","45","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"444","444","3","2","45","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"445","445","4","2","45","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"446","446","5","2","45","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"447","447","6","2","45","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"448","448","7","2","45","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"449","449","1","2","40","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"450","450","2","2","40","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"451","451","3","2","40","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"452","452","4","2","40","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"453","453","5","2","40","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"454","454","6","2","40","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"455","455","7","2","40","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"456","456","1","2","42","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"457","457","2","2","42","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"458","458","3","2","42","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"459","459","4","2","42","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"460","460","5","2","42","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"461","461","6","2","42","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"462","462","7","2","42","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"463","463","1","2","41","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"464","464","2","2","41","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"465","465","3","2","41","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"466","466","4","2","41","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"467","467","5","2","41","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"468","468","6","2","41","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"469","469","7","2","41","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"470","470","1","2","43","0","0","4","4","0","0","0","0","0","0","0","0","0","4"
"471","471","2","2","43","0","0","9","9","0","0","0","0","0","0","0","0","0","4"
"472","472","3","2","43","0","0","14","14","0","0","0","0","0","0","0","0","0","4"
"473","473","4","2","43","0","0","19","19","0","0","0","0","0","0","0","0","0","4"
"474","474","5","2","43","0","0","24","24","0","0","0","0","0","0","0","0","0","4"
"475","475","6","2","43","0","0","29","29","0","0","0","0","0","0","0","0","0","4"
"476","476","7","2","43","0","0","34","34","0","0","0","0","0","0","0","0","0","4"
"477","477","1","2","82","0","0","45","45","0","0","0","0","0","0","0","0","0","4"
"478","478","2","2","82","0","0","90","90","0","0","0","0","0","0","0","0","0","4"
"479","479","3","2","82","0","0","135","135","0","0","0","0","0","0","0","0","0","4"
"480","480","4","2","82","0","0","180","180","0","0","0","0","0","0","0","0","0","4"
"481","481","5","2","82","0","0","225","225","0","0","0","0","0","0","0","0","0","4"
"482","482","6","2","82","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"483","483","7","2","82","0","0","315","315","0","0","0","0","0","0","0","0","0","4"
"484","484","1","2","91","0","0","90","90","0","0","0","0","0","0","0","0","0","4"
"485","485","2","2","91","0","0","180","180","0","0","0","0","0","0","0","0","0","4"
"486","486","3","2","91","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"487","487","4","2","91","0","0","360","360","0","0","0","0","0","0","0","0","0","4"
"488","488","5","2","91","0","0","450","450","0","0","0","0","0","0","0","0","0","4"
"489","489","6","2","91","0","0","540","540","0","0","0","0","0","0","0","0","0","4"
"490","490","7","2","91","0","0","630","630","0","0","0","0","0","0","0","0","0","4"
"491","491","1","2","93","0","0","90","90","0","0","0","0","0","0","0","0","0","4"
"492","492","2","2","93","0","0","180","180","0","0","0","0","0","0","0","0","0","4"
"493","493","3","2","93","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"494","494","4","2","93","0","0","360","360","0","0","0","0","0","0","0","0","0","4"
"495","495","5","2","93","0","0","450","450","0","0","0","0","0","0","0","0","0","4"
"496","496","6","2","93","0","0","540","540","0","0","0","0","0","0","0","0","0","4"
"497","497","7","2","93","0","0","630","630","0","0","0","0","0","0","0","0","0","4"
"498","498","1","2","84","0","0","67","67","0","0","0","0","0","0","0","0","0","4"
"499","499","2","2","84","0","0","135","135","0","0","0","0","0","0","0","0","0","4"
"500","500","3","2","84","0","0","202","202","0","0","0","0","0","0","0","0","0","4"
"501","501","4","2","84","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"502","502","5","2","84","0","0","337","337","0","0","0","0","0","0","0","0","0","4"
"503","503","6","2","84","0","0","405","405","0","0","0","0","0","0","0","0","0","4"
"504","504","7","2","84","0","0","472","472","0","0","0","0","0","0","0","0","0","4"
"505","505","1","2","88","0","0","67","67","0","0","0","0","0","0","0","0","0","4"
"506","506","2","2","88","0","0","135","135","0","0","0","0","0","0","0","0","0","4"
"507","507","3","2","88","0","0","202","202","0","0","0","0","0","0","0","0","0","4"
"508","508","4","2","88","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"509","509","5","2","88","0","0","337","337","0","0","0","0","0","0","0","0","0","4"
"510","510","6","2","88","0","0","405","405","0","0","0","0","0","0","0","0","0","4"
"511","511","7","2","88","0","0","472","472","0","0","0","0","0","0","0","0","0","4"
"512","512","1","2","89","0","0","67","67","0","0","0","0","0","0","0","0","0","4"
"513","513","2","2","89","0","0","135","135","0","0","0","0","0","0","0","0","0","4"
"514","514","3","2","89","0","0","202","202","0","0","0","0","0","0","0","0","0","4"
"515","515","4","2","89","0","0","270","270","0","0","0","0","0","0","0","0","0","4"
"516","516","5","2","89","0","0","337","337","0","0","0","0","0","0","0","0","0","4"
"517","517","6","2","89","0","0","405","405","0","0","0","0","0","0","0","0","0","4"
"518","518","7","2","89","0","0","472","472","0","0","0","0","0","0","0","0","0","4"
"519","519","1","2","48","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"520","520","2","2","48","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"521","521","3","2","48","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"522","522","4","2","48","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"523","523","5","2","48","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"524","524","6","2","48","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"525","525","7","2","48","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"526","526","1","2","49","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"527","527","2","2","49","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"528","528","3","2","49","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"529","529","4","2","49","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"530","530","5","2","49","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"531","531","6","2","49","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"532","532","7","2","49","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
"533","533","1","2","50","0","0","2","2","0","0","0","0","0","0","0","0","0","4"
"534","534","2","2","50","0","0","5","5","0","0","0","0","0","0","0","0","0","4"
"535","535","3","2","50","0","0","7","7","0","0","0","0","0","0","0","0","0","4"
"536","536","4","2","50","0","0","10","10","0","0","0","0","0","0","0","0","0","4"
"537","537","5","2","50","0","0","12","12","0","0","0","0","0","0","0","0","0","4"
"538","538","6","2","50","0","0","15","15","0","0","0","0","0","0","0","0","0","4"
"539","539","7","2","50","0","0","17","17","0","0","0","0","0","0","0","0","0","4"
