"Name","CollectionId","PhaseGroupId","AccountType","TopMenuGroup","TopMenuString","ListGroup","ListGroupString","PeriodType","StartDate","EndDate","TitleString","ListSort","EffectAttributeType","EffectAttributeValue","EffectString","EffectGroup","EffectGroupString","ClassId","ItemUseId01","Smelting01","ItemUseId02","Smelting02","ItemUseId03","Smelting03","ItemUseId04","Smelting04","ItemUseId05","Smelting05","ItemUseId06","Smelting06","ItemUseId07","Smelting07","ItemUseId08","Smelting08"
"100100226","100100226","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210404","83","88","250","500109","65","500109","0","1301001773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100227","100100227","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210405","83","44","20","510044","22","510044","0","1301001774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100228","100100228","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210406","83","45","20","510045","23","510045","0","1301001775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100229","100100229","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210407","83","82","350","500091","59","500091","0","1301001772","0","1301001772","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100230","100100230","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210408","83","88","350","500109","65","500109","0","1301001773","0","1301001773","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100231","100100231","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210409","83","44","25","510044","22","510044","0","1301001774","0","1301001774","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100232","100100232","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210410","83","45","25","510045","23","510045","0","1301001775","0","1301001775","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100233","100100233","0","1","4","5200014","1","5200013","1","2022-07-13 16:00","2022-09-23 15:59","5210411","83","82","600","500091","59","500091","0","1301001775","0","1301001774","0","1301001773","0","1301001772","0","0","0","0","0","0","0","0","0"
"100100234","100100234","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210421","82","82","250","500091","59","500091","0","1301001780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100235","100100235","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210422","82","89","250","500114","66","500114","0","1301001781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100236","100100236","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210423","82","46","15","510046","24","510046","0","1301001782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100237","100100237","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210424","82","47","15","510047","25","510047","0","1301001783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100238","100100238","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210425","82","82","350","500091","59","500091","0","1301001780","0","1301001780","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100239","100100239","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210426","82","89","350","500114","66","500114","0","1301001781","0","1301001781","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100240","100100240","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210427","82","46","25","510046","24","510046","0","1301001782","0","1301001782","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100241","100100241","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210428","82","47","25","510047","25","510047","0","1301001783","0","1301001783","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100242","100100242","0","1","4","5200014","1","5200013","1","2022-08-01 16:00","2022-10-07 15:59","5210429","82","82","600","500091","59","500091","0","1301001783","0","1301001782","0","1301001781","0","1301001780","0","0","0","0","0","0","0","0","0"
"100100243","100100243","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210438","81","82","250","500091","59","500091","0","1301001789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100244","100100244","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210439","81","34","50","510034","13","510034","0","1301001790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100245","100100245","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210440","81","50","15","510050","28","510050","0","1301001792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100246","100100246","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210441","81","32","50","500015","11","500015","0","1301001791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100247","100100247","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210442","81","82","350","500091","59","500091","0","1301001789","0","1301001789","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100248","100100248","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210443","81","34","70","510034","13","510034","0","1301001790","0","1301001790","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100249","100100249","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210444","81","50","20","510050","28","510050","0","1301001792","0","1301001792","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100250","100100250","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210445","81","32","70","500015","11","500015","0","1301001791","0","1301001791","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100251","100100251","0","1","4","5200014","1","5200013","1","2022-08-14 16:00","2022-10-21 15:59","5210446","81","82","600","500091","59","500091","0","1301001791","0","1301001792","0","1301001790","0","1301001789","0","0","0","0","0","0","0","0","0"
"100100252","100100252","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210456","80","82","250","500091","59","500091","0","1301001798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100253","100100253","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210457","80","30","20","500013","9","500013","0","1301001797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100254","100100254","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210458","80","31","20","500014","10","500014","0","1301001799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100255","100100255","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210459","80","32","50","500015","11","500015","0","1301001800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100256","100100256","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210460","80","82","350","500091","59","500091","0","1301001798","0","1301001798","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100257","100100257","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210461","80","30","25","500013","9","500013","0","1301001797","0","1301001797","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100258","100100258","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210462","80","31","25","500014","10","500014","0","1301001799","0","1301001799","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100259","100100259","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210463","80","32","70","500015","11","500015","0","1301001800","0","1301001800","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100260","100100260","0","1","4","5200014","1","5200013","1","2022-08-28 16:00","2022-11-04 15:59","5210464","80","82","600","500091","59","500091","0","1301001800","0","1301001799","0","1301001797","0","1301001798","0","0","0","0","0","0","0","0","0"
"100100261","100100261","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210473","79","82","250","500091","59","500091","0","1301001805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100262","100100262","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210474","79","28","10","500011","7","500011","0","1301001806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100263","100100263","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210475","79","29","10","500012","8","500012","0","1301001808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100264","100100264","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210476","79","34","50","510034","13","510034","0","1301001807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100265","100100265","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210477","79","82","350","500091","59","500091","0","1301001805","0","1301001805","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100266","100100266","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210478","79","28","20","500011","7","500011","0","1301001806","0","1301001806","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100267","100100267","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210479","79","29","20","500012","8","500012","0","1301001808","0","1301001808","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100268","100100268","0","1","4","5200014","1","5200013","1","2022-09-12 16:00","2022-11-18 15:59","5210480","79","34","70","510034","13","510034","0","1301001807","0","1301001807","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100269","100100269","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210490","78","82","250","500091","59","500091","0","1301001813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100270","100100270","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210491","78","88","250","500109","65","500109","0","1301001814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100271","100100271","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210492","78","44","20","510044","22","510044","0","1301001816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100272","100100272","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210493","78","45","20","510045","23","510045","0","1301001815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100273","100100273","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210494","78","82","350","500091","59","500091","0","1301001813","0","1301001813","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100274","100100274","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210495","78","88","350","500109","65","500109","0","1301001814","0","1301001814","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100275","100100275","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210496","78","44","25","510044","22","510044","0","1301001816","0","1301001816","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100276","100100276","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210497","78","45","25","510045","23","510045","0","1301001815","0","1301001815","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100277","100100277","0","1","4","5200014","1","5200013","1","2022-09-26 16:00","2022-12-02 15:59","5210498","78","82","600","500091","59","500091","0","1301001815","0","1301001816","0","1301001814","0","1301001813","0","0","0","0","0","0","0","0","0"
"100100278","100100278","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210508","77","82","250","500091","59","500091","0","1301001823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100279","100100279","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210509","77","89","250","500114","66","500114","0","1301001824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100280","100100280","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210510","77","46","15","510046","24","510046","0","1301001826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100281","100100281","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210511","77","47","15","510047","25","510047","0","1301001825","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100282","100100282","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210512","77","82","350","500091","59","500091","0","1301001823","0","1301001823","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100283","100100283","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210513","77","89","350","500114","66","500114","0","1301001824","0","1301001824","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100284","100100284","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210514","77","46","25","510046","24","510046","0","1301001826","0","1301001826","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100285","100100285","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210515","77","47","25","510047","25","510047","0","1301001825","0","1301001825","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100286","100100286","0","1","4","5200014","1","5200013","1","2022-10-10 16:00","2022-12-16 15:59","5210516","77","82","600","500091","59","500091","0","1301001825","0","1301001826","0","1301001824","0","1301001823","0","0","0","0","0","0","0","0","0"
"100100287","100100287","0","1","4","5200014","1","5200013","1","2022-10-24 16:00","2022-12-30 15:59","5210525","76","82","250","500091","59","500091","0","1301001831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100288","100100288","0","1","4","5200014","1","5200013","1","2022-10-24 16:00","2022-12-30 15:59","5210526","76","34","50","510034","13","510034","0","1301001832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100100289","100100289","0","1","4","5200014","1","5200013","1","2022-10-24 16:00","2022-12-30 15:59","5210527","76","50","15","510050","28","510050","0","1301001834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
