"Name","RowId","ClassId","SlotNumber","MasteryCount","MasteryItemUseId1","MasteryItemUseId1Count","MasteryItemUseId2","MasteryItemUseId2Count","MasteryItemUseId3","MasteryItemUseId3Count","MasteryItemUseId4","MasteryItemUseId4Count","MasteryCostValueType","MasteryCostValue","MasterySuccessProbability","Status1Type","Status1Value","Status2Type","Status2Value"
"13059","13059","1","3","59","901000105","50","501000014","60","517000410","3","0","0","2","120000","10000","1","5900","0","0"
"13060","13060","1","3","60","901000105","50","501000014","60","517000410","3","0","0","2","120000","10000","1","6000","0","0"
"13061","13061","1","3","61","901000105","60","501000014","70","517000410","2","0","0","2","150000","10000","1","6100","0","0"
"13062","13062","1","3","62","901000105","60","501000014","70","517000410","3","0","0","2","150000","10000","1","6200","0","0"
"13063","13063","1","3","63","901000105","60","501000014","70","517000410","3","0","0","2","150000","10000","1","6300","0","0"
"13064","13064","1","3","64","901000105","60","501000014","70","517000410","4","0","0","2","150000","10000","1","6400","0","0"
"13065","13065","1","3","65","901000105","60","501000014","70","517000410","4","0","0","2","150000","10000","1","6500","0","0"
"13066","13066","1","3","66","901000106","8","501000015","4","517000410","3","0","0","2","200000","10000","1","6600","0","0"
"13067","13067","1","3","67","901000106","8","501000015","4","517000410","4","0","0","2","200000","10000","1","6700","0","0"
"13068","13068","1","3","68","901000106","8","501000015","4","517000410","4","0","0","2","200000","10000","1","6800","0","0"
"13069","13069","1","3","69","901000106","8","501000015","4","517000410","5","0","0","2","200000","10000","1","6900","0","0"
"13070","13070","1","3","70","901000106","8","501000015","4","517000410","5","0","0","2","200000","10000","1","7000","0","0"
"13071","13071","1","3","71","901000106","10","501000015","5","517000410","4","0","0","2","250000","10000","1","7100","0","0"
"13072","13072","1","3","72","901000106","10","501000015","5","517000410","5","0","0","2","250000","10000","1","7200","0","0"
"13073","13073","1","3","73","901000106","10","501000015","5","517000410","5","0","0","2","250000","10000","1","7300","0","0"
"13074","13074","1","3","74","901000106","10","501000015","5","517000410","6","0","0","2","250000","10000","1","7400","0","0"
"13075","13075","1","3","75","901000106","10","501000015","5","517000410","6","0","0","2","250000","10000","1","7500","0","0"
"13076","13076","1","3","76","901000106","15","501000015","6","517000410","5","0","0","2","300000","10000","1","7600","0","0"
"13077","13077","1","3","77","901000106","15","501000015","6","517000410","6","0","0","2","300000","10000","1","7700","0","0"
"13078","13078","1","3","78","901000106","15","501000015","6","517000410","6","0","0","2","300000","10000","1","7800","0","0"
"13079","13079","1","3","79","901000106","15","501000015","6","517000410","7","0","0","2","300000","10000","1","7900","0","0"
"13080","13080","1","3","80","901000106","15","501000015","6","517000410","7","0","0","2","300000","10000","1","8000","0","0"
"13081","13081","1","3","81","901000106","20","501000015","7","517000410","6","0","0","2","400000","10000","1","8100","0","0"
"13082","13082","1","3","82","901000106","20","501000015","7","517000410","7","0","0","2","400000","10000","1","8200","0","0"
"13083","13083","1","3","83","901000106","20","501000015","7","517000410","7","0","0","2","400000","10000","1","8300","0","0"
"13084","13084","1","3","84","901000106","20","501000015","7","517000410","8","0","0","2","400000","10000","1","8400","0","0"
"13085","13085","1","3","85","901000106","20","501000015","7","517000410","8","0","0","2","400000","10000","1","8500","0","0"
"13086","13086","1","3","86","901000106","25","501000015","8","517000410","7","0","0","2","500000","10000","1","8600","0","0"
"13087","13087","1","3","87","901000106","25","501000015","8","517000410","8","0","0","2","500000","10000","1","8700","0","0"
"13088","13088","1","3","88","901000106","25","501000015","8","517000410","8","0","0","2","500000","10000","1","8800","0","0"
"13089","13089","1","3","89","901000106","25","501000015","8","517000410","9","0","0","2","500000","10000","1","8900","0","0"
"13090","13090","1","3","90","901000106","25","501000015","8","517000410","9","0","0","2","500000","10000","1","9000","0","0"
"13091","13091","1","3","91","901000106","30","501000015","9","517000410","8","0","0","2","700000","10000","1","9100","0","0"
"13092","13092","1","3","92","901000106","30","501000015","9","517000410","9","0","0","2","700000","10000","1","9200","0","0"
"13093","13093","1","3","93","901000106","30","501000015","9","517000410","9","0","0","2","700000","10000","1","9300","0","0"
"13094","13094","1","3","94","901000106","30","501000015","9","517000410","10","0","0","2","700000","10000","1","9400","0","0"
"13095","13095","1","3","95","901000106","30","501000015","9","517000410","10","0","0","2","700000","10000","1","9500","0","0"
"13096","13096","1","3","96","901000106","35","501000015","10","517000410","9","0","0","2","900000","10000","1","9600","0","0"
"13097","13097","1","3","97","901000106","35","501000015","10","517000410","10","0","0","2","900000","10000","1","9700","0","0"
"13098","13098","1","3","98","901000106","35","501000015","10","517000410","10","0","0","2","900000","10000","1","9800","0","0"
"13099","13099","1","3","99","901000106","35","501000015","10","517000410","11","0","0","2","900000","10000","1","9900","0","0"
"13100","13100","1","3","100","901000106","35","501000015","10","517000410","11","0","0","2","900000","10000","1","10000","0","0"
"13101","13101","1","3","101","901000106","40","501000015","11","517000410","10","0","0","2","1100000","10000","1","10100","0","0"
"13102","13102","1","3","102","901000106","40","501000015","11","517000410","11","0","0","2","1100000","10000","1","10200","0","0"
"13103","13103","1","3","103","901000106","40","501000015","11","517000410","11","0","0","2","1100000","10000","1","10300","0","0"
"13104","13104","1","3","104","901000106","40","501000015","11","517000410","12","0","0","2","1100000","10000","1","10400","0","0"
"13105","13105","1","3","105","901000106","40","501000015","11","517000410","12","0","0","2","1100000","10000","1","10500","0","0"
"14001","14001","1","4","1","901000102","2","501000021","1","0","0","0","0","2","100","10000","6","20","0","0"
"14002","14002","1","4","2","901000102","3","501000021","1","0","0","0","0","2","100","10000","6","40","0","0"
"14003","14003","1","4","3","901000102","4","501000021","1","0","0","0","0","2","100","10000","6","60","0","0"
"14004","14004","1","4","4","901000102","6","501000021","1","0","0","0","0","2","100","10000","6","80","0","0"
"14005","14005","1","4","5","901000102","9","501000021","1","0","0","0","0","2","100","10000","6","100","0","0"
"14006","14006","1","4","6","901000102","5","501000021","1","0","0","0","0","2","500","10000","6","120","0","0"
"14007","14007","1","4","7","901000102","7","501000021","1","0","0","0","0","2","500","10000","6","140","0","0"
"14008","14008","1","4","8","901000102","10","501000021","1","0","0","0","0","2","500","10000","6","160","0","0"
"14009","14009","1","4","9","901000102","15","501000021","1","0","0","0","0","2","500","10000","6","180","0","0"
"14010","14010","1","4","10","901000102","22","501000021","1","0","0","0","0","2","500","10000","6","200","0","0"
"14011","14011","1","4","11","901000103","4","501000022","8","0","0","0","0","2","1000","10000","6","220","0","0"
"14012","14012","1","4","12","901000103","6","501000022","8","0","0","0","0","2","1000","10000","6","240","0","0"
"14013","14013","1","4","13","901000103","9","501000022","8","0","0","0","0","2","1000","10000","6","260","0","0"
"14014","14014","1","4","14","901000103","13","501000022","8","0","0","0","0","2","1000","10000","6","280","0","0"
"14015","14015","1","4","15","901000103","19","501000022","8","0","0","0","0","2","1000","10000","6","300","0","0"
"14016","14016","1","4","16","901000103","10","501000022","14","0","0","0","0","2","2000","10000","6","320","0","0"
"14017","14017","1","4","17","901000103","15","501000022","14","0","0","0","0","2","2000","10000","6","340","0","0"
"14018","14018","1","4","18","901000103","22","501000022","14","0","0","0","0","2","2000","10000","6","360","0","0"
"14019","14019","1","4","19","901000103","33","501000022","14","0","0","0","0","2","2000","10000","6","380","0","0"
"14020","14020","1","4","20","901000103","49","501000022","14","0","0","0","0","2","2000","10000","6","400","0","0"
"14021","14021","1","4","21","901000104","4","501000023","10","0","0","0","0","2","4000","10000","6","420","0","0"
"14022","14022","1","4","22","901000104","6","501000023","10","0","0","0","0","2","4000","10000","6","440","0","0"
"14023","14023","1","4","23","901000104","9","501000023","10","0","0","0","0","2","4000","10000","6","460","0","0"
"14024","14024","1","4","24","901000104","13","501000023","10","0","0","0","0","2","4000","10000","6","480","0","0"
"14025","14025","1","4","25","901000104","19","501000023","10","0","0","0","0","2","4000","10000","6","500","0","0"
"14026","14026","1","4","26","901000104","10","501000023","20","0","0","0","0","2","8000","10000","6","520","0","0"
"14027","14027","1","4","27","901000104","15","501000023","20","0","0","0","0","2","8000","10000","6","540","0","0"
"14028","14028","1","4","28","901000104","22","501000023","20","0","0","0","0","2","8000","10000","6","560","0","0"
"14029","14029","1","4","29","901000104","33","501000023","20","0","0","0","0","2","8000","10000","6","580","0","0"
"14030","14030","1","4","30","901000104","49","501000023","20","0","0","0","0","2","8000","10000","6","600","0","0"
"14031","14031","1","4","31","901000104","20","501000023","30","0","0","0","0","2","15000","10000","6","620","0","0"
"14032","14032","1","4","32","901000104","30","501000023","30","0","0","0","0","2","15000","10000","6","640","0","0"
"14033","14033","1","4","33","901000104","45","501000023","30","0","0","0","0","2","15000","10000","6","660","0","0"
"14034","14034","1","4","34","901000104","67","501000023","30","0","0","0","0","2","15000","10000","6","680","0","0"
"14035","14035","1","4","35","901000104","100","501000023","30","0","0","0","0","2","15000","10000","6","700","0","0"
"14036","14036","1","4","36","901000105","4","501000024","20","0","0","0","0","2","30000","10000","6","720","0","0"
"14037","14037","1","4","37","901000105","6","501000024","20","0","0","0","0","2","30000","10000","6","740","0","0"
"14038","14038","1","4","38","901000105","9","501000024","20","0","0","0","0","2","30000","10000","6","760","0","0"
"14039","14039","1","4","39","901000105","13","501000024","20","0","0","0","0","2","30000","10000","6","780","0","0"
"14040","14040","1","4","40","901000105","19","501000024","20","0","0","0","0","2","30000","10000","6","800","0","0"
"14041","14041","1","4","41","901000105","10","501000024","30","0","0","0","0","2","60000","10000","6","820","0","0"
"14042","14042","1","4","42","901000105","15","501000024","30","0","0","0","0","2","60000","10000","6","840","0","0"
"14043","14043","1","4","43","901000105","22","501000024","30","0","0","0","0","2","60000","10000","6","860","0","0"
"14044","14044","1","4","44","901000105","33","501000024","30","0","0","0","0","2","60000","10000","6","880","0","0"
"14045","14045","1","4","45","901000105","49","501000024","30","0","0","0","0","2","60000","10000","6","900","0","0"
"14046","14046","1","4","46","901000105","20","501000024","40","0","0","0","0","2","100000","10000","6","920","0","0"
"14047","14047","1","4","47","901000105","30","501000024","40","0","0","0","0","2","100000","10000","6","940","0","0"
"14048","14048","1","4","48","901000105","45","501000024","40","0","0","0","0","2","100000","10000","6","960","0","0"
"14049","14049","1","4","49","901000105","67","501000024","40","0","0","0","0","2","100000","10000","6","980","0","0"
"14050","14050","1","4","50","901000105","100","501000024","40","0","0","0","0","2","100000","10000","6","1000","0","0"
"14051","14051","1","4","51","901000105","20","501000024","50","0","0","0","0","2","100000","10000","6","1020","0","0"
"14052","14052","1","4","52","901000105","30","501000024","50","0","0","0","0","2","100000","10000","6","1040","0","0"
