"Name","PackageId","OpenEffect","RewardType1","RewardId1","RewardValue1","RewardType2","RewardId2","RewardValue2","RewardType3","RewardId3","RewardValue3","RewardItem1","RewardItemValue1","RewardItem2","RewardItemValue2","RewardItem3","RewardItemValue3","RewardItem4","RewardItemValue4","RewardItem5","RewardItemValue5","RewardItem6","RewardItemValue6","RewardItem7","RewardItemValue7"
"601202667","601202667","0","1","(606201303,606201303,606201303,606201303,606201303,606201303)","2","1","(606201304,606201304,606201304,606201304,606201304,606201304)","2","1","(606201305,606201305,606201305,606201305,606201305,606201305)","2","(625200602,625200602,625200602,625200602,625200602,625200602)","10","(523200003,523200003,523200003,523200003,523200003,523200003)","1","(508200007,508200007,508200007,508200007,508200007,508200007)","1","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"601202668","601202668","0","2","(23)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202669","601202669","0","2","(23)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202670","601202670","0","2","(23)","1","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202671","601202671","0","1","(625200602,625200602,625200602,625200602,625200602,625200602)","4","1","(606201340,606201340,606201340,606201340,606201340,606201340)","1","1","(606201344,606201344,606201344,606201344,606201344,606201344)","1","(606201348,606201348,606201348,606201348,606201348,606201348)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202672","601202672","0","1","(602202671,602202671,602202671,602202671,602202671,602202671)","10","1","(602202672,602202672,602202672,602202672,602202672,602202672)","10","1","(501200050,501200050,501200050,501200050,501200050,501200050)","10","(517200410,517200410,517200410,517200410,517200410,517200410)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202673","601202673","0","1","(602202701,602202701,602202701,602202701,602202701,602202701)","10","1","(525200003,525200003,525200003,525200003,525200003,525200003)","2","1","(602202675,602202675,602202675,602202675,602202675,602202675)","5","(517200412,517200412,517200412,517200412,517200412,517200412)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202674","601202674","0","1","(602201601,602201601,602201601,602201601,602201601,602201601)","1","1","(602202401,602202401,602202401,602202401,602202401,602202401)","1","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202679","601202679","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","6","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","30","1","(503020002,503020002,503020002,503020002,503020002,503020002)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","100","(502920002,502920002,502920002,502920002,502920002,502920002)","5","(502920003,502920003,502920003,502920003,502920003,502920003)","1","(602202306,602202306,602202306,602202306,602202306,602202306)","30","(601202669,601202669,601202669,601202669,601202669,601202669)","1","(0)","0","(0)","0"
"601202680","601202680","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","8","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","40","1","(503020002,503020002,503020002,503020002,503020002,503020002)","3","(502120001,502120001,502120001,502120001,502120001,502120001)","200","(502920002,502920002,502920002,502920002,502920002,502920002)","10","(502920003,502920003,502920003,502920003,502920003,502920003)","2","(602202306,602202306,602202306,602202306,602202306,602202306)","40","(601202669,601202669,601202669,601202669,601202669,601202669)","2","(0)","0","(0)","0"
"601202681","601202681","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","10","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","50","1","(503020002,503020002,503020002,503020002,503020002,503020002)","5","(503020003,503020003,503020003,503020003,503020003,503020003)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","300","(502920002,502920002,502920002,502920002,502920002,502920002)","15","(502920003,502920003,502920003,502920003,502920003,502920003)","3","(602202306,602202306,602202306,602202306,602202306,602202306)","50","(601202669,601202669,601202669,601202669,601202669,601202669)","3","(0)","0"
"601202682","601202682","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","2","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","10","1","(503020002,503020002,503020002,503020002,503020002,503020002)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","50","(502920002,502920002,502920002,502920002,502920002,502920002)","2","(602202306,602202306,602202306,602202306,602202306,602202306)","20","(601202668,601202668,601202668,601202668,601202668,601202668)","5","(0)","0","(0)","0","(0)","0"
"601202683","601202683","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","3","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","20","1","(503020002,503020002,503020002,503020002,503020002,503020002)","2","(502120001,502120001,502120001,502120001,502120001,502120001)","100","(502920002,502920002,502920002,502920002,502920002,502920002)","3","(602202306,602202306,602202306,602202306,602202306,602202306)","30","(601202668,601202668,601202668,601202668,601202668,601202668)","5","(0)","0","(0)","0","(0)","0"
"601202684","601202684","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","5","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","30","1","(503020002,503020002,503020002,503020002,503020002,503020002)","3","(502120001,502120001,502120001,502120001,502120001,502120001)","200","(502920002,502920002,502920002,502920002,502920002,502920002)","5","(602202306,602202306,602202306,602202306,602202306,602202306)","40","(601202669,601202669,601202669,601202669,601202669,601202669)","1","(0)","0","(0)","0","(0)","0"
"601202685","601202685","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","3","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","20","1","(503020002,503020002,503020002,503020002,503020002,503020002)","2","(502120001,502120001,502120001,502120001,502120001,502120001)","100","(502920002,502920002,502920002,502920002,502920002,502920002)","3","(602202306,602202306,602202306,602202306,602202306,602202306)","30","(601202669,601202669,601202669,601202669,601202669,601202669)","1","(0)","0","(0)","0","(0)","0"
"601202686","601202686","0","1","(606201329,606201329,606201329,606201329,606201329,606201329)","50","1","(606201333,606201333,606201333,606201333,606201333,606201333)","50","1","(606201337,606201337,606201337,606201337,606201337,606201337)","50","(502920006,502920006,502920006,502920006,502920006,502920006)","1","(503020003,503020003,503020003,503020003,503020003,503020003)","2","(502120001,502120001,502120001,502120001,502120001,502120001)","200","(601202669,601202669,601202669,601202669,601202669,601202669)","2","(140520001,140520001,140520001,140520001,140520001,140520001)","20","(140420001,140420001,140420001,140420001,140420001,140420001)","10","(1301201443,1301201443,1301201443,1301201443,1301201443,1301201443)","100"
"601202687","601202687","0","1","(606201329,606201329,606201329,606201329,606201329,606201329)","30","1","(606201333,606201333,606201333,606201333,606201333,606201333)","30","1","(606201337,606201337,606201337,606201337,606201337,606201337)","30","(502920005,502920005,502920005,502920005,502920005,502920005)","1","(503020002,503020002,503020002,503020002,503020002,503020002)","4","(502120001,502120001,502120001,502120001,502120001,502120001)","100","(601202669,601202669,601202669,601202669,601202669,601202669)","1","(140520001,140520001,140520001,140520001,140520001,140520001)","10","(140420001,140420001,140420001,140420001,140420001,140420001)","8","(1301201443,1301201443,1301201443,1301201443,1301201443,1301201443)","80"
"601202688","601202688","0","1","(606201329,606201329,606201329,606201329,606201329,606201329)","10","1","(606201333,606201333,606201333,606201333,606201333,606201333)","10","1","(606201337,606201337,606201337,606201337,606201337,606201337)","10","(502920004,502920004,502920004,502920004,502920004,502920004)","3","(503020002,503020002,503020002,503020002,503020002,503020002)","3","(502120001,502120001,502120001,502120001,502120001,502120001)","50","(601202668,601202668,601202668,601202668,601202668,601202668)","5","(140520001,140520001,140520001,140520001,140520001,140520001)","5","(140420001,140420001,140420001,140420001,140420001,140420001)","6","(1301201443,1301201443,1301201443,1301201443,1301201443,1301201443)","60"
"601202689","601202689","0","1","(606201328,606201328,606201328,606201328,606201328,606201328)","20","1","(606201332,606201332,606201332,606201332,606201332,606201332)","20","1","(606201336,606201336,606201336,606201336,606201336,606201336)","20","(502920004,502920004,502920004,502920004,502920004,502920004)","2","(503020002,503020002,503020002,503020002,503020002,503020002)","2","(502120001,502120001,502120001,502120001,502120001,502120001)","40","(601202668,601202668,601202668,601202668,601202668,601202668)","4","(140520001,140520001,140520001,140520001,140520001,140520001)","4","(140420001,140420001,140420001,140420001,140420001,140420001)","4","(1301201443,1301201443,1301201443,1301201443,1301201443,1301201443)","40"
"601202690","601202690","0","1","(606201328,606201328,606201328,606201328,606201328,606201328)","10","1","(606201332,606201332,606201332,606201332,606201332,606201332)","10","1","(606201336,606201336,606201336,606201336,606201336,606201336)","10","(502920004,502920004,502920004,502920004,502920004,502920004)","1","(503020002,503020002,503020002,503020002,503020002,503020002)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","30","(601202668,601202668,601202668,601202668,601202668,601202668)","3","(140520001,140520001,140520001,140520001,140520001,140520001)","3","(140420001,140420001,140420001,140420001,140420001,140420001)","3","(1301201443,1301201443,1301201443,1301201443,1301201443,1301201443)","20"
"601202703","601202703","0","1","(701200105,701200105,701200105,701200105,701200105,701200105)","3","1","(701200205,701200205,701200205,701200205,701200205,701200205)","3","1","(701200305,701200305,701200305,701200305,701200305,701200305)","2","(701200405,701200405,701200405,701200405,701200405,701200405)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202705","601202705","0","1","(901200106,901200106,901200106,901200106,901200106,901200106)","6","1","(901200206,901200206,901200206,901200206,901200206,901200206)","3","1","(901200306,901200306,901200306,901200306,901200306,901200306)","3","(501200045,501200045,501200045,501200045,501200045,501200045)","2","(501200025,501200025,501200025,501200025,501200025,501200025)","2","(501200015,501200015,501200015,501200015,501200015,501200015)","2","(0)","0","(0)","0","(0)","0","(0)","0"
"601202709","601202709","0","1","(606201328,606201328,606201328,606201328,606201328,606201328)","5","1","(606201336,606201336,606201336,606201336,606201336,606201336)","5","1","(606201332,606201332,606201332,606201332,606201332,606201332)","5","(525200001,525200001,525200001,525200001,525200001,525200001)","1","(525200002,525200002,525200002,525200002,525200002,525200002)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202710","601202710","0","1","(601201603,601201603,601201603,601201603,601201603,601201603)","5","1","(601201604,601201604,601201604,601201604,601201604,601201604)","2","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202711","601202711","0","1","(525200002,525200002,525200002,525200002,525200002,525200002)","5","1","(525200001,525200001,525200001,525200001,525200001,525200001)","10","1","(523200002,523200002,523200002,523200002,523200002,523200002)","10","(508200006,508200006,508200006,508200006,508200006,508200006)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202712","601202712","0","1","(525200003,525200003,525200003,525200003,525200003,525200003)","1","1","(523200003,523200003,523200003,523200003,523200003,523200003)","5","1","(508200007,508200007,508200007,508200007,508200007,508200007)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202714","601202714","0","1","(602202419,602202419,602202419,602202419,602202419,602202419)","10","1","(601202346,601202346,601202346,601202346,601202346,601202346)","5","1","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202715","601202715","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200608,602200608,602200608,602200608,602200608,602200608)","10","1","(602200607,602200607,602200607,602200607,602200607,602200607)","10","(602200614,602200614,602200614,602200614,602200614,602200614)","10","(602200612,602200612,602200612,602200612,602200612,602200612)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202717","601202717","0","1","(606201329,606201329,606201329,606201329,606201329,606201329)","3","1","(606201333,606201333,606201333,606201333,606201333,606201333)","3","1","(606201337,606201337,606201337,606201337,606201337,606201337)","3","(601201603,601201603,601201603,601201603,601201603,601201603)","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1","(601201602,601201602,601201602,601201602,601201602,601201602)","1","(601201601,601201601,601201601,601201601,601201601,601201601)","1","(0)","0","(0)","0","(0)","0"
"601202721","601202721","0","1","(1301201707,1301201707,1301201707,1301201707,1301201707,1301201707)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202722","601202722","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200608,602200608,602200608,602200608,602200608,602200608)","10","1","(602200607,602200607,602200607,602200607,602200607,602200607)","10","(602200614,602200614,602200614,602200614,602200614,602200614)","10","(602200612,602200612,602200612,602200612,602200612,602200612)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(0)","0","(0)","0"
"601202724","601202724","0","1","(602200608,602200608,602200608,602200608,602200608,602200608)","10","1","(602200607,602200607,602200607,602200607,602200607,602200607)","10","1","(602200614,602200614,602200614,602200614,602200614,602200614)","10","(602200612,602200612,602200612,602200612,602200612,602200612)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202725","601202725","0","1","(523200002,523200002,523200002,523200002,523200002,523200002)","5","1","(508200006,508200006,508200006,508200006,508200006,508200006)","5","1","(508200003,508200003,508200003,508200003,508200003,508200003)","10","(602200606,602200606,602200606,602200606,602200606,602200606)","5","(602200605,602200605,602200605,602200605,602200605,602200605)","5","(602200604,602200604,602200604,602200604,602200604,602200604)","5","(523200003,523200003,523200003,523200003,523200003,523200003)","1","(508200007,508200007,508200007,508200007,508200007,508200007)","1","(0)","0","(0)","0"
"601202726","601202726","0","1","(601202439,601202439,601202439,601202439,601202439,601202439)","1","1","(601202445,601202445,601202445,601202445,601202445,601202445)","1","1","(601202438,601202438,601202438,601202438,601202438,601202438)","3","(601202444,601202444,601202444,601202444,601202444,601202444)","3","(602200602,602200602,602200602,602200602,602200602,602200602)","5","(602200603,602200603,602200603,602200603,602200603,602200603)","5","(602200601,602200601,602200601,602200601,602200601,602200601)","5","(0)","0","(0)","0","(0)","0"
"601202727","601202727","0","1","(602202657,602202657,602202657,602202657,602202657,602202657)","1","1","(602202642,602202642,602202642,602202642,602202642,602202642)","3","1","(602202596,602202596,602202596,602202596,602202596,602202596)","3","(602200609,602200609,602200609,602200609,602200609,602200609)","5","(602200610,602200610,602200610,602200610,602200610,602200610)","5","(602200611,602200611,602200611,602200611,602200611,602200611)","5","(0)","0","(0)","0","(0)","0","(0)","0"
"601202728","601202728","0","1","(601202729,601202729,601202729,601202729,601202729,601202729)","1","1","(200206014,200206014,200206014,200206014,200206014,200206014)","1","1","(301206014,301206014,301206014,301206014,301206014,301206014)","1","(302206014,302206014,302206014,302206014,302206014,302206014)","1","(303206014,303206014,303206014,303206014,303206014,303206014)","1","(304206014,304206014,304206014,304206014,304206014,304206014)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202729","601202729","0","1","(601202730,601202730,601202730,601202730,601202730,601202730)","1","1","(602201601,602201601,602201601,602201601,602201601,602201601)","5","1","(602200605,602200605,602200605,602200605,602200605,602200605)","30","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(606201328,606201328,606201328,606201328,606201328,606201328)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202730","601202730","0","1","(601202731,601202731,601202731,601202731,601202731,601202731)","1","1","(602201601,602201601,602201601,602201601,602201601,602201601)","5","1","(602200605,602200605,602200605,602200605,602200605,602200605)","30","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","3","(606201370,606201370,606201370,606201370,606201370,606201370)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202731","601202731","0","1","(601202732,601202732,601202732,601202732,601202732,601202732)","1","1","(412201042,412201042,412201042,412201042,412201042,412201042)","1","1","(412201043,412201043,412201043,412201043,412201043,412201043)","1","(412201044,412201044,412201044,412201044,412201044,412201044)","1","(412201045,412201045,412201045,412201045,412201045,412201045)","1","(412201046,412201046,412201046,412201046,412201046,412201046)","1","(606201328,606201328,606201328,606201328,606201328,606201328)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202732","601202732","0","1","(601202733,601202733,601202733,601202733,601202733,601202733)","1","1","(602200701,602200701,602200701,602200701,602200701,602200701)","1","1","(602200601,602200601,602200601,602200601,602200601,602200601)","30","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(606201370,606201370,606201370,606201370,606201370,606201370)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202733","601202733","0","1","(601202734,601202734,601202734,601202734,601202734,601202734)","1","1","(602202492,602202492,602202492,602202492,602202492,602202492)","5","1","(602202493,602202493,602202493,602202493,602202493,602202493)","5","(602200601,602200601,602200601,602200601,602200601,602200601)","30","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","3","(606201328,606201328,606201328,606201328,606201328,606201328)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202734","601202734","0","1","(601202735,601202735,601202735,601202735,601202735,601202735)","1","1","(602200607,602200607,602200607,602200607,602200607,602200607)","20","1","(602200602,602200602,602200602,602200602,602200602,602200602)","30","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1","(606201370,606201370,606201370,606201370,606201370,606201370)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202735","601202735","0","1","(601202736,601202736,601202736,601202736,601202736,601202736)","1","1","(602200612,602200612,602200612,602200612,602200612,602200612)","20","1","(602200602,602200602,602200602,602200602,602200602,602200602)","30","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","3","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1","(606201328,606201328,606201328,606201328,606201328,606201328)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202736","601202736","0","1","(601202737,601202737,601202737,601202737,601202737,601202737)","1","1","(602200608,602200608,602200608,602200608,602200608,602200608)","20","1","(602200603,602200603,602200603,602200603,602200603,602200603)","30","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(140520001,140520001,140520001,140520001,140520001,140520001)","2","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(606201370,606201370,606201370,606201370,606201370,606201370)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202737","601202737","0","1","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","1","(602200614,602200614,602200614,602200614,602200614,602200614)","20","1","(602200603,602200603,602200603,602200603,602200603,602200603)","30","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","3","(140520001,140520001,140520001,140520001,140520001,140520001)","2","(606201370,606201370,606201370,606201370,606201370,606201370)","10","(606201328,606201328,606201328,606201328,606201328,606201328)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202738","601202738","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","(602200613,602200613,602200613,602200613,602200613,602200613)","10","(602200614,602200614,602200614,602200614,602200614,602200614)","5","(602200612,602200612,602200612,602200612,602200612,602200612)","5","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","3","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202739","601202739","0","1","(502920005,502920005,502920005,502920005,502920005,502920005)","1","1","(602202671,602202671,602202671,602202671,602202671,602202671)","10","1","(501200050,501200050,501200050,501200050,501200050,501200050)","10","(517200410,517200410,517200410,517200410,517200410,517200410)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202740","601202740","0","1","(525200004,525200004,525200004,525200004,525200004,525200004)","1","1","(525200003,525200003,525200003,525200003,525200003,525200003)","2","1","(517200412,517200412,517200412,517200412,517200412,517200412)","5","(517200413,517200413,517200413,517200413,517200413,517200413)","1","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"602202747","602202747","0","2","(5)","5000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202741","601202741","0","1","(606201328,606201328,606201328,606201328,606201328,606201328)","5","1","(606201332,606201332,606201332,606201332,606201332,606201332)","5","1","(606201336,606201336,606201336,606201336,606201336,606201336)","5","(625200602,625200602,625200602,625200602,625200602,625200602)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202742","601202742","0","1","(601201603,601201603,601201603,601201603,601201603,601201603)","2","1","(601201604,601201604,601201604,601201604,601201604,601201604)","2","1","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(140420001,140420001,140420001,140420001,140420001,140420001)","1","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202743","601202743","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","(602200613,602200613,602200613,602200613,602200613,602200613)","10","(602200614,602200614,602200614,602200614,602200614,602200614)","10","(602200607,602200607,602200607,602200607,602200607,602200607)","10","(602200612,602200612,602200612,602200612,602200612,602200612)","10","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","20","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202746","601202746","0","2","(7)","120","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202747","601202747","0","2","(7)","200","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202748","601202748","0","2","(7)","405","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202749","601202749","0","2","(7)","1220","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202750","601202750","0","2","(7)","2040","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202751","601202751","0","2","(7)","4100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202752","601202752","0","1","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","10","1","(602200607,602200607,602200607,602200607,602200607,602200607)","10","1","(602200608,602200608,602200608,602200608,602200608,602200608)","10","(602200604,602200604,602200604,602200604,602200604,602200604)","10","(602200605,602200605,602200605,602200605,602200605,602200605)","10","(602200603,602200603,602200603,602200603,602200603,602200603)","10","(602200602,602200602,602200602,602200602,602200602,602200602)","10","(602200601,602200601,602200601,602200601,602200601,602200601)","10","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"601202754","601202754","0","1","(140520001,140520001,140520001,140520001,140520001,140520001)","1","1","(625200602,625200602,625200602,625200602,625200602,625200602)","6","1","(606201339,606201339,606201339,606201339,606201339,606201339)","1","(606201343,606201343,606201343,606201343,606201343,606201343)","1","(606201347,606201347,606201347,606201347,606201347,606201347)","1","(1707200001,1707200001,1707200001,1707200001,1707200001,1707200001)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202755","601202755","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","(602200613,602200613,602200613,602200613,602200613,602200613)","10","(602200614,602200614,602200614,602200614,602200614,602200614)","10","(602200607,602200607,602200607,602200607,602200607,602200607)","10","(602200608,602200608,602200608,602200608,602200608,602200608)","10","(602200612,602200612,602200612,602200612,602200612,602200612)","10","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","20","(0)","0"
