"Name","MonsterId","GroupId","NameSid","NameTitleSid","MonsterResourceID","BehaviourAiLink","MonColorGroupID","MonScale","Race","MonGrade","Level","MonType","MaxHP","PhysicalAttack","ReducePhysicalDef","MagicAttack","ReduceMagicDef","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","AttackLuck","WalkSpeed","RunSpeed","FastRunSpeed","FiredefensePer","FrozendefensePer","LightningdefensePer","PoisondefensePer","HolydefensePer","DarkdefensePer","CombatPower","Exp","HpStack","PierceBody","UseAppear","FactionType","ViewRange","ActivityRange","TargetingType","CharacterTargetPriority","TargetValue","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","PartsRadius","MonsterFunctionData"
"101001022","101001022","9","3701654","0","500291","4000","100119","1","2","1","7","1","1394","121","0","121","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","350","350","1000","0","-500","500","-250","0","4268","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10019010,10019020)","(10019030,10019040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","150","150","500","500","0","0","0","0","0"
"101001023","101001023","9","3701655","0","500291","4000","100120","1","2","1","7","1","1394","121","0","121","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","350","350","1000","0","-500","500","-250","0","4268","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10019010,10019020)","(10019030,10019040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","150","150","500","500","0","0","0","0","0"
"101001024","101001024","9","3701656","0","500781","4000","100121","1.2","2","1","7","1","1394","121","0","121","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273","350","350","1000","0","-500","500","-250","0","4268","0","0","0","0","2","10000","10000","1","0","0","2","2","4","6","(10096010,10096020)","(10096130,10096140)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","530","0","200","200","500","500","0","0","0","0","0"
"101001025","101001025","0","3701657","0","500581","4000","100315","1","0","1","7","1","976","85","0","85","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","350","350","-500","0","-100","0","230","230","4268","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10011010,10011020)","(10011040)","(100)","(0)","(0)","(0)","(10011020)","(10011030)","(0)","(0)","(0)","(0)","50","280","800","100","100","500","500","0","0","0","0","0"
"101001026","101001026","0","3701658","0","500791","4000","100315","1","0","1","7","1","976","85","0","85","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","350","350","-500","0","-100","0","230","230","4268","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10097010,10097020)","(10097030)","(50,50)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","200","0","100","100","500","500","0","0","0","0","0"
"101001027","101001027","0","3701659","0","500811","4000","100315","1","0","1","7","1","976","85","0","85","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","350","350","-500","0","-100","0","230","230","4268","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10099010,10099020)","(10099030)","(100)","(0)","(0)","(0)","(10099040)","(10099140)","(0)","(0)","(0)","(0)","50","200","800","100","100","500","500","0","0","0","0","0"
"101001028","101001028","0","3701660","0","500811","4000","100125","2.4","0","3","7","1","4112","133","0","133","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","350","350","-500","0","-100","0","230","230","4268","0","4112","0","0","2","10000","10000","1","0","0","1","1","2","3","(10099010,10099020)","(10099130)","(100)","(0)","(0)","(0)","(10099040)","(10099140)","(0)","(0)","(0)","(0)","50","410","800","100","100","1000","2000","2000","0","0","0","0"
"101001033","101001033","0","3701653","0","400252","0","0","1","0","1","9","3","1540","167","0","167","0","75","75","69","82","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-500","0","-100","0","230","230","5204","0","0","1","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","1350","0","1200","1100","500","500","5000","0","0","0","Rare"
"101001036","101001036","8","3703084","3700028","300481","4000","0","1","4","3","10","1","13148","227","0","227","0","82","82","88","87","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","500","500","0","-250","0","-500","1000","500","5528","0","3287","0","0","2","10000","10000","1","0","0","1","1","2","3","(10133010,10133020)","(10133030,10133040,10133910)","(20,60,20)","(0,0,0)","(0,0,0)","(0,0,0)","(10133010,10133020)","(0)","(0)","(0)","(0)","(0)","50","250","0","130","100","1000","2000","2000","0","0","0","0"
"101001037","101001037","0","3703085","3700029","300991","4000","0","1","4","1","9","1","1540","167","0","167","0","75","75","69","82","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","350","350","0","-250","0","-500","1000","500","5204","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10219010,10219020)","(10219030,10219040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"101001038","101001038","0","3703086","3700029","300991","4000","0","1","4","1","9","1","1540","167","0","167","0","75","75","69","82","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","350","350","0","-250","0","-500","1000","500","5204","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10219010,10219020)","(10219030,10219040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"101001039","101001039","0","3703087","3700029","300991","4000","0","1","4","1","9","1","1540","167","0","167","0","75","75","69","82","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","350","350","0","-250","0","-500","1000","500","5204","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10219010,10219020)","(10219030,10219040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"101001041","101001041","0","3710025","3701665","300741","4000","0","1.2","2","2","12","1","3146","243","0","243","0","105","105","88","103","15","5","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","7338","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10054010,10054020)","(10054030,10054040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","1000","500","0","0","0","0"
"101001042","101001042","0","3701666","0","500471","4000","100126","1","1","1","12","1","2097","225","0","225","0","105","105","88","103","15","5","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","270","270","-250","0","0","1000","-500","500","7338","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10050010,10050020)","(10050030,10050040)","(60,40)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","130","100","500","500","0","0","0","0","0"
"101001043","101001043","0","3701667","0","500481","4000","100127","1","1","1","12","1","2097","225","0","225","0","105","105","88","103","15","5","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","270","270","-250","0","0","1000","-500","500","7338","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10051010,10051020)","(10051030,10051040,10051110,10051140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","280","0","130","100","500","500","0","0","0","0","0"
"101001044","101001044","0","3701668","0","500881","4000","0","1.2","2","4","13","1","35712","304","0","304","0","116","116","125","112","18","8","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","500","500","1000","0","-500","500","-250","0","7644","0","4464","1","0","2","10000","10000","1","2","0","1","1","3","4","(10057010,10057020)","(10057130,10057140,10057050)","(40,40,20)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","200","200","2000","4000","4000","30","100","0","0"
"101001045","101001045","0","3701738","3700031","300291","4003","0","1","4","1","13","1","357120","243","0","304","0","116","116","125","112","18","8","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","500","500","0","-250","0","-500","1000","500","7644","0","0","0","0","1","10000","10000","2","0","101001044","0.5","0.5","1","2","(10125010,10125020)","(10125030,10125240,10125050,10125910)","(10,85,0,5)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(10125240)","(0)","(0)","(0)","(0)","(0)","50","280","800","120","100","500","700","200","0","0","0","HideLv"
"101001046","101001046","0","3701794","3700032","300321","4003","0","1","4","1","7","1","13940","121","0","121","0","46","46","49","66","10","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","500","500","0","-250","0","-500","1000","500","4268","0","0","0","0","1","10000","10000","1","0","0","1","1","1","2","(10132010)","(10132030)","(100)","(0)","(0)","(0)","(10132020)","(10132030)","(0)","(0)","(0)","(0)","50","200","800","100","100","500","500","0","0","0","0","HideLv"
"101001048","101001048","0","3701671","0","300991","4000","0","1","4","1","9","1","1540","167","0","167","0","75","75","69","82","10","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","350","350","0","-250","0","-500","1000","500","5204","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10219010,10219020)","(10219030,10219040)","(70,30)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"101001049","101001049","0","3710025","3701665","300741","4000","0","1.2","2","1","11","1","2835","224","0","224","0","93","93","81","95","13","3","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","6996","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10054010,10054020)","(10054030,10054040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"101001115","101001115","0","3710024","3701665","300741","4000","0","1.5","2","1","11","1","5576","228","0","228","0","93","93","81","95","13","3","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","6996","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10054010,10054020)","(10054030,10054040)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","425","0","130","100","500","500","0","0","0","0","0"
"101001116","101001116","0","3710025","3701665","300741","4000","0","1.2","2","1","13","1","3456","262","0","262","0","116","116","96","112","18","8","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","7644","0","0","0","0","2","10000","10000","1","1","0","0.5","0.5","4","6","(10054010,10054020)","(10054030,10054040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"101001117","101001117","0","3710024","3701665","300741","4000","0","1.5","2","1","13","1","6797","267","0","267","0","116","116","96","112","18","8","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","7644","0","0","0","0","2","10000","10000","1","1","0","0.5","0.5","4","6","(10054010,10054020)","(10054030,10054040)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","425","0","130","100","500","500","0","0","0","0","0"
"102004001","102004001","0","3701724","0","500331","4000","100032","1","4","1","15","1","2718","279","0","279","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10039010,10039020)","(10039030,10039040,10039130,10039140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","280","0","130","100","500","500","0","0","0","0","0"
"102004002","102004002","0","3701725","0","500341","4000","100042","1","4","1","15","1","2718","279","0","279","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10040010,10040020)","(10040030,10040040,10040130)","(50,50,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","280","0","130","100","500","500","0","0","0","0","0"
"102004004","102004004","0","3701727","3700034","300451","4000","0","1","4","3","15","1","8018","307","0","307","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","500","500","0","-250","0","-500","1000","500","8304","0","8018","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10128010,10128020)","(10128030)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","120","100","1000","2000","2000","0","0","0","0"
"102004009","102004009","0","3701732","0","501651","4000","100288","1","4","1","15","1","1903","195","0","195","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"102004010","102004010","0","3701732","0","501651","4000","100288","1","4","1","15","1","1903","195","0","195","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"102004011","102004011","0","3701732","0","501661","4000","100288","1","4","1","15","1","1903","195","0","195","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10207010,10207020)","(10207030,10207040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","100","500","500","0","0","0","0","0"
"102004012","102004012","0","3701733","3700035","300391","4000","0","1","4","3","15","1","12775","321","0","321","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","500","500","0","-250","0","-500","1000","500","8304","0","6388","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10135010,10135020)","(10135030,10135910)","(60,40)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","120","100","1000","2000","2000","0","0","0","0"
"102004013","102004013","0","3701743","0","501651","4000","0","1","4","1","15","1","1903","195","0","195","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"102004014","102004014","0","3701743","0","501651","4000","0","1","4","1","15","1","1903","195","0","195","0","160","160","111","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","350","350","0","-250","0","-500","1000","500","8304","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"102004016","102004016","0","3701737","3700015","300541","4000","0","1","4","3","15","1","42129","349","0","349","0","160","160","144","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","500","500","0","-250","0","-500","1000","500","8304","0","5266","0","0","2","10000","10000","1","0","102004017","0.5","0.5","2","3","(10127010,10127020)","(10127030,10127040,10127910,10127130,10127140)","(25,25,10,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","120","100","1000","2000","2000","0","0","0","0"
"102004017","102004017","0","3701738","3700031","300291","4003","0","1","4","3","15","1","421290","314","0","349","0","160","160","144","129","24","13","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","500","500","0","-250","0","-500","1000","500","8304","0","52661","0","0","1","10000","10000","1","0","102004016","0.5","0.5","1","2","(10125010,10125020)","(10125030,10125240,10125050,10125910)","(15,65,10,10)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(10125240)","(0)","(0)","(0)","(0)","(0)","50","280","800","120","100","1000","2500","2500","0","0","0","HideLv"
