"Name","RowId","PaletteGroupId","Number","Color01Id","Color02Id"
"824","824","1032003","27","112752","0"
"825","825","1032003","28","112753","0"
"826","826","1032003","29","112754","0"
"827","827","1032003","30","112755","0"
"828","828","1032003","31","112756","0"
"829","829","1032003","32","112757","0"
"830","830","1032003","33","112758","0"
"831","831","1032003","34","112759","0"
"832","832","1032003","35","112760","0"
"833","833","1032003","36","112761","0"
"834","834","1032003","37","112762","0"
"835","835","1032003","38","112763","0"
"836","836","1032003","39","112764","0"
"837","837","1032003","40","112765","0"
"838","838","1032003","41","112766","0"
"839","839","1032003","42","112767","0"
"840","840","1032003","43","112768","0"
"841","841","1032003","44","112769","0"
"842","842","1032003","45","112770","0"
"843","843","1032003","46","112771","0"
"844","844","1032003","47","112772","0"
"845","845","1032003","48","112773","0"
"846","846","1032003","49","112774","0"
"847","847","1032003","50","112775","0"
"848","848","1032003","51","112776","0"
"849","849","1032003","52","112777","0"
"850","850","1032003","53","112778","0"
"851","851","1032003","54","112779","0"
"852","852","1032003","55","112780","0"
"853","853","1032003","56","112781","0"
"854","854","1032003","57","112782","0"
"855","855","1032003","58","112783","0"
"856","856","1032003","59","112784","0"
"857","857","1032003","60","112785","0"
"858","858","1032003","61","112786","0"
"859","859","1032003","62","112787","0"
"860","860","1032003","63","112788","0"
"861","861","1032003","64","112789","0"
"862","862","1032003","65","112790","0"
"863","863","1032003","66","112791","0"
"864","864","1032003","67","112792","0"
"865","865","1032003","68","112793","0"
"866","866","1032003","69","112794","0"
"867","867","1032003","70","112795","0"
"868","868","1032003","71","112796","0"
"869","869","1032003","72","112797","0"
"870","870","1032003","73","112798","0"
"871","871","1032003","74","112799","0"
"872","872","1032003","75","112800","0"
"873","873","1032003","76","112801","0"
"874","874","1032003","77","112802","0"
"875","875","1032003","78","112803","0"
"876","876","1032003","79","112804","0"
"877","877","1032003","80","112805","0"
"878","878","1032003","81","112806","0"
"879","879","1032003","82","112807","0"
"880","880","1032003","83","112808","0"
"881","881","1032003","84","112809","0"
"882","882","1032003","85","112810","0"
"883","883","1032003","86","112811","0"
"884","884","1032003","87","112812","0"
"885","885","1032003","88","112813","0"
"886","886","1032003","89","112814","0"
"887","887","1032003","90","112815","0"
"888","888","1032003","91","112816","0"
"889","889","1032003","92","112817","0"
"890","890","1032003","93","112818","0"
"891","891","1032003","94","112819","0"
"892","892","1032003","95","112820","0"
"893","893","1032003","96","112821","0"
"894","894","1032003","97","112822","0"
"895","895","1032003","98","112823","0"
"896","896","1032003","99","112824","0"
"897","897","1032003","100","112825","0"
"898","898","1032003","101","112826","0"
"899","899","1032003","102","112827","0"
"900","900","1032003","103","112828","0"
"901","901","1032003","104","112829","0"
"902","902","1032003","105","112830","0"
"903","903","1032003","106","112831","0"
"904","904","1032003","107","112832","0"
"905","905","1032003","108","112833","0"
"906","906","1032003","109","112834","0"
"907","907","1032003","110","112835","0"
"908","908","1032003","111","112836","0"
"909","909","1032003","112","112837","0"
"910","910","1032003","113","112838","0"
"911","911","1032003","114","112839","0"
"912","912","1032003","115","112840","0"
"913","913","1032003","116","112841","0"
"914","914","1032003","117","112842","0"
"915","915","1032003","118","112843","0"
"916","916","1032003","119","112844","0"
"917","917","1032003","120","112845","0"
"918","918","1032003","121","112846","0"
"919","919","1032003","122","112847","0"
"920","920","1032003","123","112848","0"
"921","921","1032003","124","112849","0"
"922","922","1032003","125","112850","0"
"923","923","1032003","126","112851","0"
"924","924","1032003","127","112852","0"
"925","925","1032003","128","112853","0"
"926","926","1032003","129","112854","0"
"927","927","1032003","130","112855","0"
"928","928","1032003","131","112856","0"
"929","929","1032003","132","112857","0"
"930","930","1032003","133","112858","0"
"931","931","1032003","134","112859","0"
"932","932","1032003","135","112860","0"
"933","933","1032003","136","112861","0"
"934","934","1032003","137","112862","0"
"935","935","1032003","138","112863","0"
"936","936","1032003","139","112864","0"
"937","937","1032003","140","112865","0"
"938","938","1032003","141","112866","0"
"939","939","1032003","142","112867","0"
"940","940","1032003","143","112868","0"
"941","941","1032003","144","112869","0"
"942","942","1032003","145","112870","0"
"943","943","1031004","1","112871","0"
"944","944","1031004","2","112872","0"
"945","945","1031004","3","112873","0"
"946","946","1031004","4","112874","0"
"947","947","1031004","5","112875","0"
"948","948","1031004","6","112876","0"
"949","949","1031004","7","112877","0"
"950","950","1031004","8","112878","0"
"951","951","1031004","9","112879","0"
"952","952","1031004","10","112880","0"
"953","953","1031004","11","112881","0"
"954","954","1031004","12","112882","0"
"955","955","1031004","13","112883","0"
"956","956","1031004","14","112884","0"
"957","957","1031004","15","112885","0"
"958","958","1031004","16","112886","0"
"959","959","1031004","17","112887","0"
"960","960","1031004","18","112888","0"
"961","961","1031004","19","112889","0"
"962","962","1031004","20","112890","0"
"963","963","1031004","21","112891","0"
"964","964","1031004","22","112892","0"
"965","965","1031004","23","112893","0"
"966","966","1031004","24","112894","0"
"967","967","1031004","25","112895","0"
"968","968","1031004","26","112896","0"
"969","969","1031004","27","112897","0"
"970","970","1031004","28","112898","0"
"971","971","1031004","29","112899","0"
"972","972","1031004","30","112900","0"
"973","973","1031004","31","112901","0"
"974","974","1031004","32","112902","0"
"975","975","1031004","33","112903","0"
"976","976","1031004","34","112904","0"
"977","977","1031004","35","112905","0"
"978","978","1031004","36","112906","0"
"979","979","1031004","37","112907","0"
"980","980","1031004","38","112908","0"
"981","981","1031004","39","112909","0"
"982","982","1031004","40","112910","0"
"983","983","1031004","41","112911","0"
"984","984","1031004","42","112912","0"
"985","985","1031004","43","112913","0"
"986","986","1031004","44","112914","0"
"987","987","1031004","45","112915","0"
"988","988","1031004","46","112916","0"
"989","989","1031004","47","112917","0"
"990","990","1031004","48","112918","0"
"991","991","1031004","49","112919","0"
"992","992","1031004","50","112920","0"
"993","993","1031004","51","112921","0"
"994","994","1031004","52","112922","0"
"995","995","1031004","53","112923","0"
"996","996","1031004","54","112924","0"
"997","997","1031004","55","112925","0"
"998","998","1031004","56","112926","0"
"999","999","1031004","57","112927","0"
"1000","1000","1031004","58","112928","0"
"1001","1001","1031004","59","112929","0"
"1002","1002","1031004","60","112930","0"
"1003","1003","1031004","61","112931","0"
"1004","1004","1031004","62","112932","0"
"1005","1005","1031004","63","112933","0"
"1006","1006","1031004","64","112934","0"
"1007","1007","1031004","65","112935","0"
"1008","1008","1031004","66","112936","0"
"1009","1009","1031004","67","112937","0"
"1010","1010","1031004","68","112938","0"
"1011","1011","1031004","69","112939","0"
"1012","1012","1031004","70","112940","0"
"1013","1013","1031004","71","112941","0"
"1014","1014","1031004","72","112942","0"
"1015","1015","1031004","73","112943","0"
"1016","1016","1031004","74","112944","0"
"1017","1017","1031004","75","112945","0"
"1018","1018","1031004","76","112946","0"
"1019","1019","1031004","77","112947","0"
"1020","1020","1031004","78","112948","0"
"1021","1021","1031004","79","112949","0"
"1022","1022","1031004","80","112950","0"
"1023","1023","1031004","81","112951","0"
"1024","1024","1031004","82","112952","0"
"1025","1025","1031004","83","112953","0"
"1026","1026","1031004","84","112954","0"
"1027","1027","1031004","85","112955","0"
"1028","1028","1031004","86","112956","0"
"1029","1029","1031004","87","112957","0"
"1030","1030","1031004","88","112958","0"
"1031","1031","1031004","89","112959","0"
"1032","1032","1031004","90","112960","0"
"1033","1033","1031004","91","112961","0"
"1034","1034","1031004","92","112962","0"
"1035","1035","1031004","93","112963","0"
"1036","1036","1031004","94","112964","0"
"1037","1037","1031004","95","112965","0"
"1038","1038","1031004","96","112966","0"
"1039","1039","1031004","97","112967","0"
"1040","1040","1031004","98","112968","0"
"1041","1041","1031004","99","112969","0"
"1042","1042","1031004","100","112970","0"
"1043","1043","1031004","101","112971","0"
"1044","1044","1031004","102","112972","0"
"1045","1045","1031004","103","112973","0"
"1046","1046","1031004","104","112974","0"
"1047","1047","1031004","105","112975","0"
"1048","1048","1031004","106","112976","0"
"1049","1049","1031004","107","112977","0"
"1050","1050","1031004","108","112978","0"
"1051","1051","1031004","109","112979","0"
"1052","1052","1031004","110","112980","0"
"1053","1053","1031004","111","112981","0"
"1054","1054","1031004","112","112982","0"
"1055","1055","1031004","113","112983","0"
"1056","1056","1031004","114","112984","0"
"1057","1057","1031004","115","112985","0"
"1058","1058","1031004","116","112986","0"
"1059","1059","1031004","117","112987","0"
"1060","1060","1031004","118","112988","0"
"1061","1061","1031004","119","112989","0"
"1062","1062","1031004","120","112990","0"
"1063","1063","1031004","121","112991","0"
"1064","1064","1031004","122","112992","0"
"1065","1065","1031004","123","112993","0"
"1066","1066","1031004","124","112994","0"
"1067","1067","1031004","125","112995","0"
"1068","1068","1031004","126","112996","0"
"1069","1069","1031004","127","112997","0"
"1070","1070","1031004","128","112998","0"
"1071","1071","1031004","129","112999","0"
"1072","1072","1031004","130","1121000","0"
"1073","1073","1031004","131","1121001","0"
"1074","1074","1031004","132","1121002","0"
"1075","1075","1031004","133","1121003","0"
"1076","1076","1031004","134","1121004","0"
"1077","1077","1031004","135","1121005","0"
"1078","1078","1031004","136","1121006","0"
"1079","1079","1031004","137","1121007","0"
"1080","1080","1031004","138","1121008","0"
"1081","1081","1031004","139","1121009","0"
"1082","1082","1031004","140","1121010","0"
"1083","1083","1031004","141","1121011","0"
"1084","1084","1031004","142","1121012","0"
"1085","1085","1031004","143","1121013","0"
"1086","1086","1031004","144","1121014","0"
"1087","1087","1031004","145","1121015","0"
"1088","1088","1032004","1","1121016","0"
"1089","1089","1032004","2","1121017","0"
"1090","1090","1032004","3","1121018","0"
"1091","1091","1032004","4","1121019","0"
"1092","1092","1032004","5","1121020","0"
"1093","1093","1032004","6","1121021","0"
