"Name","UniqueID","BloodSetID","BloodLevel","TrainingCost_Spirit","Blood1_Training_NeedUse01Id","Blood1_Training_NeedItem01Count","Blood1_Training_NeedUse02Id","Blood1_Training_NeedItem02Count","Blood2_Training_NeedUse01Id","Blood2_Training_NeedItem01Count","Blood2_Training_NeedUse02Id","Blood2_Training_NeedItem02Count","Blood3_Training_NeedUse01Id","Blood3_Training_NeedItem01Count","Blood3_Training_NeedUse02Id","Blood3_Training_NeedItem02Count","Blood4_Training_NeedUse01Id","Blood4_Training_NeedItem01Count","Blood4_Training_NeedUse02Id","Blood4_Training_NeedItem02Count","TrainingChanceSuccess","TrainingChanceFail","TrainingChanceCriticalFail","Blood1_AttributeType","Blood1_AttributeValue","Blood2_AttributeType","Blood2_AttributeValue","Blood3_AttributeType","Blood3_AttributeValue","Blood4_AttributeType","Blood4_AttributeValue","HardTraining_ForcePanelLevel"
"1002052","1002052","1002","52","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","28","208","29","208","30","416","42","416","11"
"1002053","1002053","1002","53","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","28","212","29","212","30","424","42","424","11"
"1002054","1002054","1002","54","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","28","216","29","216","30","432","42","432","11"
"1002055","1002055","1002","55","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","28","220","29","220","30","440","42","440","11"
"1002056","1002056","1002","56","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","224","29","224","30","448","42","448","12"
"1002057","1002057","1002","57","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","228","29","228","30","456","42","456","12"
"1002058","1002058","1002","58","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","232","29","232","30","464","42","464","12"
"1002059","1002059","1002","59","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","236","29","236","30","472","42","472","12"
"1002060","1002060","1002","60","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","240","29","240","30","480","42","480","12"
"1002061","1002061","1002","61","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","244","29","244","30","488","42","488","13"
"1002062","1002062","1002","62","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","248","29","248","30","496","42","496","13"
"1002063","1002063","1002","63","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","252","29","252","30","504","42","504","13"
"1002064","1002064","1002","64","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","256","29","256","30","512","42","512","13"
"1002065","1002065","1002","65","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","260","29","260","30","520","42","520","13"
"1002066","1002066","1002","66","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","264","29","264","30","528","42","528","14"
"1002067","1002067","1002","67","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","268","29","268","30","536","42","536","14"
"1002068","1002068","1002","68","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","272","29","272","30","544","42","544","14"
"1002069","1002069","1002","69","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","276","29","276","30","552","42","552","14"
"1002070","1002070","1002","70","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","280","29","280","30","560","42","560","14"
"1002071","1002071","1002","71","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","284","29","284","30","568","42","568","15"
"1002072","1002072","1002","72","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","288","29","288","30","576","42","576","15"
"1002073","1002073","1002","73","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","292","29","292","30","584","42","584","15"
"1002074","1002074","1002","74","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","296","29","296","30","592","42","592","15"
"1002075","1002075","1002","75","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","300","29","300","30","600","42","600","15"
"1002076","1002076","1002","76","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","304","29","304","30","608","42","608","16"
"1002077","1002077","1002","77","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","308","29","308","30","616","42","616","16"
"1002078","1002078","1002","78","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","312","29","312","30","624","42","624","16"
"1002079","1002079","1002","79","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","316","29","316","30","632","42","632","16"
"1002080","1002080","1002","80","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","320","29","320","30","640","42","640","16"
"1002081","1002081","1002","81","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","324","29","324","30","648","42","648","17"
"1002082","1002082","1002","82","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","328","29","328","30","656","42","656","17"
"1002083","1002083","1002","83","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","332","29","332","30","664","42","664","17"
"1002084","1002084","1002","84","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","336","29","336","30","672","42","672","17"
"1002085","1002085","1002","85","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","340","29","340","30","680","42","680","17"
"1002086","1002086","1002","86","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","344","29","344","30","688","42","688","18"
"1002087","1002087","1002","87","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","348","29","348","30","696","42","696","18"
"1002088","1002088","1002","88","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","352","29","352","30","704","42","704","18"
"1002089","1002089","1002","89","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","356","29","356","30","712","42","712","18"
"1002090","1002090","1002","90","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","360","29","360","30","720","42","720","18"
"1002091","1002091","1002","91","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","364","29","364","30","728","42","728","19"
"1002092","1002092","1002","92","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","368","29","368","30","736","42","736","19"
"1002093","1002093","1002","93","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","372","29","372","30","744","42","744","19"
"1002094","1002094","1002","94","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","376","29","376","30","752","42","752","19"
"1002095","1002095","1002","95","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","380","29","380","30","760","42","760","19"
"1002096","1002096","1002","96","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","384","29","384","30","768","42","768","20"
"1002097","1002097","1002","97","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","388","29","388","30","776","42","776","20"
"1002098","1002098","1002","98","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","392","29","392","30","784","42","784","20"
"1002099","1002099","1002","99","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","396","29","396","30","792","42","792","20"
"1002100","1002100","1002","100","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","400","29","400","30","800","42","800","20"
